 NUMBER OF REQUESTS
  300

 NUMBER OF CROSSDOCKS
  1
  
 VEHICLE CAPACITY           VEHICLE SPEED
   50                             0

 UNIT_TIME_FOR_PALLET      FIXED_TIME_PREPARATION
    1                          5
 REQUEST      SUPPLIER                                            CUSTOMER
 CUST NO.     XCOORD.     YCOORD.     READY TIME     DUE DATE     XCOORD.     YCOORD.     READY TIME     DUE DATE     DEMAND
  205          141          120           31           232          157           12          735         1187           3
  206           78          246          120           433          296           15          854         1195          19
  207          139           33          117           321          172          225          781         1190           9
  208           25          191          131           347          158           83          728         1186          16
  209           82          100           84           285          254          206          822         1193          11
  210            3          119          150           364          236          108          790         1191          11
  211           80          131           72           273          224          229          707         1184          14
  212          131          220           72           273          208          117          717         1185           7
  213          103          260          119           327          176           72          771         1189           5
  214          148            8          142           533          159          287          650         1180           2
  215           57          125           96           312          261          232          725         1186          17
  216           51           63          131           332          277           41          761         1188          11
  217           51          217          119           407          189          240          718         1185           5
  218          149           98           52           264          212           45          745         1187          19
  219           25           64          151           413          231           28          779         1190          18
  220          135          210           61           264          159           42          756         1188           5
  221          113          188           53           318          159           41          755         1188           6
  222          142          188           38           239          229          188          747         1187          19
  223           11          185          143           348          232          121          826         1194           3
  224           99           73           92           298          181          277          732         1186          15
  225          110          262          118           320          281           68          849         1195          10
  226           15            2          200           457          159          300          650         1180          19
  227           72           89           99           349          288          127          732         1186          18
  228           98          129           56           359          230           80          846         1195           9
  229          139          270          120           322          182           81          708         1185          10
  230          143          244           94           295          159          199          699         1184          12
  231          105          252          111           336          280          158          764         1189          12
  232           76          280          149           381          215          295          815         1192           6
  233           61           84          110           523          213          119          758         1188           6
  234           38          139          112           313          229          179          827         1194           1
  235           37           36          160           363          283           65          757         1188           4
  236           81          219           97           298          229           25          798         1191           8
  237          121          246          100           301          274          256          756         1188          11
  238          129           83           70           271          234          213          670         1182           5
  239           87          183           71           312          283          144          736         1187          16
  240           46          155          104           354          208           47          718         1185           2
  241          139          206           57           258          154          299          777         1190           7
  242          114          211           70           271          229           40          840         1195           9
  243           15          209          147           372          289           79          755         1188          20
  244          107          291          147           348          177          281          805         1192          12
  245          101          114           60           533          175          251          762         1189           2
  246            5          195          151           397          210          236          724         1186          16
  247          120          241           95           309          173           64          728         1186           2
  248           83           77           99           300          211           62          819         1193           6
  249           80           35          134           358          230          135          713         1185          15
  250          117           79           78           279          220          182          650         1180          19
  251            3          135          147           348          246          123          710         1185          10
  252           58          240          128           333          300           44          868         1197          12
  253           93          117           65           266          208          208          696         1184           9
  254           80           86           94           295          173           72          774         1190           5
  255          125          136           28           229          265           78          786         1190           7
  256           38           44          154           355          272           70          745         1187          18
  257           45          115          110           311          271          145          707         1185          15
  258           40          236          139           413          184          102          652         1180          16
  259          143           67           83           294          251          195          695         1184          18
  260           20          245          161           420          296          279          788         1190          17
  261            9           63          165           397          195            9          739         1187           8
  262           53          141           97           298          158          291          650         1180           9
  263          143          223           73           274          297          213          774         1189           2
  264          126          233           86           374          205           44          773         1189          13
  265          131           78           74           361          281            8          829         1193           2
  266            7           31          186           396          232           45          765         1189          18
  267          107           39          119           412          266           39          749         1188          12
  268          110          145           40           241          225          210          724         1186          12
  269          111           98           65           337          203          283          829         1194           2
  270           18          151          132           337          289          209          794         1191           7
  271            9          122          143           371          279          189          782         1190           5
  272           33          231          142           400          284           72          746         1187           8
  273           25           14          184           437          228           41          763         1189           7
  274           23          218          144           358          202          161          765         1189           5
  275          117          178           43           391          162          250          688         1183          11
  276           40          192          117           351          299          153          749         1188           9
  277          116          245          100           306          202          292          892         1199          20
  278            4          294          205           415          238          206          706         1184          12
  279           88          124           67           270          275          146          728         1186          14
  280           51          278          161           377          194          234          756         1188           6
  281           26            0          194           423          279           36          814         1192           3
  282           80           67          108           380          238          103          731         1186          16
  283          128          155           22           223          194           11          798         1191          10
  284           18          184          136           392          265          141          700         1184           3
  285          135          139           18           219          264           35          758         1188          20
  286          132          297          148           349          285          285          824         1193          16
  287           43           52          145           346          211          239          749         1188           1
  288          119          214           71           292          233          119          736         1187           6
  289           72           36          138           367          191          234          718         1185           3
  290          108          298          153           373          265          197          758         1188          10
  291           64          170           88           388          285          283          799         1191           2
  292          117          168           37           422          298          135          754         1188          10
  293          113           62           95           296          290          219          783         1190          11
  294           82           35          133           377          293           62          787         1190          16
  295          122           96           60           261          284          244          861         1196          14
  296          119          183           45           284          214          234          743         1187          12
  297           94          109           69           339          176           70          770         1189          13
  298          148          299          149           442          225           73          838         1195           6
  299            2           81          163           377          157          276          650         1180          15
  300           37          126          115           324          208          290          750         1188           6
