 NUMBER OF REQUESTS
  500

 NUMBER OF CROSSDOCKS
  1
  
 VEHICLE CAPACITY           VEHICLE SPEED
   50                             0

 UNIT_TIME_FOR_PALLET      FIXED_TIME_PREPARATION
    1                          5
 REQUEST      SUPPLIER                                            CUSTOMER
 CUST NO.     XCOORD.     YCOORD.     READY TIME     DUE DATE     XCOORD.     YCOORD.     READY TIME     DUE DATE     DEMAND
   79          147           30          301           452          453          360         1172         1551          14
   80           89          358          259           426          367           97         1099         1477           7
   81           20          480          384           537          488            3         1263         1594          13
   82          111          392          255           399          404          207          995         1402          15
   83          248          176          146           330          263          418         1114         1519          12
   84           29          462          380           570          384          149         1146         1601           5
   85          148          462          313           514          340          416         1093         1472           2
   86           44          140          291           440          271          128         1058         1457          11
   87          216          341          153           298          488          173         1212         1618          12
   88          211          411          222           366          439          156         1066         1453          11
   89          178          150          199           393          389          156          929         1354          18
   90          186          135          206           398          267          162          957         1375          20
   91           11          403          340           484          413          476         1177         1533           1
   92          200           27          299           482          352          481         1159         1520           7
   93           45          166          286           451          264          135         1055         1465          11
   94          126          391          244           388          414          378         1188         1634          13
   95           92           18          337           482          392           95         1074         1459          15
   96          182          480          296           443          317           45         1143         1508          16
   97           44          344          311           529          428          302         1125         1516           9
   98          170          347          192           362          450           45         1233         1605          17
   99          124          448          291           435          453          318         1088         1469           6
  100           75          118          297           497          433          447         1197         1547          19
  101          105          474          336           515          272          420         1059         1448          14
  102          134          211          178           323          429           59         1157         1519           9
  103          211          248          113           301          498          171         1186         1539          12
  104          212          186          133           284          487          320         1123         1494          13
  105           67          378          279           424          490          276         1103         1479          19
  106            7           82          356           511          293          228          929         1354           6
  107           78          406          299           471          343          205         1039         1446          15
  108          103          123          346           733          385          285         1058         1447           4
  109          241           38          268           413          457          492         1194         1545          19
  110          224            3          318           497          398          210         1035         1431          20
  111           13          214          356           652          492          335         1255         1715           3
  112          135          400          246           394          497          483         1268         1599           3
  113          215          293          112           258          440          436         1240         1660           6
  114          208          445          255           400          311          203          964         1380          14
  115          230          320          129           273          491          369         1179         1534           7
  116          157           38          288           432          383           17         1183         1537           7
  117           61          170          267           425          342          319         1085         1543           4
  118           79          467          339           500          436          467         1202         1551          11
  119          124          111          246           395          438          488         1236         1582           9
  120          247          219          127           373          351           60         1076         1461          13
  121           28          180          293           448          429           67         1183         1537          10
  122          167          488          310           459          498          456         1208         1555          10
  123          136          430          332           636          354          416         1164         1596          11
  124           38           15          373           520          294          421         1190         1696          13
  125          246          314          176           461          441          100         1094         1473           2
  126          176          200          162           348          365          190          992         1400          17
  127           39          162          331           594          282            1         1134         1502          20
  128           79          257          227           372          442          289         1101         1479          10
  129          236          126          192           366          337          232         1064         1537          14
  130          180          162          170           318          257          133         1074         1510           5
  131           53          466          379           600          295          247          929         1354           1
  132          167          291          170           368          259          498         1148         1512          19
  133           89          185          230           374          487          446         1260         1635           5
  134           90          496          393           648          308          199          951         1371          12
  135           68           53          365           614          481           84          929         1354          11
  136          120           37          306           450          495          227         1168         1526          15
  137          206          174          144           288          397           57         1147         1511          17
  138          174          347          179           324          372           39         1174         1534          17
  139           67          451          343           525          278          450         1074         1459          19
  140           27          464          378           554          292           32         1189         1611           8
  141          153          244          154           299          371          423         1172         1588           8
  142          153          192          251           605          273          149         1138         1696           1
  143          163          472          298           452          297          283          934         1358          10
  144           66          163          323           628          371          488         1222         1613          14
  145           83          169          243           391          330          281         1181         1838           6
  146          221          291          109           261          361          178         1079         1495           9
  147          178          302          145           289          463          406         1179         1534          20
  148            1          252          305           450          456          157         1187         1600          10
  149           65           82          307           456          352           63          929         1354          19
  150          154          392          256           474          371           71         1147         1514           1
  151          196           56          274           461          448          495         1184         1538          14
  152           67          352          270           427          282           10         1196         1593          20
  153          173          182          172           350          314          205          970         1384          10
  154           18          225          297           463          374          116         1177         1652          17
  155           57           43          340           486          418          269         1038         1433          12
  156          178          420          274           503          250           57         1151         1569           3
  157          134          194          188           340          475          352         1158         1519          13
  158           93          490          359           544          286          356         1039         1434           4
  159           64          294          247           392          366          390         1061         1449           4
  160          150          484          315           470          436           25         1270         1691           6
  161          235          316          124           268          390           34         1123         1494           8
  162          239           15          317           528          388           44         1156         1518           4
  163          193          138          182           326          269          112         1083         1493          16
  164           40          278          292           497          374          260         1031         1428          13
  165          161          416          256           431          291          213          942         1364           8
  166           55          318          298           534          389          255         1083         1493           7
  167           80          279          276           541          493          111         1209         1557           7
  168           48          162          276           421          307           52         1073         1458           4
  169           91           27          330           474          381          457         1140         1506           3
  170          177          404          226           371          288           70         1133         1540          17
  171           10          237          363           676          493          493         1272         1601           3
  172           47          208          270           430          440          292         1119         1491          11
  173          122          422          275           430          349           76         1112         1486          17
  174           37          281          273           422          283          454         1098         1476          13
  175          222          499          320           497          486          324         1122         1493           4
  176          211          446          256           400          392           87         1142         1508           3
  177           30            7          397           576          413          127         1167         1589          13
  178           26           67          376           600          398          341         1133         1557          15
  179          130          186          204           378          461          186         1176         1582           4
  180           94          344          255           441          313          391         1021         1421          11
  181            6           53          370           514          471           94         1136         1503          15
  182          146          376          220           366          341           72         1130         1502           9
  183          244           13          320           533          257           57         1150         1564           2
  184           29          336          311           502          306           42         1160         1551          16
  185          177          486          304           450          489          338         1148         1512           5
  186          179          318          166           339          344          203         1058         1492           6
  187          149          341          299           717          307          412         1026         1425          10
  188           68          450          362           598          420           80         1224         1668          18
  189          144          220          166           311          497           54         1169         1527           9
  190           80          458          325           469          332          382         1151         1636          14
  191           84          377          268           420          287          397         1082         1468          15
  192            6          196          309           461          355          485          929         1354          16
  193          104           28          326           480          262           92         1137         1596           9
  194          224          320          172           422          475          198         1160         1521          11
  195           87            3          361           529          481          207         1178         1559          20
  196          149          214          164           310          470          417         1165         1524          16
  197           98           29          338           518          397          153         1132         1550           9
  198          135           30          335           559          295          283          990         1409          19
  199          107          374          287           537          250          441         1186         1660          12
  200           51          286          289           511          497           18         1277         1622           3
  201           49          118          297           443          442            5         1193         1544          15
  202          159          226          150           295          448          404         1220         1639          14
  203          185          431          267           460          471          427         1220         1578           5
  204          142           30          301           447          460          424         1138         1505          12
  205          174          122          214           380          461          195         1129         1499          18
  206           35          263          355           712          412          478         1173         1530           8
  207           24           71          344           489          389           43         1204         1599           6
  208          173           65          256           401          377          432         1175         1577          10
  209           91          326          290           580          497          296         1124         1495          15
  210          174          376          246           499          277          428         1142         1570           1
  211           38          190          296           492          261          138         1054         1468          12
  212           16           68          353           497          268          351          954         1373           1
  213          179          286          136           280          284          457         1155         1548           9
  214          244          422          291           595          274          442         1195         1677           6
  215          195          111          206           350          423          170          929         1354          17
  216           26          221          283           429          283          438          929         1354           6
  217           44          496          399           601          324           99         1153         1618          11
  218          146          313          178           323          259          301         1018         1487          18
  219           19          273          291           442          374          232          991         1399           3
  220          245          461          272           428          339          113         1092         1472          11
  221           69          266          238           382          335           46         1148         1512          11
  222          191           84          321           690          313          493         1153         1515           9
  223           68          160          269           437          432           66         1180         1535           6
  224          212           47          335           662          397          477         1162         1522          20
  225           80          337          247           391          354          156         1043         1437          11
  226          225          488          315           509          421          387         1195         1632          18
  227          105          140          238           382          415          118         1156         1546           7
  228          177          156          228           506          413          493         1168         1526          19
  229          179          497          313           457          273           70         1112         1491          16
  230          152          476          317           500          360          294         1058         1467          18
  231           64            5          365           513          265          240          991         1479          14
  232           44          311          299           515          280          245         1007         1499          10
  233          165           59          287           488          422          498         1232         1576           4
  234           48          150          284           435          376           92         1136         1512          18
  235          215           79          263           490          380          194         1099         1529          13
  236          109           56          296           441          339          144         1002         1407           1
  237          171          188          176           371          454          201         1160         1561          18
  238           33          286          289           468          365          119         1154         1610          10
  239          112          433          285           430          440          284         1027         1425           3
  240          213          283          106           250          417          212         1054         1445          12
  241          240           34          272           417          404          439         1180         1550          10
  242          189          402          280           579          472          248         1079         1463           6
  243          215          282          103           248          274          403         1052         1443           4
  244          166          440          274           446          421          386         1192         1626          11
  245           76          462          331           476          399          175         1108         1505          11
  246          196          489          351           623          322          406         1072         1457          12
  247          171           24          295           440          359          246         1041         1443          16
  248          187           73          270           480          498          457         1250         1585          13
  249          243          408          216           365          334          481         1146         1510          10
  250          141          426          282           474          482          104         1216         1584          10
  251          240          255           67           212          460          328         1182         1591           3
  252          162          388          220           364          320          211          985         1395          20
  253           69          414          306           466          494          165         1190         1548          10
  254          142           14          332           517          340          291          992         1400           1
  255          185          434          284           510          272          234          929         1354          11
  256           87           51          323           494          325           56          929         1354          13
  257          195          273          116           260          332            5         1207         1591          18
  258           95           64          333           566          268          458         1112         1486          18
  259           63          155          266           410          398          476         1163         1523          11
  260           24          259          288           448          457          280         1150         1537          13
  261           83          300          230           375          423          315         1147         1572           7
  262           72          477          363           555          479          387         1194         1545           4
  263           72          227          235           380          436          123         1079         1462          14
  264          238          123          193           362          286          244          968         1389          10
  265          188          119          205           361          449          190          929         1354          14
  266          229          322          131           276          456          113         1185         1554          19
  267          150           68          281           471          480          152         1160         1521           3
  268           67           24          358           532          343           34         1182         1571          11
  269           63          420          310           458          374          306         1123         1600           8
  270          158           24          300           446          442          153         1155         1537          17
  271          235          108          264           572          433          319         1141         1539           2
  272          174           67          259           417          297          131         1014         1416          10
  273          132          151          235           442          447          184         1089         1470           2
  274          217          207          170           468          341           59         1188         1628          17
  275          162          306          160           305          411          396         1126         1496          12
  276           48          366          291           439          450          416         1202         1576           5
  277          209           68          268           478          323           34         1161         1529           9
  278           94          497          365           551          351          128         1068         1455          19
  279          110          122          312           624          392            1         1171         1528          17
  280           56          268          275           481          306          229          950         1370          18
  281          244          277          101           288          415          253         1094         1474          20
  282          105          181          263           527          437           98         1178         1549          20
  283           30           97          362           601          448          414         1122         1493          17
  284          190          267          121           273          480          131         1142         1508           9
  285           18           24          389           557          432            2          929         1354          20
  286          167          445          275           437          396           83         1141         1507          20
  287           71          304          288           545          489          159         1190         1554           1
  288           87          311          242           418          460          117         1175         1531           9
  289          207          487          298           444          385          239          991         1399          17
  290          161          275          148           293          371          315         1088         1508           4
  291          175          352          190           355          333          163         1047         1439          13
  292           51          360          348           658          311          422         1052         1443           3
  293           21           70          349           497          284          319          943         1365          19
  294           80          251          275           543          382            9         1212         1574           6
  295           66           88          337           573          325          210          980         1391           5
  296          100          266          208           355          366          334         1085         1492          12
  297           13          465          376           520          351            5         1192         1544           4
  298          230          487          295           441          270          337         1027         1442          19
  299          240          362          229           528          332          459         1123         1494           2
  300            0          422          365           525          404          140         1205         1712           4
  301           71           12          354           498          330          308          962         1378          15
  302           44          440          346           515          458          213         1110         1484          15
  303          132           32          338           570          339           41         1155         1517           5
  304          244          368          199           407          345          431         1164         1579           8
  305           90          477          336           485          292          104         1079         1463          12
  306           34          169          298           470          318           99         1017         1418          16
  307           71          282          280           531          482          184         1171         1532          12
  308          157          269          204           484          411          379         1117         1490          20
  309           39          153          288           433          293          174          981         1392          14
  310           92           76          291           436          394           47         1120         1492           1
  311           12          367          337           523          323           29         1130         1499          17
  312          128          113          239           384          299          353         1056         1471           5
  313           43          360          323           550          330          138         1068         1458          12
  314          102          422          325           575          385           17         1199         1552           5
  315          210           81          231           380          382          110         1175         1629           5
  316           56           75          335           525          336          493         1126         1496           3
  317           66           31          357           539          404           59         1112         1486           4
  318          175          239          132           276          288          439         1075         1460           6
  319          217          333          148           298          257          391         1031         1428          11
  320           62          375          320           561          405          349         1094         1473          12
  321           82          183          238           386          253           50         1077         1461           1
  322          248          214           92           237          441          177         1154         1554           3
  323          100           66          293           438          463          253         1183         1612           7
  324          153          235          154           299          435          180         1102         1479          11
  325          168          109          219           364          373          418         1041         1435           8
  326          195          464          294           481          441            7         1288         1704          11
  327          200           78          235           380          355          174         1075         1490           3
  328          197          202          208           557          337           41         1178         1575           4
  329          125           65          311           534          303           78          929         1354           9
  330          120           17          343           539          325          311          956         1374          16
  331           84          255          238           421          306          235         1022         1487          19
  332          222          331          167           377          382          360         1115         1515          15
  333          226          175          135           279          396          417         1090         1470           3
  334          223          178          207           538          289          220          941         1363           3
  335          140          108          236           380          400           71         1099         1477           2
  336           34          239          275           427          261          359          996         1403           6
  337           94          192          277           561          438          127         1172         1564          18
  338           13          314          312           484          318          280         1056         1544          14
  339          202          391          289           647          333          293          944         1365           5
  340          224           56          287           519          436          295         1126         1508           3
  341           46          248          270           440          495          355         1256         1701          14
  342          169          305          164           335          437           90         1120         1492          13
  343           65          343          263           408          420          383         1194         1635           7
  344          158          179          183           355          484          224         1120         1492           5
  345            9          233          362           672          395          474         1155         1517           9
  346           48          412          344           563          368          311         1035         1431           3
  347          181          441          259           404          485          428         1228         1577           7
  348          162          301          200           451          447          272         1095         1474           5
  349            1          101          369           572          475          267         1123         1494           8
  350           80          117          272           416          482          141         1185         1538           9
  351          210          219          107           251          489          274         1077         1461          16
  352          149          458          287           432          360          284         1095         1566          20
  353          191          215          144           337          285          247          968         1392          11
  354          231           29          307           524          415          207         1082         1464          14
  355            5          445          379           549          379          486         1174         1531          11
  356          198           85          310           660          452          484         1172         1529          10
  357           59          388          323           548          268          288          929         1354           4
  358          142           80          257           402          349           43         1145         1509           5
  359           33          268          293           485          461          182         1133         1501           5
  360          228          260          148           466          255          487         1160         1520           4
  361          114          460          321           505          368          452         1176         1556          20
  362          154          374          213           357          329          456         1169         1562           3
  363          235           13          295           442          490          286         1110         1485          18
  364          103          464          325           493          365           74         1109         1484          14
  365          235          288          107           278          321          149         1058         1458           5
  366            0          356          328           473          394          322         1063         1451          12
  367          178          135          192           336          348          348         1042         1436          19
  368          226          423          234           385          309          161         1020         1420          14
  369           15           11          393           543          385           58         1106         1482           5
  370          144           35          347           623          312          453         1080         1463          15
  371          176          199          163           349          393           98         1117         1489           8
  372          247          306          112           257          405          187         1027         1425          10
  373           23          235          286           438          330          371         1018         1419           7
  374          137          377          226           371          265            0         1220         1639           6
  375           62           94          307           470          295           89         1067         1454           6
  376           13          394          338           493          363          225         1074         1513           8
  377          172          292          152           314          466          362         1186         1566           9
  378           14          232          293           437          267          290          933         1358           4
  379          214          274          117           306          418           75         1172         1531          12
  380          120          261          223           462          366          260         1023         1422           8
  381          179           75          292           556          443          167         1120         1492          12
  382          214          245          118           327          279          355         1055         1478          19
  383          199          203          140           323          301          239          961         1378           8
  384           86          199          228           372          471          368         1175         1531          14
  385           40          304          281           447          253           74         1046         1439           5
  386           26          342          321           525          470          405         1202         1560          18
  387          139          438          302           517          466           96         1219         1609          15
  388           12          358          324           485          402          277         1060         1449          20
  389          125           61          309           519          267          374         1011         1414          14
  390           29          358          345           598          450          194         1079         1462          20
  391          248          386          207           389          429          389         1210         1656           4
  392          130          247          188           362          452          110         1190         1571          13
  393          172           66          260           415          262           97         1088         1481          14
  394           92          259          216           365          469          489         1244         1581          13
  395          225          269          112           319          364           71         1066         1453           7
  396           50          383          302           462          494          468         1254         1588          19
  397          110          251          226           447          439          222         1075         1460           4
  398          133          202          236           515          386          225         1067         1454          17
  399           34          329          296           467          434          359         1202         1659           4
  400          242          106          200           345          307          249          955         1373          20
  401          171          303          163           338          401          314         1057         1447          12
  402           61          214          248           393          373          421          929         1354          12
  403           84          453          319           464          429          169         1174         1621           1
  404           26          442          354           506          264          180          939         1362          10
  405          180          283          133           278          281           96         1151         1632          17
  406          228          287           99           244          387          349         1073         1458           6
  407           35          344          307           492          398          329         1073         1458          17
  408          208          488          298           442          346          354         1143         1641           5
  409          235           33          275           422          492          326         1127         1497           1
  410          140          137          233           426          381          328         1003         1408          20
  411            3           23          394           544          344           70         1087         1468          13
  412          148          208          166           311          455          168         1181         1594           4
  413           98            2          347           491          428          202         1121         1509          11
  414          131          246          188           364          432          199         1175         1636          12
  415          138           28          341           577          391          112         1102         1479          17
  416          209          212          112           258          451          305         1144         1522          15
  417          156           65          286           488          465          367         1170         1528           1
  418          206          172          146           291          364          173         1029         1427          12
  419           32           94          344           539          274          261         1024         1549          14
  420          133          273          179           334          351          481         1166         1525          14
  421           77          172          248           399          297          304          953         1372           3
  422           77          465          334           485          409          255         1020         1420           9
  423           89           65          302           447          418          251         1056         1446          18
  424          202           28          286           437          323           77         1161         1602          16
  425           46          389          327           531          351          148         1065         1453          14
  426          246          407          237           441          426           38         1218         1587          16
  427          213          185          131           276          347          192         1045         1445           6
  428          134          276          175           319          376          385         1066         1453           9
  429           68          240          248           417          441          374         1170         1553          13
  430          103          177          220           365          376          113         1066         1453          10
  431           89          322          275           526          499          316         1115         1488           9
  432           30          155          296           441          318          497         1146         1511           4
  433          217          357          168           312          256          441         1144         1553          13
  434            5          281          307           461          468          360         1162         1522           9
  435          173          474          300           462          287          256          967         1383          13
  436           36          301          285           452          448          397         1204         1605           9
  437          195          450          288           494          352          487         1147         1511           7
  438           95          382          261           408          253          118         1143         1658           2
  439          225          121          223           458          351          233         1031         1428           6
  440           10          407          345           495          268          113         1128         1608          19
  441          221          269          110           302          360          488         1173         1530          13
  442          168           59          264           409          343          166          999         1405          10
  443          239          486          319           531          497          266         1110         1485           3
  444          237          420          254           470          420          224         1056         1446           3
  445          172          314          157           301          365          274         1088         1547           1
  446          233          230           82           227          481          454         1204         1552          11
  447           79           80          297           442          372           97          929         1354           9
  448          243          402          235           446          371          427         1173         1585           1
  449          117          110          302           581          375          145         1090         1471          14
  450           66          314          284           511          365           28         1141         1507          15
  451           58          391          294           440          478          300         1143         1509           6
  452          142          360          223           399          347          184         1047         1443          16
  453           62          236          270           478          290          328          974         1387           3
  454          151           81          320           638          489          457         1241         1579           3
  455          240          240           70           215          418          399         1191         1612           4
  456           46          163          280           429          392          491         1225         1598           8
  457          214          311          133           294          437           19         1264         1665          19
  458          164          473          299           452          495           83         1250         1632           9
  459          133          455          292           437          468          352         1135         1503          17
  460          115          395          255           402          390          120         1094         1473          11
  461            7          194          312           474          394          310         1125         1569          10
  462           87          213          223           368          391          202         1057         1447           5
  463           60          246          246           391          276           84         1165         1650           6
  464            3          471          390           543           16          287         1203         1620           2
  465          153          362          302           695          292          136         1065         1480           5
  466          143          158          275           618           53          204         1204         1685          10
  467          226          316          224           617          359          287          989         1398           3
  468          102            6          354           530          309           29         1166         1540           3
  469           41          120          365           671          473          491         1210         1556          11
  470          247          443          249           394          273          255          929         1354          20
  471          218          271           94           239          263          153         1066         1525           2
  472          241          402          214           371          328          458         1119         1491           4
  473          213          399          210           354          401          164         1144         1584           9
  474           32          191          289           453          480          119         1151         1514           4
  475          215          434          243           388          488           96         1220         1577          18
  476          174          397          312           687          149           98         1280         1915           1
  477          159          299          251           628           49          437         1154         1516          14
  478          164          332          207           435          440           77         1195         1563          19
  479           88          484          363           564           43          135         1251         1741          13
  480          138          406          265           452          188          151         1129         1650           8
  481          231          410          235           425          175          422         1153         1582          13
  482          199          438          273           475           48          437         1153         1515          18
  483          219          215          103           247          334          403         1061         1449          15
  484          187           61          256           401          372          115         1093         1472           7
  485          187          263          195           529          111          192         1233         1853          12
  486           74          215          235           380          357          290         1116         1622          18
  487          118          314          203           347          331          134         1040         1434          15
  488           60           29          347           492          495          199         1184         1547          10
  489           33          152          305           476          441           60         1169         1527          19
  490           94           40          318           464           51           89         1275         1767          11
  491           96          346          282           539          452          206         1135         1503          12
  492           97          288          253           497          195          386         1105         1534          20
  493          176          470          366           708          172           24         1185         1570           7
  494          206           97          215           360          408          318         1078         1462          17
  495          210          133          250           575          410          399         1082         1465          14
  496           80          357          268           441          413          345         1083         1465          11
  497           61          441          342           531          215          129         1136         1652           7
  498           52          303          295           526          380          350         1100         1491           8
  499           36          451          350           494           19           38         1334         1813           6
  500          130          140          219           363          166          247         1049         1508           9
