 NUMBER OF REQUESTS
  500

 NUMBER OF CROSSDOCKS
  1
  
 VEHICLE CAPACITY           VEHICLE SPEED
   50                             0

 UNIT_TIME_FOR_PALLET      FIXED_TIME_PREPARATION
    1                          5
 REQUEST      SUPPLIER                                            CUSTOMER
 CUST NO.     XCOORD.     YCOORD.     READY TIME     DUE DATE     XCOORD.     YCOORD.     READY TIME     DUE DATE     DEMAND
  114          208          445          342           400          311          203          964         1709          14
  115          230          320          215           273          491          369         1179         1771           7
  116          157           38          374           432          383           17         1183         1772           7
  117           61          170          362           425          342          319         1150         1774           4
  118           79          467          435           500          436          467         1202         1777          11
  119          124          111          335           395          438          488         1241         1789           9
  120          247          219          275           373          351           60         1076         1741          13
  121           28          180          386           448          429           67         1183         1772          10
  122          167          488          399           459          498          456         1208         1779          10
  123          136          430          515           636          354          416         1225         1795          11
  124           38           15          461           520          294          421         1319         1834          13
  125          246          314          348           461          441          100         1094         1746           2
  126          176          200          274           348          365          190          992         1717          17
  127           39          162          489           594          282            1         1134         1758          20
  128           79          257          314           372          442          289         1101         1748          10
  129          236          126          296           366          337          232         1136         1772          14
  130          180          162          259           318          257          133         1117         1761           5
  131           53          466          512           600          295          247          929         1699           1
  132          167          291          289           368          259          498         1148         1762          19
  133           89          185          316           374          487          446         1296         1811           5
  134           90          496          546           648          308          199          951         1706          12
  135           68           53          515           614          481           84          929         1699          11
  136          120           37          392           450          495          227         1168         1767          15
  137          206          174          230           288          397           57         1147         1762          17
  138          174          347          266           324          372           39         1177         1770          17
  139           67          451          452           525          278          450         1074         1741          19
  140           27          464          484           554          292           32         1247         1801           8
  141          153          244          241           299          371          423         1221         1792           8
  142          153          192          464           605          273          149         1299         1835           1
  143          163          472          390           452          297          283          934         1701          10
  144           66          163          506           628          371          488         1262         1802          14
  145           83          169          332           391          330          281         1435         1891           6
  146          221          291          201           261          361          178         1106         1755           9
  147          178          302          231           289          463          406         1179         1771          20
  148            1          252          392           450          456          157         1237         1796          10
  149           65           82          396           456          352           63          929         1699          19
  150          154          392          387           474          371           71         1149         1763           1
  151          196           56          386           461          448          495         1184         1772          14
  152           67          352          364           427          282           10         1236         1794          20
  153          173          182          279           350          314          205          970         1711          10
  154           18          225          397           463          374          116         1278         1817          17
  155           57           43          427           486          418          269         1038         1731          12
  156          178          420          412           503          250           57         1197         1784           3
  157          134          194          279           340          475          352         1158         1765          13
  158           93          490          470           544          286          356         1039         1731           4
  159           64          294          334           392          366          390         1061         1737           4
  160          150          484          408           470          436           25         1347         1833           6
  161          235          316          210           268          390           34         1123         1755           8
  162          239           15          444           528          388           44         1156         1764           4
  163          193          138          268           326          269          112         1106         1754          16
  164           40          278          415           497          374          260         1031         1728          13
  165          161          416          361           431          291          213          942         1703           8
  166           55          318          440           534          389          255         1106         1754           7
  167           80          279          435           541          493          111         1210         1780           7
  168           48          162          363           421          307           52         1073         1740           4
  169           91           27          417           474          381          457         1140         1759           3
  170          177          404          313           371          288           70         1166         1773          17
  171           10          237          551           676          493          493         1273         1797           3
  172           47          208          366           430          440          292         1119         1753          11
  173          122          422          368           430          349           76         1112         1751          17
  174           37          281          362           422          283          454         1098         1747          13
  175          222          499          426           497          486          324         1122         1754           4
  176          211          446          343           400          392           87         1142         1760           3
  177           30            7          504           576          413          127         1220         1792          13
  178           26           67          511           600          398          341         1180         1780          15
  179          130          186          309           378          461          186         1218         1789           4
  180           94          344          366           441          313          391         1021         1726          11
  181            6           53          456           514          471           94         1136         1758          15
  182          146          376          307           366          341           72         1132         1758           9
  183          244           13          448           533          257           57         1192         1782           2
  184           29          336          426           502          306           42         1185         1777          16
  185          177          486          392           450          489          338         1148         1762           5
  186          179          318          270           339          344          203         1096         1754           6
  187          149          341          551           717          307          412         1026         1727          10
  188           68          450          504           598          420           80         1309         1823          18
  189          144          220          253           311          497           54         1169         1768           9
  190           80          458          411           469          332          382         1254         1811          14
  191           84          377          360           420          287          397         1085         1744          15
  192            6          196          400           461          355          485          929         1699          16
  193          104           28          418           480          262           92         1215         1795           9
  194          224          320          322           422          475          198         1160         1765          11
  195           87            3          462           529          481          207         1199         1780          20
  196          149          214          252           310          470          417         1165         1767          16
  197           98           29          446           518          397          153         1174         1777           9
  198          135           30          470           559          295          283          999         1721          19
  199          107          374          437           537          250          441         1288         1820          12
  200           51          286          422           511          497           18         1292         1805           3
  201           49          118          384           443          442            5         1193         1774          15
  202          159          226          237           295          448          404         1284         1812          14
  203          185          431          383           460          471          427         1232         1788           5
  204          142           30          389           447          460          424         1138         1759          12
  205          174          122          314           380          461          195         1129         1756          18
  206           35          263          570           712          412          478         1173         1769           8
  207           24           71          431           489          389           43         1243         1796           6
  208          173           65          343           401          377          432         1214         1787          10
  209           91          326          464           580          497          296         1124         1755          15
  210          174          376          398           499          277          428         1194         1785           1
  211           38          190          414           492          261          138         1073         1744          12
  212           16           68          439           497          268          351          954         1707           1
  213          179          286          222           280          284          457         1182         1776           9
  214          244          422          474           595          274          442         1306         1827           6
  215          195          111          292           350          423          170          929         1699          17
  216           26          221          370           429          283          438          929         1699           6
  217           44          496          520           601          324           99         1239         1804          11
  218          146          313          265           323          259          301         1075         1752          18
  219           19          273          382           442          374          232          991         1717           3
  220          245          461          365           428          339          113         1092         1746          11
  221           69          266          324           382          335           46         1148         1762          11
  222          191           84          543           690          313          493         1153         1763           9
  223           68          160          370           437          432           66         1180         1771           6
  224          212           47          532           662          397          477         1162         1766          20
  225           80          337          334           391          354          156         1043         1732          11
  226          225          488          431           509          421          387         1267         1809          18
  227          105          140          325           382          415          118         1180         1775           7
  228          177          156          396           506          413          493         1168         1767          19
  229          179          497          400           457          273           70         1116         1753          16
  230          152          476          427           500          360          294         1075         1744          18
  231           64            5          454           513          265          240         1058         1749          14
  232           44          311          429           515          280          245         1082         1757          10
  233          165           59          408           488          422          498         1235         1787           4
  234           48          150          375           435          376           92         1143         1762          18
  235          215           79          400           490          380          194         1143         1769          13
  236          109           56          383           441          339          144         1002         1720           1
  237          171          188          293           371          454          201         1194         1781          18
  238           33          286          396           468          365          119         1233         1801          10
  239          112          433          372           430          440          284         1027         1727           3
  240          213          283          192           250          417          212         1054         1735          12
  241          240           34          359           417          404          439         1193         1777          10
  242          189          402          460           579          472          248         1079         1742           6
  243          215          282          190           248          274          403         1052         1734           4
  244          166          440          377           446          421          386         1262         1807          11
  245           76          462          418           476          399          175         1126         1759          11
  246          196          489          515           623          322          406         1072         1740          12
  247          171           24          382           440          359          246         1047         1734          16
  248          187           73          396           480          498          457         1250         1791          13
  249          243          408          305           365          334          481         1146         1761          10
  250          141          426          398           474          482          104         1236         1790          10
  251          240          255          154           212          460          328         1228         1793           3
  252          162          388          306           364          320          211          985         1715          20
  253           69          414          402           466          494          165         1195         1776          10
  254          142           14          443           517          340          291          992         1717           1
  255          185          434          420           510          272          234          929         1699          11
  256           87           51          426           494          325           56          929         1699          13
  257          195          273          202           260          332            5         1238         1793          18
  258           95           64          473           566          268          458         1112         1751          18
  259           63          155          352           410          398          476         1163         1766          11
  260           24          259          384           448          457          280         1170         1772          13
  261           83          300          317           375          423          315         1198         1785           7
  262           72          477          478           555          479          387         1194         1775           4
  263           72          227          322           380          436          123         1079         1742          14
  264          238          123          295           362          286          244          974         1713          10
  265          188          119          298           361          449          190          929         1699          14
  266          229          322          218           276          456          113         1198         1779          19
  267          150           68          395           471          480          152         1160         1765           3
  268           67           24          463           532          343           34         1211         1785          11
  269           63          420          399           458          374          306         1212         1796           8
  270          158           24          388           446          442          153         1172         1772          17
  271          235          108          450           572          433          319         1168         1772           2
  272          174           67          354           417          297          131         1014         1724          10
  273          132          151          359           442          447          184         1089         1745           2
  274          217          207          350           468          341           59         1261         1808          17
  275          162          306          247           305          411          396         1126         1755          12
  276           48          366          380           439          450          416         1223         1787           5
  277          209           68          394           478          323           34         1168         1769           9
  278           94          497          476           551          351          128         1068         1739          19
  279          110          122          500           624          392            1         1171         1768          17
  280           56          268          399           481          306          229          950         1705          18
  281          244          277          213           288          415          253         1095         1747          20
  282          105          181          422           527          437           98         1191         1776          20
  283           30           97          506           601          448          414         1122         1754          17
  284          190          267          212           273          480          131         1142         1760           9
  285           18           24          490           557          432            2          929         1699          20
  286          167          445          372           437          396           83         1141         1760          20
  287           71          304          443           545          489          159         1200         1778           1
  288           87          311          348           418          460          117         1175         1769           9
  289          207          487          385           444          385          239          991         1717          17
  290          161          275          235           293          371          315         1121         1760           4
  291          175          352          289           355          333          163         1047         1733          13
  292           51          360          535           658          311          422         1052         1734           3
  293           21           70          438           497          284          319          943         1703          19
  294           80          251          436           543          382            9         1226         1786           6
  295           66           88          479           573          325          210          980         1714           5
  296          100          266          296           355          366          334         1106         1754          12
  297           13          465          463           520          351            5         1192         1774           4
  298          230          487          382           441          270          337         1041         1734          19
  299          240          362          409           528          332          459         1123         1755           2
  300            0          422          461           525          404          140         1339         1841           4
  301           71           12          440           498          330          308          962         1709          15
  302           44          440          447           515          458          213         1110         1751          15
  303          132           32          477           570          339           41         1155         1764           5
  304          244          368          324           407          345          431         1210         1788           8
  305           90          477          425           485          292          104         1079         1742          12
  306           34          169          401           470          318           99         1017         1724          16
  307           71          282          431           531          482          184         1174         1770          12
  308          157          269          372           484          411          379         1117         1753          20
  309           39          153          375           433          293          174          981         1714          14
  310           92           76          378           436          394           47         1120         1754           1
  311           12          367          449           523          323           29         1130         1756          17
  312          128          113          326           384          299          353         1077         1745           5
  313           43          360          459           550          330          138         1071         1740          12
  314          102          422          475           575          385           17         1202         1778           5
  315          210           81          321           380          382          110         1257         1808           5
  316           56           75          449           525          336          493         1126         1755           3
  317           66           31          467           539          404           59         1112         1751           4
  318          175          239          218           276          288          439         1075         1741           6
  319          217          333          238           298          257          391         1031         1728          11
  320           62          375          465           561          405          349         1094         1746          12
  321           82          183          327           386          253           50         1077         1742           1
  322          248          214          179           237          441          177         1186         1778           3
  323          100           66          380           438          463          253         1246         1801           7
  324          153          235          241           299          435          180         1102         1749          11
  325          168          109          306           364          373          418         1041         1731           8
  326          195          464          407           481          441            7         1365         1838          11
  327          200           78          322           380          355          174         1100         1753           3
  328          197          202          418           557          337           41         1212         1786           4
  329          125           65          445           534          303           78          929         1699           9
  330          120           17          461           539          325          311          956         1707          16
  331           84          255          348           421          306          235         1078         1752          19
  332          222          331          293           377          382          360         1137         1763          15
  333          226          175          221           279          396          417         1090         1745           3
  334          223          178          406           538          289          220          941         1703           3
  335          140          108          322           380          400           71         1099         1748           2
  336           34          239          366           427          261          359          996         1718           6
  337           94          192          448           561          438          127         1201         1782          18
  338           13          314          415           484          318          280         1138         1774          14
  339          202          391          505           647          333          293          944         1704           5
  340          224           56          427           519          436          295         1136         1760           3
  341           46          248          372           440          495          355         1350         1837          14
  342          169          305          267           335          437           90         1120         1754          13
  343           65          343          350           408          420          383         1269         1810           7
  344          158          179          286           355          484          224         1120         1754           5
  345            9          233          549           672          395          474         1155         1764           9
  346           48          412          476           563          368          311         1035         1730           3
  347          181          441          346           404          485          428         1235         1788           7
  348          162          301          351           451          447          272         1095         1746           5
  349            1          101          491           572          475          267         1123         1755           8
  350           80          117          359           416          482          141         1185         1772           9
  351          210          219          193           251          489          274         1077         1742          16
  352          149          458          374           432          360          284         1173         1783          20
  353          191          215          260           337          285          247          976         1714          11
  354          231           29          437           524          415          207         1082         1743          14
  355            5          445          481           549          379          486         1174         1769          11
  356          198           85          520           660          452          484         1172         1769          10
  357           59          388          458           548          268          288          929         1699           4
  358          142           80          344           402          349           43         1145         1761           5
  359           33          268          408           485          461          182         1133         1757           5
  360          228          260          340           466          255          487         1160         1765           4
  361          114          460          431           505          368          452         1197         1779          20
  362          154          374          299           357          329          456         1198         1782           3
  363          235           13          383           442          490          286         1110         1751          18
  364          103          464          426           493          365           74         1109         1751          14
  365          235          288          210           278          321          149         1067         1740           5
  366            0          356          415           473          394          322         1063         1738          12
  367          178          135          278           336          348          348         1042         1731          19
  368          226          423          325           385          309          161         1020         1725          14
  369           15           11          483           543          385           58         1106         1750           5
  370          144           35          513           623          312          453         1080         1742          15
  371          176          199          275           349          393           98         1117         1753           8
  372          247          306          199           257          405          187         1027         1727          10
  373           23          235          378           438          330          371         1018         1725           7
  374          137          377          313           371          265            0         1284         1812           6
  375           62           94          405           470          295           89         1067         1739           6
  376           13          394          431           493          363          225         1120         1762           8
  377          172          292          249           314          466          362         1209         1783           9
  378           14          232          380           437          267          290          933         1701           4
  379          214          274          231           306          418           75         1174         1769          12
  380          120          261          367           462          366          260         1023         1726           8
  381          179           75          451           556          443          167         1120         1754          12
  382          214          245          243           327          279          355         1082         1748          19
  383          199          203          250           323          301          239          961         1709           8
  384           86          199          314           372          471          368         1175         1769          14
  385           40          304          381           447          253           74         1046         1733           5
  386           26          342          444           525          470          405         1210         1781          18
  387          139          438          431           517          466           96         1258         1800          15
  388           12          358          421           485          402          277         1060         1737          20
  389          125           61          435           519          267          374         1011         1723          14
  390           29          358          497           598          450          194         1079         1742          20
  391          248          386          316           389          429          389         1294         1819           4
  392          130          247          293           362          452          110         1214         1785          13
  393          172           66          353           415          262           97         1098         1749          14
  394           92          259          306           365          469          489         1244         1789          13
  395          225          269          236           319          364           71         1066         1738           7
  396           50          383          398           462          494          468         1254         1792          19
  397          110          251          359           447          439          222         1075         1741           4
  398          133          202          404           515          386          225         1067         1739          17
  399           34          329          399           467          434          359         1293         1820           4
  400          242          106          287           345          307          249          955         1707          20
  401          171          303          268           338          401          314         1057         1736          12
  402           61          214          335           393          373          421          929         1699          12
  403           84          453          406           464          429          169         1250         1805           1
  404           26          442          445           506          264          180          939         1702          10
  405          180          283          220           278          281           96         1250         1809          17
  406          228          287          186           244          387          349         1073         1740           6
  407           35          344          418           492          398          329         1073         1740          17
  408          208          488          384           442          346          354         1254         1813           5
  409          235           33          363           422          492          326         1127         1756           1
  410          140          137          349           426          381          328         1003         1721          20
  411            3           23          484           544          344           70         1087         1744          13
  412          148          208          253           311          455          168         1230         1794           4
  413           98            2          434           491          428          202         1135         1760          11
  414          131          246          293           364          432          199         1263         1811          12
  415          138           28          483           577          391          112         1102         1749          17
  416          209          212          200           258          451          305         1155         1766          15
  417          156           65          407           488          465          367         1170         1768           1
  418          206          172          233           291          364          173         1029         1728          12
  419           32           94          461           539          274          261         1130         1776          14
  420          133          273          272           334          351          481         1166         1767          14
  421           77          172          338           399          297          304          953         1706           3
  422           77          465          425           485          409          255         1020         1725           9
  423           89           65          389           447          418          251         1056         1736          18
  424          202           28          377           437          323           77         1229         1797          16
  425           46          389          450           531          351          148         1065         1738          14
  426          246          407          359           441          426           38         1239         1791          16
  427          213          185          218           276          347          192         1051         1735           6
  428          134          276          262           319          376          385         1066         1739           9
  429           68          240          349           417          441          374         1191         1778          13
  430          103          177          307           365          376          113         1066         1739          10
  431           89          322          426           526          499          316         1115         1752           9
  432           30          155          383           441          318          497         1146         1761           4
  433          217          357          255           312          256          441         1181         1778          13
  434            5          281          399           461          468          360         1162         1766           9
  435          173          474          397           462          287          256          967         1711          13
  436           36          301          385           452          448          397         1249         1799           9
  437          195          450          412           494          352          487         1147         1761           7
  438           95          382          349           408          253          118         1269         1820           2
  439          225          121          364           458          351          233         1031         1728           6
  440           10          407          435           495          268          113         1221         1800          19
  441          221          269          225           302          360          488         1173         1769          13
  442          168           59          351           409          343          166          999         1719          10
  443          239          486          446           531          497          266         1110         1751           3
  444          237          420          384           470          420          224         1056         1736           3
  445          172          314          244           301          365          274         1154         1775           1
  446          233          230          169           227          481          454         1204         1777          11
  447           79           80          384           442          372           97          929         1699           9
  448          243          402          362           446          371          427         1219         1791           1
  449          117          110          470           581          375          145         1090         1745          14
  450           66          314          421           511          365           28         1141         1760          15
  451           58          391          382           440          478          300         1143         1760           6
  452          142          360          329           399          347          184         1050         1734          16
  453           62          236          395           478          290          328          974         1712           3
  454          151           81          512           638          489          457         1241         1788           3
  455          240          240          157           215          418          399         1249         1801           4
  456           46          163          369           429          392          491         1251         1796           8
  457          214          311          230           294          437           19         1323         1822          19
  458          164          473          391           452          495           83         1289         1809           9
  459          133          455          379           437          468          352         1135         1758          17
  460          115          395          343           402          390          120         1094         1746          11
  461            7          194          409           474          394          310         1187         1784          10
  462           87          213          310           368          391          202         1057         1736           5
  463           60          246          333           391          276           84         1271         1816           6
  464            3          471          482           543           16          287         1260         1804           2
  465          153          362          539           695          292          136         1089         1749           5
  466          143          158          481           618           53          204         1316         1830          10
  467          226          316          461           617          359          287          989         1717           3
  468          102            6          460           530          309           29         1179         1773           3
  469           41          120          549           671          473          491         1210         1779          11
  470          247          443          336           394          273          255          929         1699          20
  471          218          271          181           239          263          153         1127         1767           2
  472          241          402          308           371          328          458         1119         1754           4
  473          213          399          296           354          401          164         1207         1790           9
  474           32          191          388           453          480          119         1151         1763           4
  475          215          434          330           388          488           96         1231         1788          18
  476          174          397          538           687          149           98         1540         1921           1
  477          159          299          478           628           49          437         1154         1763          14
  478          164          332          344           435          440           77         1210         1782          19
  479           88          484          484           564           43          135         1381         1852          13
  480          138          406          378           452          188          151         1256         1816           8
  481          231          410          349           425          175          422         1209         1789          13
  482          199          438          395           475           48          437         1153         1763          18
  483          219          215          189           247          334          403         1061         1737          15
  484          187           61          343           401          372          115         1093         1746           7
  485          187          263          396           529          111          192         1468         1897          12
  486           74          215          322           380          357          290         1228         1805          18
  487          118          314          289           347          331          134         1040         1731          15
  488           60           29          434           492          495          199         1192         1776          10
  489           33          152          408           476          441           60         1169         1768          19
  490           94           40          406           464           51           89         1413         1863          11
  491           96          346          437           539          452          206         1136         1758          12
  492           97          288          400           497          195          386         1150         1771          20
  493          176          470          572           708          172           24         1212         1785           7
  494          206           97          302           360          408          318         1078         1742          17
  495          210          133          446           575          410          399         1082         1743          14
  496           80          357          372           441          413          345         1083         1743          11
  497           61          441          456           531          215          129         1261         1817           7
  498           52          303          434           526          380          350         1111         1753           8
  499           36          451          436           494           19           38         1475         1881           6
  500          130          140          305           363          166          247         1106         1760           9
