 NUMBER OF REQUESTS
  200

 NUMBER OF CROSSDOCKS
  1

 VEHICLE CAPACITY           VEHICLE SPEED
   50                             0

 UNIT_TIME_FOR_PALLET      FIXED_TIME_PREPARATION
    1                          5
 REQUEST      SUPPLIER                                            CUSTOMER
 CUST NO.     XCOORD.     YCOORD.     READY TIME     DUE DATE     XCOORD.     YCOORD.     READY TIME     DUE DATE     DEMAND
  129           41          186          215           320          116            4          529          772          12
  130           62           38          189           303          152          190          423          716          10
  131           16          141          196           296          182           89          484          746          18
  132           78          118          174           316          125           34          468          738          14
  133           40          130          168           268          118          139          456          732          20
  134           94           31          171           270          148          157          423          716          13
  135           28           15          213           312          143          103          476          747          10
  136            7          108          239           320          188           70          452          730           6
  137           42          165          189           288          146          166          487          748          14
  138           59           24          202           316          103           25          505          759          13
  139           75          173          207           320          152           68          435          722          11
  140           78          136          160           275          137           59          498          763          13
  141           98           77          139           253          136          111          466          740          15
  142           20          113          182           282          198           16          614          804          18
  143           67          127          149           252          154           59          496          754           6
  144           70           37          217           320          176          134          439          724          11
  145           35          160          225           320          179          151          529          774           1
  146           98           89          140           265          125           78          423          716           5
  147           23          176          231           320          114          112          441          725           1
  148           54           37          183           286          172           66          453          731           8
  149           17          166          224           320          109          197          461          735          13
  150           46           22          201           306          135          171          506          759          16
  151           42          144          199           320          181          156          527          770           1
  152           44           10          208           308          193           12          486          747          12
  153           64          156          168           267          151          179          501          754          10
  154           83           81          127           226          116          118          462          742          12
  155           87           30          227           320          127           60          450          729          11
  156           65           77          153           261          103           77          424          717           6
  157           47          118          195           320          108          187          429          719           3
  158           28          127          178           277          199          123          446          727          18
  159           34          145          182           281          120           39          423          716          13
  160           50          135          167           271          109           45          423          716          14
  161           70           28          179           278          114          153          478          743           7
  162           10           60          219           320          131           92          452          730          11
  163           51          112          196           320          137          158          430          719           7
  164           73           81          231           320          191          138          463          735          18
  165           69          133          147           246          161          158          478          743          15
  166           71          114          134           233          164           37          423          716           9
  167           84          180          183           282          111           98          486          771           4
  168           31           79          176           278          144           59          468          738           8
  169           99           45          156           256          165          181          423          716          13
  170           62           15          201           306          105           26          503          758          14
  171           71          131          171           297          172          161          482          745          12
  172           25           48          193           292          112            6          488          748           7
  173           59           83          150           253          127           39          462          735          11
  174           32           47          199           310          197           29          503          755          18
  175           13          139          208           319          138           31          502          755           9
  176           74           55          154           255          138           69          440          724           3
  177            6          193          236           320          126          199          478          743           2
  178           45           55          172           272          188          194          458          733           1
  179           80          167          207           320          109           85          423          716          11
  180           12          131          195           294          130          149          507          770           6
  181           15          197          240           320          126          100          423          716          17
  182           66          196          206           309          178           88          488          748           3
  183           71          145          162           268          129          176          457          732           9
  184           45          142          212           320          179            5          501          754          18
  185           56           19          195           295          110          184          472          740          14
  186           26          197          229           320          179           95          425          717          11
  187           32          190          221           320          196          126          441          725           3
  188           83          112          122           221          101           29          502          758          16
  189           98          193          262           320          125          180          497          752           1
  190           28           77          177           276          145           19          427          718          16
  191           56           90          147           246          150           26          521          769           1
  192           88           15          187           286          143          116          469          738          19
  193           89          153          156           255          175           60          456          732          18
  194           38          183          205           304          109           48          495          760          20
  195           89           39          164           263          195          132          535          777          17
  196           22           61          220           320          108          141          425          717           4
  197           64          123          149           253          110            8          517          763          20
  198           29          121          179           282          139           97          463          736          20
  199           32          166          196           295          168          119          423          716           3
  200           88          143          208           320          151           66          437          723          12
