 NUMBER OF REQUESTS
  500

 NUMBER OF CROSSDOCKS
  1
  
 VEHICLE CAPACITY           VEHICLE SPEED
   50                             0

 UNIT_TIME_FOR_PALLET      FIXED_TIME_PREPARATION
    1                          5
 REQUEST      SUPPLIER                                            CUSTOMER
 CUST NO.     XCOORD.     YCOORD.     READY TIME     DUE DATE     XCOORD.     YCOORD.     READY TIME     DUE DATE     DEMAND
   84           29          462          335           570          384          149         1116         1523           5
   85          148          462          266           514          340          416         1093         1364           2
   86           44          140          256           440          271          128         1054         1345          11
   87          216          341          119           298          488          173         1192         1544          12
   88          211          411          187           366          439          156         1066         1340          11
   89          178          150          153           393          389          156          929         1218          18
   90          186          135          161           398          267          162          957         1243          20
   91           11          403          305           484          413          476         1177         1439           1
   92          200           27          256           482          352          481         1159         1422           7
   93           45          166          246           451          264          135         1049         1354          11
   94          126          391          209           388          414          378         1157         1564          13
   95           92           18          302           482          392           95         1074         1347          15
   96          182          480          262           443          317           45         1143         1408          16
   97           44          344          259           529          428          302         1118         1418           9
   98          170          347          151           362          450           45         1222         1528          17
   99          124          448          256           435          453          318         1088         1360           6
  100           75          118          249           497          433          447         1197         1456          19
  101          105          474          294           515          272          420         1059         1333          14
  102          134          211          144           323          429           59         1157         1421           9
  103          211          248           67           301          498          171         1186         1447          12
  104          212          186           97           284          487          320         1123         1391          13
  105           67          378          245           424          490          276         1103         1372          19
  106            7           82          319           511          293          228          929         1218           6
  107           78          406          258           471          343          205         1034         1331          15
  108          103          123          253           733          385          285         1058         1333           4
  109          241           38          234           413          457          492         1194         1453          19
  110          224            3          275           497          398          210         1035         1312          20
  111           13          214          285           652          492          335         1212         1665           3
  112          135          400          211           394          497          483         1268         1521           3
  113          215          293           77           258          440          436         1212         1596           6
  114          208          445          221           400          311          203          964         1249          14
  115          230          320           94           273          491          369         1179         1440           7
  116          157           38          253           432          383           17         1183         1444           7
  117           61          170          229           425          342          319         1060         1452           4
  118           79          467          300           500          436          467         1202         1461          11
  119          124          111          210           395          438          488         1233         1499           9
  120          247          219           68           373          351           60         1076         1349          13
  121           28          180          256           448          429           67         1183         1444          10
  122          167          488          274           459          498          456         1208         1466          10
  123          136          430          259           636          354          416         1140         1517          11
  124           38           15          338           520          294          421         1138         1640          13
  125          246          314          107           461          441          100         1094         1365           2
  126          176          200          117           348          365          190          992         1274          17
  127           39          162          268           594          282            1         1134         1401          20
  128           79          257          193           372          442          289         1101         1371          10
  129          236          126          151           366          337          232         1036         1444          14
  130          180          162          135           318          257          133         1057         1411           5
  131           53          466          326           600          295          247          929         1218           1
  132          167          291          123           368          259          498         1148         1413          19
  133           89          185          195           374          487          446         1245         1566           5
  134           90          496          332           648          308          199          951         1238          12
  135           68           53          306           614          481           84          929         1218          11
  136          120           37          271           450          495          227         1168         1430          15
  137          206          174          109           288          397           57         1147         1412          17
  138          174          347          145           324          372           39         1173         1440          17
  139           67          451          299           525          278          450         1074         1347          19
  140           27          464          336           554          292           32         1165         1535           8
  141          153          244          119           299          371          423         1152         1507           8
  142          153          192          167           605          273          149         1073         1641           1
  143          163          472          261           452          297          283          934         1222          10
  144           66          163          250           628          371          488         1206         1538          14
  145           83          169          208           391          330          281         1079         1817           6
  146          221          291           73           261          361          178         1068         1391           9
  147          178          302          110           289          463          406         1179         1440          20
  148            1          252          271           450          456          157         1167         1521          10
  149           65           82          272           456          352           63          929         1218          19
  150          154          392          204           474          371           71         1145         1416           1
  151          196           56          230           461          448          495         1184         1445          14
  152           67          352          233           427          282           10         1181         1514          20
  153          173          182          130           350          314          205          970         1254          10
  154           18          225          258           463          374          116         1137         1587          17
  155           57           43          305           486          418          269         1038         1315          12
  156          178          420          219           503          250           57         1133         1483           3
  157          134          194          152           340          475          352         1158         1422          13
  158           93          490          315           544          286          356         1039         1316           4
  159           64          294          213           392          366          390         1061         1335           4
  160          150          484          278           470          436           25         1240         1635           6
  161          235          316           89           268          390           34         1123         1391           8
  162          239           15          267           528          388           44         1156         1420           4
  163          193          138          147           326          269          112         1074         1389          16
  164           40          278          243           497          374          260         1031         1308          13
  165          161          416          215           431          291          213          942         1229           8
  166           55          318          242           534          389          255         1074         1389           7
  167           80          279          213           541          493          111         1209         1469           7
  168           48          162          242           421          307           52         1073         1346           4
  169           91           27          295           474          381          457         1140         1406           3
  170          177          404          192           371          288           70         1121         1447          17
  171           10          237          288           676          493          493         1272         1524           3
  172           47          208          231           430          440          292         1119         1387          11
  173          122          422          238           430          349           76         1112         1380          17
  174           37          281          238           422          283          454         1098         1368          13
  175          222          499          277           497          486          324         1122         1390           4
  176          211          446          221           400          392           87         1142         1408           3
  177           30            7          355           576          413          127         1146         1508          13
  178           26           67          323           600          398          341         1114         1469          15
  179          130          186          162           378          461          186         1160         1499           4
  180           94          344          210           441          313          391         1021         1300          11
  181            6           53          335           514          471           94         1136         1402          15
  182          146          376          185           366          341           72         1129         1400           9
  183          244           13          269           533          257           57         1133         1477           2
  184           29          336          266           502          306           42         1150         1461          16
  185          177          486          269           450          489          338         1148         1413           5
  186          179          318          124           339          344          203         1043         1389           6
  187          149          341          200           717          307          412         1026         1304          10
  188           68          450          306           598          420           80         1191         1606          18
  189          144          220          132           311          497           54         1169         1431           9
  190           80          458          290           469          332          382         1110         1566          14
  191           84          377          232           420          287          397         1081         1358          15
  192            6          196          273           461          355          485          929         1218          16
  193          104           28          289           480          262           92         1107         1517           9
  194          224          320          112           422          475          198         1160         1424          11
  195           87            3          321           529          481          207         1169         1471          20
  196          149          214          129           310          470          417         1165         1428          16
  197           98           29          295           518          397          153         1115         1460           9
  198          135           30          282           559          295          283          987         1285          19
  199          107          374          227           537          250          441         1145         1597          12
  200           51          286          236           511          497           18         1271         1549           3
  201           49          118          262           443          442            5         1193         1453          15
  202          159          226          116           295          448          404         1195         1570          14
  203          185          431          221           460          471          427         1215         1495           5
  204          142           30          267           447          460          424         1138         1404          12
  205          174          122          174           380          461          195         1129         1396          18
  206           35          263          270           712          412          478         1173         1435           8
  207           24           71          310           489          389           43         1188         1521           6
  208          173           65          222           401          377          432         1160         1494          10
  209           91          326          220           580          497          296         1124         1391          15
  210          174          376          186           499          277          428         1122         1484           1
  211           38          190          250           492          261          138         1046         1358          12
  212           16           68          318           497          268          351          954         1240           1
  213          179          286          101           280          284          457         1145         1458           9
  214          244          422          218           595          274          442         1150         1618           6
  215          195          111          171           350          423          170          929         1218          17
  216           26          221          248           429          283          438          929         1218           6
  217           44          496          351           601          324           99         1119         1544          11
  218          146          313          143           323          259          301          995         1382          18
  219           19          273          255           442          374          232          991         1273           3
  220          245          461          234           428          339          113         1092         1364          11
  221           69          266          203           382          335           46         1148         1413          11
  222          191           84          232           690          313          493         1153         1417           9
  223           68          160          228           437          432           66         1180         1441           6
  224          212           47          256           662          397          477         1162         1425          20
  225           80          337          213           391          354          156         1043         1320          11
  226          225          488          269           509          421          387         1166         1561          18
  227          105          140          204           382          415          118         1146         1455           7
  228          177          156          161           506          413          493         1168         1431          19
  229          179          497          279           457          273           70         1111         1386          16
  230          152          476          274           500          360          294         1051         1357          18
  231           64            5          330           513          265          240          964         1372          14
  232           44          311          247           515          280          245          978         1397          10
  233          165           59          239           488          422          498         1231         1492           4
  234           48          150          248           435          376           92         1133         1413          18
  235          215           79          209           490          380          194         1081         1434          13
  236          109           56          261           441          339          144         1002         1283           1
  237          171          188          130           371          454          201         1147         1473          18
  238           33          286          247           468          365          119         1123         1535          10
  239          112          433          251           430          440          284         1027         1305           3
  240          213          283           71           250          417          212         1054         1329          12
  241          240           34          238           417          404          439         1175         1460          10
  242          189          402          209           579          472          248         1079         1352           6
  243          215          282           69           248          274          403         1052         1327           4
  244          166          440          233           446          421          386         1165         1554          11
  245           76          462          296           476          399          175         1100         1404          11
  246          196          489          286           623          322          406         1072         1345          12
  247          171           24          261           440          359          246         1039         1327          16
  248          187           73          220           480          498          457         1250         1504          13
  249          243          408          180           365          334          481         1146         1411          10
  250          141          426          236           474          482          104         1208         1502          10
  251          240          255           33           212          460          328         1164         1510           3
  252          162          388          185           364          320          211          985         1267          20
  253           69          414          268           466          494          165         1188         1458          10
  254          142           14          287           517          340          291          992         1274           1
  255          185          434          229           510          272          234          929         1218          11
  256           87           51          283           494          325           56          929         1218          13
  257          195          273           81           260          332            5         1195         1511          18
  258           95           64          277           566          268          458         1112         1381          18
  259           63          155          231           410          398          476         1163         1426          11
  260           24          259          250           448          457          280         1143         1444          13
  261           83          300          196           375          423          315         1126         1487           7
  262           72          477          317           555          479          387         1194         1454           4
  263           72          227          201           380          436          123         1079         1351          14
  264          238          123          153           362          286          244          966         1261          10
  265          188          119          168           361          449          190          929         1218          14
  266          229          322           97           276          456          113         1179         1466          19
  267          150           68          236           471          480          152         1160         1424           3
  268           67           24          317           532          343           34         1171         1486          11
  269           63          420          275           458          374          306         1087         1522           8
  270          158           24          266           446          442          153         1148         1444          17
  271          235          108          190           572          433          319         1131         1446           2
  272          174           67          222           417          297          131         1014         1294          10
  273          132          151          185           442          447          184         1089         1361           2
  274          217          207           99           468          341           59         1159         1556          17
  275          162          306          126           305          411          396         1126         1393          12
  276           48          366          255           439          450          416         1194         1492           5
  277          209           68          218           478          323           34         1158         1434           9
  278           94          497          320           551          351          128         1068         1342          19
  279          110          122          237           624          392            1         1171         1433          17
  280           56          268          226           481          306          229          950         1237          18
  281          244          277           56           288          415          253         1094         1366          20
  282          105          181          201           527          437           98         1173         1458          20
  283           30           97          304           601          448          414         1122         1390          17
  284          190          267           85           273          480          131         1142         1408           9
  285           18           24          349           557          432            2          929         1218          20
  286          167          445          236           437          396           83         1141         1407          20
  287           71          304          226           545          489          159         1187         1465           1
  288           87          311          201           418          460          117         1175         1437           9
  289          207          487          263           444          385          239          991         1273          17
  290          161          275          114           293          371          315         1074         1408           4
  291          175          352          151           355          333          163         1047         1323          13
  292           51          360          274           658          311          422         1052         1327           3
  293           21           70          313           497          284          319          943         1231          19
  294           80          251          211           543          382            9         1207         1490           6
  295           66           88          281           573          325          210          980         1263           5
  296          100          266          173           355          366          334         1077         1388          12
  297           13          465          342           520          351            5         1192         1452           4
  298          230          487          260           441          270          337         1021         1326          19
  299          240          362          158           528          332          459         1123         1391           2
  300            0          422          327           525          404          140         1152         1661           4
  301           71           12          319           498          330          308          962         1247          15
  302           44          440          306           515          458          213         1110         1379          15
  303          132           32          283           570          339           41         1155         1419           5
  304          244          368          150           407          345          431         1145         1496           8
  305           90          477          300           485          292          104         1079         1352          12
  306           34          169          257           470          318           99         1017         1296          16
  307           71          282          220           531          482          184         1170         1438          12
  308          157          269          137           484          411          379         1117         1385          20
  309           39          153          254           433          293          174          981         1264          14
  310           92           76          257           436          394           47         1120         1388           1
  311           12          367          293           523          323           29         1130         1396          17
  312          128          113          205           384          299          353         1048         1362           5
  313           43          360          269           550          330          138         1067         1346          12
  314          102          422          265           575          385           17         1198         1462           5
  315          210           81          196           380          382          110         1142         1557           5
  316           56           75          290           525          336          493         1126         1393           3
  317           66           31          314           539          404           59         1112         1381           4
  318          175          239           97           276          288          439         1075         1348           6
  319          217          333          112           298          257          391         1031         1309          11
  320           62          375          262           561          405          349         1094         1365          12
  321           82          183          203           386          253           50         1077         1350           1
  322          248          214           58           237          441          177         1141         1465           3
  323          100           66          259           438          463          253         1158         1537           7
  324          153          235          120           299          435          180         1102         1372          11
  325          168          109          185           364          373          418         1041         1317           8
  326          195          464          249           481          441            7         1257         1651          11
  327          200           78          201           380          355          174         1065         1385           3
  328          197          202          125           557          337           41         1164         1490           4
  329          125           65          257           534          303           78          929         1218           9
  330          120           17          296           539          325          311          956         1242          16
  331           84          255          194           421          306          235         1001         1382          19
  332          222          331          117           377          382          360         1106         1416          15
  333          226          175          100           279          396          417         1090         1361           3
  334          223          178          127           538          289          220          941         1228           3
  335          140          108          201           380          400           71         1099         1369           2
  336           34          239          239           427          261          359          996         1277           6
  337           94          192          210           561          438          127         1161         1477          18
  338           13          314          271           484          318          280         1024         1452          14
  339          202          391          203           647          333          293          944         1231           5
  340          224           56          231           519          436          295         1122         1408           3
  341           46          248          230           440          495          355         1219         1647          14
  342          169          305          124           335          437           90         1120         1388          13
  343           65          343          229           408          420          383         1164         1565           7
  344          158          179          142           355          484          224         1120         1388           5
  345            9          233          289           672          395          474         1155         1419           9
  346           48          412          292           563          368          311         1035         1312           3
  347          181          441          225           404          485          428         1225         1494           7
  348          162          301          140           451          447          272         1095         1365           5
  349            1          101          321           572          475          267         1123         1391           8
  350           80          117          237           416          482          141         1185         1445           9
  351          210          219           72           251          489          274         1077         1350          16
  352          149          458          253           432          360          284         1064         1480          20
  353          191          215           98           337          285          247          965         1264          11
  354          231           29          255           524          415          207         1082         1354          14
  355            5          445          339           549          379          486         1174         1436          11
  356          198           85          226           660          452          484         1172         1434          10
  357           59          388          270           548          268          288          929         1218           4
  358          142           80          223           402          349           43         1145         1410           5
  359           33          268          247           485          461          182         1133         1400           5
  360          228          260           73           466          255          487         1160         1423           4
  361          114          460          278           505          368          452         1168         1468          20
  362          154          374          178           357          329          456         1157         1475           3
  363          235           13          260           442          490          286         1110         1379          18
  364          103          464          285           493          365           74         1109         1378          14
  365          235          288           67           278          321          149         1054         1345           5
  366            0          356          293           473          394          322         1063         1337          12
  367          178          135          157           336          348          348         1042         1318          19
  368          226          423          197           385          309          161         1020         1299          14
  369           15           11          358           543          385           58         1106         1375           5
  370          144           35          281           623          312          453         1080         1352          15
  371          176          199          118           349          393           98         1117         1385           8
  372          247          306           78           257          405          187         1027         1305          10
  373           23          235          250           438          330          371         1018         1297           7
  374          137          377          192           371          265            0         1195         1571           6
  375           62           94          269           470          295           89         1067         1341           6
  376           13          394          301           493          363          225         1056         1414           8
  377          172          292          113           314          466          362         1177         1480           9
  378           14          232          258           437          267          290          933         1221           4
  379          214          274           72           306          418           75         1172         1437          12
  380          120          261          167           462          366          260         1023         1301           8
  381          179           75          229           556          443          167         1120         1388          12
  382          214          245           68           327          279          355         1044         1370          19
  383          199          203           97           323          301          239          961         1247           8
  384           86          199          193           372          471          368         1175         1436          14
  385           40          304          242           447          253           74         1046         1322           5
  386           26          342          273           525          470          405         1199         1472          18
  387          139          438          251           517          466           96         1204         1533          15
  388           12          358          286           485          402          277         1060         1334          20
  389          125           61          258           519          267          374         1011         1291          14
  390           29          358          284           598          450          194         1079         1351          20
  391          248          386          163           389          429          389         1177         1592           4
  392          130          247          146           362          452          110         1180         1486          13
  393          172           66          223           415          262           97         1085         1375          14
  394           92          259          181           365          469          489         1244         1499          13
  395          225          269           63           319          364           71         1066         1340           7
  396           50          383          264           462          494          468         1254         1507          19
  397          110          251          173           447          439          222         1075         1348           4
  398          133          202          169           515          386          225         1067         1340          17
  399           34          329          256           467          434          359         1166         1595           4
  400          242          106          166           345          307          249          955         1241          20
  401          171          303          121           338          401          314         1057         1332          12
  402           61          214          214           393          373          421          929         1218          12
  403           84          453          284           464          429          169         1144         1548           1
  404           26          442          318           506          264          180          939         1227          10
  405          180          283           99           278          281           96         1111         1562          17
  406          228          287           65           244          387          349         1073         1346           6
  407           35          344          263           492          398          329         1073         1346          17
  408          208          488          263           442          346          354         1098         1572           5
  409          235           33          240           422          492          326         1127         1394           1
  410          140          137          187           426          381          328         1003         1284          20
  411            3           23          358           544          344           70         1087         1359          13
  412          148          208          132           311          455          168         1162         1514           4
  413           98            2          312           491          428          202         1116         1409          11
  414          131          246          146           364          432          199         1140         1567          12
  415          138           28          284           577          391          112         1102         1372          17
  416          209          212           78           258          451          305         1140         1426          15
  417          156           65          238           488          465          367         1170         1432           1
  418          206          172          111           291          364          173         1029         1307          12
  419           32           94          297           539          274          261          982         1459          14
  420          133          273          142           334          351          481         1166         1429          14
  421           77          172          212           399          297          304          953         1239           3
  422           77          465          299           485          409          255         1020         1299           9
  423           89           65          267           447          418          251         1056         1331          18
  424          202           28          250           437          323           77         1134         1525          16
  425           46          389          278           531          351          148         1065         1339          14
  426          246          407          188           441          426           38         1209         1505          16
  427          213          185           96           276          347          192         1043         1330           6
  428          134          276          140           319          376          385         1066         1340           9
  429           68          240          208           417          441          374         1162         1464          13
  430          103          177          186           365          376          113         1066         1340          10
  431           89          322          214           526          499          316         1115         1383           9
  432           30          155          261           441          318          497         1146         1411           4
  433          217          357          134           312          256          441         1129         1464          13
  434            5          281          270           461          468          360         1162         1425           9
  435          173          474          261           462          287          256          966         1253          13
  436           36          301          245           452          448          397         1187         1529           9
  437          195          450          239           494          352          487         1147         1412           7
  438           95          382          226           408          253          118         1093         1594           2
  439          225          121          167           458          351          233         1031         1308           6
  440           10          407          309           495          268          113         1091         1532          19
  441          221          269           64           302          360          488         1173         1435          13
  442          168           59          230           409          343          166          999         1280          10
  443          239          486          268           531          497          266         1110         1379           3
  444          237          420          203           470          420          224         1056         1331           3
  445          172          314          123           301          365          274         1063         1456           1
  446          233          230           48           227          481          454         1204         1462          11
  447           79           80          263           442          372           97          929         1218           9
  448          243          402          184           446          371          427         1155         1503           1
  449          117          110          235           581          375          145         1090         1362          14
  450           66          314          229           511          365           28         1141         1407          15
  451           58          391          260           440          478          300         1143         1409           6
  452          142          360          181           399          347          184         1046         1327          16
  453           62          236          220           478          290          328          974         1258           3
  454          151           81          244           638          489          457         1241         1496           3
  455          240          240           36           215          418          399         1168         1537           4
  456           46          163          244           429          392          491         1215         1519           8
  457          214          311           95           294          437           19         1241         1603          19
  458          164          473          262           452          495           83         1235         1561           9
  459          133          455          258           437          468          352         1135         1401          17
  460          115          395          220           402          390          120         1094         1365          11
  461            7          194          274           474          394          310         1100         1484          10
  462           87          213          189           368          391          202         1057         1332           5
  463           60          246          212           391          276           84         1123         1584           6
  464            3          471          354           543           16          287         1180         1546           2
  465          153          362          208           695          292          136         1056         1374           5
  466          143          158          193           618           53          204         1159         1627          10
  467          226          316          130           617          359          287          989         1272           3
  468          102            6          312           530          309           29         1161         1447           3
  469           41          120          293           671          473          491         1210         1468          11
  470          247          443          215           394          273          255          929         1218          20
  471          218          271           60           239          263          153         1042         1429           2
  472          241          402          176           371          328          458         1119         1387           4
  473          213          399          175           354          401          164         1118         1502           9
  474           32          191          250           453          480          119         1151         1416           4
  475          215          434          209           388          488           96         1215         1494          18
  476          174          397          223           687          149           98         1177         1913           1
  477          159          299          161           628           49          437         1154         1418          14
  478          164          332          153           435          440           77         1189         1476          19
  479           88          484          315           564           43          135         1199         1697          13
  480          138          406          220           452          188          151         1078         1584           8
  481          231          410          190           425          175          422         1130         1499          13
  482          199          438          225           475           48          437         1153         1417          18
  483          219          215           68           247          334          403         1061         1335          15
  484          187           61          221           401          372          115         1093         1364           7
  485          187          263          115           529          111          192         1139         1835          12
  486           74          215          201           380          357          290         1071         1550          18
  487          118          314          168           347          331          134         1040         1316          15
  488           60           29          313           492          495          199         1181         1456          10
  489           33          152          264           476          441           60         1169         1432          19
  490           94           40          283           464           51           89         1220         1729          11
  491           96          346          220           539          452          206         1135         1402          12
  492           97          288          195           497          195          386         1087         1440          20
  493          176          470          284           708          172           24         1174         1485           7
  494          206           97          181           360          408          318         1078         1350          17
  495          210          133          173           575          410          399         1082         1354          14
  496           80          357          227           441          413          345         1083         1355          11
  497           61          441          297           531          215          129         1086         1586           7
  498           52          303          240           526          380          350         1095         1387           8
  499           36          451          315           494           19           38         1278         1785           6
  500          130          140          184           363          166          247         1027         1408           9
