 NUMBER OF REQUESTS
 200

 NUMBER OF CROSSDOCKS
  1

 VEHICLE CAPACITY          VEHICLE SPEED
       33                        60

 UNIT_TIME_FOR_PALLET      FIXED_TIME_PREPARATION
   1                             10
 REQUEST      SUPPLIER                                            CUSTOMER
 CUST NO.     XCOORD.     YCOORD.     READY TIME     DUE DATE     XCOORD.     YCOORD.     READY TIME     DUE DATE     DEMAND
    157          723849     6215661        433         553          568431      6218649        775          895           8
    158          645112     6181009        360         477          527259      6100646        920          1040           3
    159          724534     6180155        410         530          577334      6233831        734          854           5
    160          638771     6079158        448         568          564719      6230340        815          935           4
    161          717969     6199649        483         603          573611      6219798        766          886           5
    162          709491     6171156        363         483          513681      6195669        868          988           16
    163          639536     6143374        364         484          527941      6200634        758          878           16
    164          641918     6070509        464         584          578765      6235147        836          956           16
    165          723002     6176677        378         498          526106      6191091        723          843           16
    166          715773     6184619        386         506          574777      6223152        867          987           6
    167          704588     6218478        417         537          548316      6216297        760          880           12
    168          713853     6184216        368         488          543991      6180986        770          890           9
    169          649276     6141674        393         513          485112      6251101        866          986           9
    170          724588     6178337        380         500          558981      6320928        792          912           16
    171          711792     6168862        399         519          587787      6135562        701          821           10
    172          725464     6169024        366         486          531390      6148261        837          957           5
    173          710055     6190138        396         516          610910      6089764        702          822           9
    174          646841     6083266        490         610          605080      6104519        746          866           3
    175          660781     6072768        406         526          455065      6216521        909          1029           17
    176          726027     6169456        377         497          567508      6218495        697          817           16
    177          721113     6179405        381         501          539539      6230715        852          972           5
    178          719839     6188685        409         529          564719      6230340        823          943           13
    179          724216     6177546        404         524          507942      6095919        834          954           7
    180          676110     6147516        360         448          573372      6224293        700          820           15
    181          710951     6182170        366         486          528949      6185770        807          927           11
    182          686653     6099769        384         504          522816      6075095        826          946           6
    183          657154     6123561        360         478          584692      6240397        802          922           15
    184          724586     6180297        395         515          556333      6243079        808          928           15
    185          684198     6086570        399         519          546699      6085454        849          969           13
    186          719910     6175422        397         517          523509      6076069        845          965           14
    187          707962     6183572        440         560          498324      6220829        797          917           3
    188          666206     6201096        372         492          573181      6218696        809          929           10
    189          717154     6176109        447         567          574217      6228092        755          875           7
    190          650615     6142916        360         471          570585      6137095        842          962           13
    191          719468     6176234        373         493          575166      6218832        772          892           14
    192          720741     6176212        365         485          568530      6219321        791          911           5
    193          723056     6186217        413         533          528857      6150979        737          857           5
    194          659653     6065509        419         539          550911      6085562        822          942           6
    195          729237     6166500        386         506          587545      6134909        680          800           5
    196          651332     6171597        386         506          574706      6227014        695          815           16
    197          695169     6218935        399         519          519950      6098377        805          925           6
    198          717005     6183427        425         545          582025      6238055        819          939           9
    199          631751     6173683        423         543          465298      6150065        887          1007           14
    200          725478     6178638        414         534          603456      6232450        754          874           3
