 NUMBER OF REQUESTS
 150

 NUMBER OF CROSSDOCKS
  1

 VEHICLE CAPACITY          VEHICLE SPEED
       33                        60

 UNIT_TIME_FOR_PALLET      FIXED_TIME_PREPARATION
   1                             10
 REQUEST      SUPPLIER                                            CUSTOMER
 CUST NO.     XCOORD.     YCOORD.     READY TIME     DUE DATE     XCOORD.     YCOORD.     READY TIME     DUE DATE     DEMAND
    30          669697     6075756        392         512          517911      6186575        830          950           8
    31          725886     6169914        375         495          531601      6245984        835          955           14
    32          723284     6215260        422         542          505468      6088546        854          974           16
    33          659256     6195317        421         541          562601      6260684        740          860           7
    34          659835     6179337        390         510          575364      6213488        716          836           13
    35          714116     6172693        361         481          558981      6320928        799          919           9
    36          657180     6192941        373         493          469731      6196542        816          936           16
    37          726176     6166730        398         518          551560      6153764        718          838           9
    38          718474     6177041        406         526          611072      6081222        683          803           14
    39          717873     6190872        395         515          518687      6123404        904          1024           13
    40          722340     6178695        415         535          554100      6235133        762          882           12
    41          697736     6203426        381         501          582100      6258738        814          934           15
    42          723907     6179260        398         518          572151      6223469        767          887           15
    43          675100     6158539        360         451          448936      6221044        956          1076           13
    44          713247     6169397        360         475          475999      6148312        774          894           5
    45          717550     6177078        423         543          590857      6365870        844          964           7
    46          717011     6174870        426         546          538447      6202571        783          903           6
    47          676191     6061763        424         544          553124      6317910        883          1003           10
    48          726671     6175259        407         527          574685      6225122        745          865           8
    49          676349     6121125        360         471          508267      6200451        858          978           12
    50          685451     6073040        458         578          573408      6222752        807          927           9
    51          640802     6070651        459         579          464691      6147641        938          1058           3
    52          688464     6121828        390         510          445420      6212541        934          1054           17
    53          718586     6172267        385         505          456279      6267555        911          1031           5
    54          718343     6201909        407         527          481638      6147500        837          957           14
    55          724756     6177541        373         493          533605      6150775        755          875           9
    56          716467     6189490        370         490          559240      6211879        894          1014           5
    57          712115     6209166        393         513          549490      6181744        749          869           15
    58          698392     6212898        443         563          581851      6242396        814          934           9
    59          720178     6207865        444         564          585035      6255127        793          913           5
    60          722465     6176575        395         515          593306      6259432        778          898           13
    61          669277     6176686        360         473          573853      6225595        748          868           16
    62          720806     6191550        422         542          558174      6369831        870          990           12
    63          718068     6192501        394         514          578162      6335661        930          1050           11
    64          724342     6176183        396         516          503444      6136503        757          877           3
    65          721899     6173213        412         532          532879      6175019        812          932           8
    66          722972     6180846        391         511          549189      6239861        793          913           10
    67          715656     6174624        397         517          574188      6222517        831          951           14
    68          711968     6167582        378         498          563211      6258136        709          829           14
    69          728438     6172609        392         512          497386      6101095        852          972           10
    70          661183     6131723        360         470          465523      6147477        829          949           16
    71          722742     6175894        415         535          564455      6173569        794          914           8
    72          722387     6177284        412         532          574421      6223616        766          886           6
    73          718712     6200947        382         502          559214      6212000        803          923           7
    74          679219     6176465        490         610          570296      6224619        747          867           4
    75          684135     6073745        476         596          518445      6148917        853          973           7
    76          695992     6218085        416         536          563970      6260385        813          933           10
    77          705969     6172301        390         510          553001      6191248        754          874           12
    78          721610     6178461        429         549          455256      6215189        978          1098           4
    79          717784     6210913        447         567          504391      6116393        795          915           8
    80          718516     6180117        385         505          463449      6268326        889          1009           10
    81          719267     6179178        367         487          575387      6258876        782          902           7
    82          718359     6210709        428         548          585872      6138104        745          865           14
    83          722438     6177963        372         492          534298      6226397        842          962           10
    84          722587     6178665        414         534          597368      6252788        747          867           5
    85          699348     6147494        437         557          575698      6232997        756          876           10
    86          686172     6099744        413         533          588333      6139272        743          863           5
    87          691329     6193278        440         560          468219      6148329        817          937           13
    88          721842     6210821        391         511          510493      6241445        826          946           7
    89          658740     6201661        398         518          528913      6152557        765          885           6
    90          716804     6170248        387         507          561445      6223124        725          845           12
    91          717218     6175170        371         491          569239      6227022        750          870           15
    92          709903     6173512        360         474          458953      6154187        875          995           5
    93          720274     6173051        369         489          564718      6230337        754          874           11
    94          689640     6099276        456         576          559318      6372819        923          1043           13
    95          722460     6178697        393         513          467425      6164400        869          989           10
    96          713130     6184483        364         484          469600      6220709        1005          1125           5
    97          726641     6174348        370         490          501341      6270895        831          951           6
    98          723852     6184591        421         541          545601      6219099        763          883           16
    99          640333     6157229        419         539          613250      6130377        698          818           10
    100          694330     6169599        418         538          585140      6143455        716          836           13
    101          720180     6175443        407         527          475402      6174726        830          950           8
    102          710181     6198153        381         501          523246      6178558        850          970           14
    103          723670     6177018        375         495          527941      6200634        816          936           12
    104          703096     6134279        360         479          492181      6257297        896          1016           3
    105          688788     6209220        441         561          602808      6232746        927          1047           4
    106          707356     6171736        391         511          562601      6260684        763          883           13
    107          721174     6177455        370         490          543349      6184606        723          843           9
    108          715158     6134554        397         517          588987      6135401        653          773           16
    109          701460     6153960        443         563          531253      6168416        904          1024           8
    110          718464     6178593        432         552          557655      6086160        762          882           15
    111          710319     6182216        367         487          526971      6255753        785          905           12
    112          720948     6193233        402         522          519866      6180529        822          942           13
    113          648766     6142693        365         485          590800      6142466        959          1079           7
    114          690932     6062855        415         535          507679      6095093        821          941           17
    115          714562     6220798        397         517          523225      6250773        946          1066           8
    116          649268     6143889        360         467          466780      6148643        801          921           8
    117          718055     6176127        372         492          547939      6217017        734          854           15
    118          678525     6085769        382         502          501781      6116119        816          936           8
    119          646146     6075998        487         607          565881      6236184        832          952           11
    120          709421     6166294        360         471          487115      6259043        871          991           6
    121          725125     6179724        393         513          445922      6248457        932          1052           8
    122          726271     6172182        418         538          559318      6372819        900          1020           13
    123          708935     6195437        395         515          465747      6151604        837          957           5
    124          723433     6176268        396         516          555463      6192032        722          842           12
    125          705805     6171585        360         471          577335      6233831        712          832           6
    126          684681     6159032        365         485          602802      6103970        694          814           14
    127          715876     6169872        409         529          530317      6225535        818          938           11
    128          726193     6175244        389         509          565161      6256707        1002          1122           4
    129          720656     6212179        401         521          475402      6174726        812          932           16
    130          654091     6063990        431         551          494053      6221013        888          1008           9
    131          722373     6173366        394         514          572569      6225702        763          883           6
    132          637551     6133203        411         531          563359      6258348        721          841           4
    133          709517     6174344        364         484          554242      6235546        787          907           15
    134          723544     6175957        374         494          519382      6148921        792          912           12
    135          725236     6176919        429         549          466384      6149112        895          1015           9
    136          638002     6162668        393         513          547668      6158204        795          915           3
    137          726069     6174204        380         500          609281      6089400        731          851           17
    138          693417     6132867        360         456          548245      6158703        994          1114           3
    139          724436     6177083        420         540          544208      6336591        927          1047           13
    140          664198     6158320        360         458          565993      6197214        688          808           13
    141          723929     6177314        391         511          559929      6257838        783          903           6
    142          719919     6183154        398         518          464504      6147731        925          1045           17
    143          692605     6194824        415         535          548084      6149951        898          1018           6
    144          715271     6182647        407         527          519530      6143193        830          950           8
    145          717786     6170118        368         488          602029      6101827        667          787           14
    146          719889     6179256        403         523          560829      6174212        790          910           17
    147          719725     6199014        429         549          553448      6191591        732          852           12
    148          721732     6189058        383         503          556180      6223641        789          909           15
    149          676658     6084114        382         502          525634      6175874        869          989           6
    150          714378     6192421        437         557          578951      6209439        773          893           10
