 NUMBER OF REQUESTS
 150

 NUMBER OF CROSSDOCKS
  1

 VEHICLE CAPACITY          VEHICLE SPEED
       33                        60

 UNIT_TIME_FOR_PALLET      FIXED_TIME_PREPARATION
   1                             10
 REQUEST      SUPPLIER                                            CUSTOMER
 CUST NO.     XCOORD.     YCOORD.     READY TIME     DUE DATE     XCOORD.     YCOORD.     READY TIME     DUE DATE     DEMAND
    50          721791     6181108        407         527          579782      6270891        908          1028           11
    51          715704     6181121        393         513          603504      6101330        652          772           7
    52          731013     6167971        418         538          502893      6126638        793          913           15
    53          688656     6208200        443         563          573181      6218696        744          864           12
    54          714143     6181226        367         487          519323      6097846        741          861           10
    55          713838     6174253        360         477          530251      6151302        847          967           4
    56          724817     6179625        400         520          543094      6083004        805          925           6
    57          718578     6179768        425         545          487256      6108097        960          1080           16
    58          714028     6181092        371         491          564717      6230332        828          948           14
    59          707251     6182634        363         483          615770      6090070        726          846           10
    60          696713     6159709        360         463          602110      6103683        791          911           12
    61          723084     6185498        396         516          563622      6259938        773          893           15
    62          722119     6180985        435         555          547153      6158742        778          898           3
    63          724738     6190345        425         545          591007      6240807        819          939           15
    64          704670     6192982        364         484          507332      6200227        788          908           4
    65          691915     6170089        360         461          549189      6239861        721          841           7
    66          662172     6144070        360         450          569844      6224497        796          916           4
    67          720324     6175458        365         485          616240      6255071        702          822           6
    68          688335     6207882        457         577          542814      6175221        886          1006           3
    69          718355     6202344        383         503          510284      6143010        866          986           8
    70          711657     6168917        365         485          513788      6173852        789          909           17
    71          660758     6148339        360         456          563769      6259156        814          934           9
    72          723589     6217095        454         574          570813      6224253        781          901           7
    73          635572     6135818        416         536          530649      6123993        720          840           8
    74          678375     6092518        388         508          457156      6237056        918          1038           8
    75          722633     6178811        378         498          584727      6140030        772          892           15
    76          719002     6176850        413         533          565881      6236184        821          941           14
    77          724438     6179906        418         538          570734      6204330        765          885           8
    78          727609     6174827        407         527          564285      6258236        795          915           10
    79          711618     6168771        383         503          506887      6174543        814          934           8
    80          725866     6170285        378         498          486808      6259952        813          933           17
    81          693524     6110345        367         487          547639      6217388        764          884           15
    82          652683     6060978        449         569          497426      6101083        935          1055           9
    83          717777     6183635        385         505          530464      6153753        794          914           3
    84          717089     6175065        370         490          575699      6233004        819          939           14
    85          721557     6210840        431         551          563769      6259156        836          956           12
    86          722130     6177345        414         534          574597      6224210        702          822           15
    87          715814     6184628        390         510          575400      6213510        762          882           8
    88          718157     6172035        360         480          530881      6134506        811          931           5
    89          723022     6180812        421         541          574399      6227989        777          897           10
    90          714527     6195595        426         546          574258      6226484        744          864           13
    91          726146     6174870        386         506          488547      6101481        863          983           7
    92          662661     6130315        478         598          600473      6235040        719          839           11
    93          711583     6181296        367         487          564036      6173913        850          970           12
    94          719242     6177962        388         508          548076      6101403        768          888           15
    95          716807     6192498        399         519          575443      6258752        759          879           6
    96          679231     6205966        487         607          600958      6101640        767          887           5
    97          723538     6176001        410         530          564616      6230394        805          925           8
    98          718406     6188032        371         491          468899      6174127        812          932           6
    99          651205     6188350        408         528          535724      6226029        774          894           15
    100          730047     6167299        391         511          467550      6147502        890          1010           9
    101          708560     6183683        370         490          574936      6226925        742          862           15
    102          697408     6187326        364         484          563779      6260742        759          879           13
    103          716256     6180670        375         495          573369      6225348        730          850           17
    104          725998     6174175        430         550          525781      6085695        864          984           11
    105          725419     6178655        396         516          494199      6148425        865          985           7
    106          720443     6210478        397         517          558871      6370031        865          985           14
    107          716456     6185241        365         485          475880      6246045        850          970           3
    108          725089     6179316        383         503          527179      6258725        841          961           3
    109          711365     6134372        423         543          558981      6320928        810          930           16
    110          720837     6189389        396         516          597428      6247120        754          874           14
    111          714766     6182718        417         537          570215      6256176        789          909           15
    112          696794     6086965        401         521          564342      6257191        857          977           9
    113          722433     6178401        405         525          523048      6074936        808          928           17
    114          722767     6173210        395         515          529656      6145827        917          1037           7
    115          722512     6177882        365         485          547667      6101290        712          832           3
    116          676969     6123250        360         459          573240      6222634        761          881           3
    117          712684     6179661        362         482          520683      6283017        825          945           7
    118          642619     6175732        368         488          592595      6249508        725          845           15
    119          636463     6133480        378         498          516020      6087837        767          887           10
    120          684224     6091375        482         602          581792      6242108        771          891           3
    121          697726     6127768        382         502          545627      6153625        766          886           6
    122          652860     6060612        462         582          585031      6139753        742          862           3
    123          707838     6173065        438         558          595965      6220523        748          868           3
    124          667166     6201943        406         526          590784      6365855        856          976           17
    125          702498     6171967        396         516          535793      6083445        833          953           10
    126          727056     6173078        367         487          559924      6369670        840          960           3
    127          642796     6151171        382         502          520105      6122250        750          870           9
    128          720272     6186784        392         512          527263      6094034        769          889           9
    129          661987     6072954        432         552          574132      6225650        771          891           16
    130          689504     6118030        360         470          529763      6153411        811          931           6
    131          661651     6075521        403         523          564684      6241574        768          888           17
    132          725936     6178351        378         498          508907      6221964        760          880           13
    133          707532     6171081        468         588          602482      6102913        750          870           5
    134          720616     6174716        373         493          535952      6229144        797          917           14
    135          723197     6179278        373         493          604136      6103664        733          853           10
    136          700159     6197805        392         512          563035      6258231        746          866           7
    137          672880     6074989        470         590          510284      6143010        848          968           5
    138          721883     6181106        423         543          578270      6197281        702          822           6
    139          711874     6191153        368         488          566509      6235807        796          916           5
    140          635848     6078617        454         574          546469      6165380        808          928           13
    141          709449     6208728        400         520          597356      6148023        693          813           10
    142          663779     6158547        389         509          604616      6229688        752          872           16
    143          725103     6178552        370         490          577084      6233559        835          955           5
    144          723375     6174721        391         511          604341      6136393        715          835           9
    145          723522     6175096        391         511          569054      6158267        670          790           15
    146          718023     6170023        360         479          449387      6238058        892          1012           5
    147          711201     6179982        384         504          551247      6313852        836          956           5
    148          722196     6177369        389         509          613881      6131271        769          889           11
    149          674832     6124470        360         462          529578      6096673        789          909           7
    150          692101     6170890        360         477          574551      6223416        790          910           5
