 NUMBER OF REQUESTS
 200

 NUMBER OF CROSSDOCKS
  1

 VEHICLE CAPACITY          VEHICLE SPEED
       33                        60

 UNIT_TIME_FOR_PALLET      FIXED_TIME_PREPARATION
   1                             10
 REQUEST      SUPPLIER                                            CUSTOMER
 CUST NO.     XCOORD.     YCOORD.     READY TIME     DUE DATE     XCOORD.     YCOORD.     READY TIME     DUE DATE     DEMAND
    189          649068     6143672        360         469          604287      6229549        695          815           10
    190          721200     6176476        427         547          555292      6192265        738          858           8
    191          722028     6177113        415         535          604430      6228956        717          837           12
    192          730064     6167967        396         516          571118      6225999        781          901           5
    193          722566     6178952        390         510          573181      6218696        748          868           7
    194          664159     6194598        372         492          574715      6218782        727          847           16
    195          720731     6177642        366         486          575705      6233006        729          849           6
    196          719094     6181913        421         541          515093      6188937        859          979           10
    197          643558     6177416        428         548          566287      6218708        802          922           9
    198          675952     6062447        402         522          506673      6176170        850          970           5
    199          726330     6173955        379         499          569239      6227022        704          824           16
    200          718138     6175238        360         480          564278      6256261        824          944           3
