 NUMBER OF REQUESTS
  500

 VEHICLE CAPACITY
   50

 UNIT_TIME_FOR_PALLET      FIXED_TIME_PREPARATION
    1                          5
 REQUEST      SUPPLIER                                            CUSTOMER
 CUST NO.     XCOORD.     YCOORD.     READY TIME     DUE DATE     XCOORD.     YCOORD.     READY TIME     DUE DATE     DEMAND
   83          248          176           81           275          263          418         1030         1257           7
   84           29          462          314           518          384          149         1065         1291          11
   85          148          462          243           445          340          416         1120         1414          13
   86           44          140          243           503          271          128         1065         1600          10
   87          216          341          109           431          488          173         1169         1391          19
   88          211          411          189           793          439          156         1146         1536           1
   89          178          150          133           393          389          156         1097         1340          12
   90          186          135          139           334          267          162         1003         1232          18
   91           11          403          292           505          413          476         1212         1541           6
   92          200           27          236           430          352          481         1187         1560          19
   93           45          166          230           460          264          135         1043         1270           2
   94          126          391          200           523          414          378         1109         1334           7
   95           92           18          289           500          392           95         1083         1308          10
   96          182          480          251           544          317           45         1120         1344          12
   97           44          344          235           462          428          302         1117         1413          11
   98          170          347          133           326          450           45         1216         1468           8
   99          124          448          252           697          453          318         1131         1355           2
  100           75          118          229           486          433          447         1134         1358           4
  101          105          474          274           467          272          420         1039         1266          15
  102          134          211          130           348          429           59         1180         1402          20
  103          211          248           49           325          498          171         1189         1410           7
  104          212          186           83           314          487          320         1130         1354          14
  105           67          378          231           434          490          276         1121         1345          12
  106            7           82          303           496          293          228          946         1176           9
  107           78          406          245           581          343          205         1033         1278           3
  108          103          123          202           414          385          285         1043         1270           5
  109          241           38          223           519          457          492         1250         1536          20
  110          224            3          256           455          398          210         1081         1306           5
  111           13          214          247           440          492          335         1174         1396          16
  112          135          400          201           516          497          483         1249         1469           2
  113          215          293           63           262          440          436         1174         1396          15
  114          208          445          214           587          311          203         1021         1626           3
  115          230          320           84           369          491          369         1183         1405          12
  116          157           38          245           599          383           17          929         1160          19
  117           61          170          212           406          342          319         1045         1304          12
  118           79          467          285           524          436          467         1217         1514           3
  119          124          111          195           388          438          488         1233         1478          12
  120          247          219           38           232          351           60         1147         1448          15
  121           28          180          240           433          429           67         1185         1421          20
  122          167          488          269           709          498          456         1251         1472          17
  123          136          430          232           718          354          416         1135         1607           5
  124           38           15          324           531          294          421         1117         1641          14
  125          246          314           71           265          441          100         1162         1384           3
  126          176          200           96           290          365          190         1025         1252          15
  127           39          162          236           429          282            1         1180         1405          17
  128           79          257          181           437          442          289         1100         1325           5
  129          236          126          148           747          337          232         1027         1501           2
  130          180          162          120           313          257          133         1052         1436          10
  131           53          466          303           593          295          247          972         1202           1
  132          167          291          101           321          259          498         1162         1385           8
  133           89          185          181           374          487          446         1188         1410          10
  134           90          496          304           587          308          199         1017         1524           7
  135           68           53          281           623          481           84         1216         1520          13
  136          120           37          257           461          495          227         1128         1352          13
  137          206          174           95           302          397           57         1125         1349          15
  138          174          347          130           324          372           39         1164         1387           7
  139           67          451          281           534          278          450         1070         1295          18
  140           27          464          317           540          292           32         1151         1385          15
  141          153          244          108           405          371          423         1139         1363           4
  142          153          192          121           333          273          149          989         1218          13
  143          163          472          246           439          297          283          929         1160          16
  144           66          163          219           614          371          488         1152         1375          18
  145           83          169          197           496          330          281         1016         1277           7
  146          221          291           59           287          361          178         1007         1235          19
  147          178          302          104           513          463          406         1194         1450           8
  148            1          252          257           468          456          157         1140         1364          18
  149           65           82          257           454          352           63         1142         1369           1
  150          154          392          179           372          371           71         1145         1388          19
  151          196           56          211           459          448          495         1228         1448          12
  152           67          352          217           431          282           10         1174         1486          13
  153          173          182          111           336          314          205          949         1179          16
  154           18          225          241           438          374          116         1084         1309          17
  155           57           43          293           565          418          269         1099         1347           6
  156          178          420          192           385          250           57         1115         1340          18
  157          134          194          136           335          475          352         1168         1390           3
  158           93          490          294           487          286          356         1048         1447          14
  159           64          294          203           519          366          390         1056         1282           3
  160          150          484          262           455          436           25         1166         1388          16
  161          235          316           81           421          390           34         1146         1369           4
  162          239           15          243           445          388           44         1083         1309          15
  163          193          138          133           326          269          112         1068         1295          15
  164           40          278          220           450          374          260         1059         1424          13
  165          161          416          196           397          291          213         1002         1663           1
  166           55          318          214           407          389          255         1049         1276          20
  167           80          279          191           680          493          111         1209         1453          17
  168           48          162          231           525          307           52         1105         1330          15
  169           91           27          282           490          381          457         1180         1559           6
  170          177          404          182           494          288           70         1114         1368          14
  171           10          237          253           580          493          493         1260         1479           1
  172           47          208          214           408          440          292         1123         1356           9
  173          122          422          224           492          349           76         1099         1323          19
  174           37          281          222           419          283          454         1111         1335           8
  175          222          499          259           479          486          324         1103         1327          18
  176          211          446          207           401          392           87         1148         1444           5
  177           30            7          336           553          413          127         1096         1321          19
  178           26           67          298           535          398          341         1021         1249           6
  179          130          186          143           336          461          186         1148         1371          15
  180           94          344          193           487          313          391         1086         1391          11
  181            6           53          321           515          471           94         1200         1456           4
  182          146          376          170           364          341           72         1134         1495          18
  183          244           13          244           439          257           57         1122         1346           3
  184           29          336          244           438          306           42         1147         1451          11
  185          177          486          256           487          489          338         1148         1371           6
  186          179          318          105           299          344          203         1014         1242          20
  187          149          341          148           464          307          412         1078         1304           9
  188           68          450          281           559          420           80         1172         1460          20
  189          144          220          119           361          497           54         1245         1487          14
  190           80          458          278           533          332          382         1097         1646           3
  191           84          377          216           410          287          397         1017         1245          15
  192            6          196          260           530          355          485         1159         1382          17
  193          104           28          274           487          262           92         1092         1435          17
  194          224          320           82           275          475          198         1097         1321           2
  195           87            3          304           514          481          207         1107         1332           1
  196          149          214          114           311          470          417         1178         1400           9
  197           98           29          277           513          397          153         1089         1314          13
  198          135           30          259           544          295          283          990         1361          17
  199          107          374          197           402          250          441         1121         1392           3
  200           51          286          219           650          497           18         1231         1451          18
  201           49          118          250           498          442            5         1224         1444           3
  202          159          226          101           295          448          404         1163         1386          16
  203          185          431          199           393          471          427         1207         1427          19
  204          142           30          252           449          460          424         1202         1438           1
  205          174          122          165           582          461          195         1142         1365          15
  206           35          263          223           420          412          478         1131         1354           8
  207           24           71          296           505          389           43         1122         1346          17
  208          173           65          208           402          377          432         1150         1373          13
  209           91          326          183           377          497          296         1142         1365          13
  210          174          376          160           499          277          428         1104         1328          11
  211           38          190          242           791          261          138         1041         1269           4
  212           16           68          304           513          268          351          979         1208           9
  213          179          286           87           280          284          457         1114         1338           1
  214          244          422          179           373          274          442         1122         1351          18
  215          195          111          157           350          423          170         1079         1304          19
  216           26          221          236           506          283          438         1095         1320           6
  217           44          496          329           541          324           99         1101         1428          18
  218          146          313          130           368          259          301          983         1271          19
  219           19          273          240           441          374          232         1021         1248           6
  220          245          461          218           412          339          113         1100         1511           3
  221           69          266          191           428          335           46         1152         1438          13
  222          191           84          194           658          313          493         1146         1369          12
  223           68          160          214           517          432           66         1188         1424          19
  224          212           47          216           465          397          477         1202         1500           9
  225           80          337          198           391          354          156         1078         1539           5
  226          225          488          247           451          421          387         1072         1298          11
  227          105          140          189           382          415          118         1125         1349           9
  228          177          156          137           595          413          493         1224         1502          17
  229          179          497          267           526          273           70         1070         1296           7
  230          152          476          254           460          360          294         1032         1260           4
  231           64            5          318           596          265          240          943         1174          15
  232           44          311          222           415          280          245          929         1160           9
  233          165           59          216           410          422          498         1232         1491          19
  234           48          150          233           426          376           92         1067         1293           5
  235          215           79          182           375          380          194          993         1222           1
  236          109           56          251           560          339          144         1075         1485           5
  237          171          188          109           333          454          201         1132         1356          12
  238           33          286          227           421          365          119         1103         1327          18
  239          112          433          236           430          440          284         1125         1423          18
  240          213          283           57           253          417          212         1068         1294          17
  241          240           34          223           417          404          439         1173         1416          20
  242          189          402          172           392          472          248         1090         1315          13
  243          215          282           55           273          274          403         1031         1259          17
  244          166          440          220           531          421          386         1073         1299          20
  245           76          462          281           476          399          175         1100         1434           2
  246          196          489          254           506          322          406         1105         1434           7
  247          171           24          247           440          359          246          984         1213           6
  248          187           73          196           414          498          457         1252         1471          11
  249          243          408          165           359          334          481         1116         1340           6
  250          141          426          215           419          482          104         1203         1441           3
  251          240          255           25           400          460          328         1153         1396          13
  252          162          388          172           389          320          211         1009         1245          18
  253           69          414          253           492          494          165         1179         1401           6
  254          142           14          267           471          340          291         1028         1263           3
  255          185          434          206           491          272          234          929         1160          19
  256           87           51          264           459          325           56         1115         1339          11
  257          195          273           72           401          332            5         1188         1437          13
  258           95           64          249           443          268          458         1138         1368           7
  259           63          155          217           410          398          476         1199         1423           7
  260           24          259          239           581          457          280         1117         1341          12
  261           83          300          188           539          423          315         1063         1289          10
  262           72          477          296           507          479          387         1196         1426          13
  263           72          227          190           469          436          123         1155         1401          12
  264          238          123          136           362          286          244          929         1160          20
  265          188          119          153           361          449          190         1135         1359          17
  266          229          322           82           275          456          113         1142         1365          13
  267          150           68          217           470          480          152         1101         1326           5
  268           67           24          302           596          343           34         1151         1374           1
  269           63          420          262           501          374          306         1065         1291           2
  270          158           24          252           456          442          153         1148         1467          14
  271          235          108          159           571          433          319         1074         1300           9
  272          174           67          205           399          297          131         1035         1262           1
  273          132          151          162           378          447          184         1138         1395          18
  274          217          207           64           337          341           59         1069         1295           5
  275          162          306          111           305          411          396         1147         1395          13
  276           48          366          240           436          450          416         1151         1374          19
  277          209           68          194           388          323           34         1137         1361          11
  278           94          497          300           503          351          128         1027         1254          10
  279          110          122          197           390          392            1         1217         1492          10
  280           56          268          207           537          306          229          989         1230           8
  281          244          277           35           228          415          253         1094         1323          12
  282          105          181          174           524          437           98         1118         1342          14
  283           30           97          277           532          448          414         1189         1483          18
  284          190          267           74           373          480          131         1172         1394          17
  285           18           24          331           524          432            2         1242         1610          17
  286          167          445          221           452          396           83         1152         1415           8
  287           71          304          194           392          489          159         1104         1329          19
  288           87          311          181           375          460          117         1155         1378           9
  289          207          487          249           469          385          239         1064         1291           6
  290          161          275          101           318          371          315         1073         1461           6
  291          175          352          138           427          333          163          984         1213          12
  292           51          360          234           428          311          422         1112         1361           8
  293           21           70          299           518          284          319         1006         1242          10
  294           80          251          180           443          382            9         1194         1415           4
  295           66           88          256           531          325          210         1016         1297          19
  296          100          266          166           568          366          334         1058         1285           7
  297           13          465          329           564          351            5         1139         1362          16
  298          230          487          246           464          270          337          965         1194          15
  299          240          362          120           313          332          459         1097         1322          19
  300            0          422          311           527          404          140         1087         1312           9
  301           71           12          305           498          330          308          956         1186          20
  302           44          440          290           556          458          213         1120         1344           7
  303          132           32          256           483          339           41         1143         1366           9
  304          244          368          125           319          345          431         1128         1351          17
  305           90          477          290           606          292          104         1072         1298           3
  306           34          169          238           433          318           99         1102         1518          13
  307           71          282          190           414          482          184         1141         1364           8
  308          157          269          103           311          411          379         1140         1484           5
  309           39          153          239           433          293          174         1030         1594           2
  310           92           76          242           436          394           47         1116         1340           9
  311           12          367          272           466          323           29         1102         1327          13
  312          128          113          193           441          299          353         1049         1434           5
  313           43          360          242           435          330          138         1007         1235           2
  314          102          422          237           505          385           17         1198         1423           2
  315          210           81          187           534          382          110         1122         1382          14
  316           56           75          269           466          336          493         1192         1561          10
  317           66           31          293           492          404           59          929         1160           9
  318          175          239           83           276          288          439         1065         1291          12
  319          217          333           99           350          257          391         1061         1288          11
  320           62          375          233           426          405          349         1113         1363          14
  321           82          183          205           817          253           50         1114         1338           9
  322          248          214           62           723          441          177         1134         1392           2
  323          100           66          250           578          463          253         1142         1369          13
  324          153          235          109           396          435          180         1063         1289          19
  325          168          109          175           481          373          418         1045         1272           5
  326          195          464          229           435          441            7         1234         1454          12
  327          200           78          186           382          355          174         1029         1256          17
  328          197          202           79           272          337           41         1153         1376          12
  329          125           65          230           424          303           78          929         1160           6
  330          120           17          275           493          325          311         1011         1239          15
  331           84          255          181           568          306          235          946         1177          20
  332          222          331           95           355          382          360         1103         1384           6
  333          226          175           86           279          396          417         1151         1396          13
  334          223          178           84           277          289          220          929         1160           1
  335          140          108          192           513          400           71         1139         1362          14
  336           34          239          223           417          261          359         1048         1508           7
  337           94          192          177           467          438          127         1111         1335           5
  338           13          314          256           525          318          280         1016         1553           1
  339          202          391          158           395          333          293         1006         1234          11
  340          224           56          213           676          436          295         1123         1417           7
  341           46          248          215           513          495          355         1169         1391           1
  342          169          305          109           392          437           90         1175         1402          15
  343           65          343          214           408          420          383         1111         1335          11
  344          158          179          123           317          484          224         1135         1359          15
  345            9          233          254           576          395          474         1113         1337          16
  346           48          412          272           605          368          311         1051         1278           4
  347          181          441          224           758          485          428         1226         1502           4
  348          162          301          109           302          447          272         1130         1425          16
  349            1          101          297           492          475          267         1155         1388           8
  350           80          117          223           416          482          141         1192         1582           6
  351          210          219           64           421          489          274         1149         1372          10
  352          149          458          239           441          360          284          975         1205          16
  353          191          215           80           375          285          247          964         1212           8
  354          231           29          229           428          415          207         1098         1323          14
  355            5          445          320           517          379          486         1128         1352          14
  356          198           85          182           431          452          484         1216         1437           4
  357           59          388          245           497          268          288          929         1160           5
  358          142           80          212           485          349           43         1158         1387          10
  359           33          268          228           490          461          182         1115         1339           8
  360          228          260           37           387          255          487         1166         1396          11
  361          114          460          257           453          368          452         1162         1384          16
  362          154          374          167           449          329          456         1104         1328          19
  363          235           13          247           493          490          286         1100         1325           8
  364          103          464          270           537          365           74         1082         1308          20
  365          235          288           48           241          321          149         1052         1286          11
  366            0          356          279           472          394          322         1090         1338           1
  367          178          135          143           336          348          348         1072         1424           6
  368          226          423          184           428          309          161         1008         1236          16
  369           15           11          342           538          385           58         1136         1359          14
  370          144           35          253           590          312          453         1144         1433           9
  371          176          199           99           353          393           98         1141         1446           2
  372          247          306           63           257          405          187         1100         1428          14
  373           23          235          236           456          330          371         1078         1411           3
  374          137          377          184           539          265            0         1121         1345           4
  375           62           94          257           582          295           89         1056         1283           8
  376           13          394          286           512          363          225          977         1207          11
  377          172          292           96           289          466          362         1173         1429          20
  378           14          232          244           446          267          290          988         1595           4
  379          214          274           50           244          418           75         1172         1417           6
  380          120          261          138           331          366          260         1054         1504           7
  381          179           75          196           389          443          167         1139         1370           1
  382          214          245           43           237          279          355         1044         1439           7
  383          199          203           92           681          301          239          951         1182           2
  384           86          199          187           579          471          368         1183         1495           8
  385           40          304          224           423          253           74         1105         1330           1
  386           26          342          249           444          470          405         1166         1388          16
  387          139          438          225           419          466           96         1196         1461           4
  388           12          358          268           462          402          277         1035         1262           5
  389          125           61          239           558          267          374         1062         1492          17
  390           29          358          256           514          450          194         1142         1496          11
  391          248          386          143           338          429          389         1158         1443           7
  392          130          247          134           494          452          110         1180         1540          13
  393          172           66          207           400          262           97         1087         1440           1
  394           92          259          177           665          469          489         1211         1431          14
  395          225          269           41           298          364           71         1145         1464          12
  396           50          383          248           451          494          468         1234         1454          12
  397          110          251          152           473          439          222         1053         1280           7
  398          133          202          134           327          386          225         1034         1262          10
  399           34          329          239           485          434          359         1059         1285          19
  400          242          106          151           345          307          249          960         1190          20
  401          171          303          102           296          401          314         1097         1432          18
  402           61          214          200           394          373          421         1100         1325          20
  403           84          453          269           464          429          169         1127         1404           5
  404           26          442          302           496          264          180         1001         1249          12
  405          180          283           92           463          281           96         1073         1299          15
  406          228          287           50           244          387          349         1103         1465           5
  407           35          344          242           435          398          329         1108         1629           2
  408          208          488          249           442          346          354         1015         1243          14
  409          235           33          238           764          492          326         1184         1447          20
  410          140          137          165           374          381          328         1035         1262           8
  411            3           23          343           545          344           70         1140         1573          20
  412          148          208          120           369          455          168         1150         1378          20
  413           98            2          298           502          428          202         1057         1283          14
  414          131          246          137           615          432          199         1090         1315           2
  415          138           28          256           453          391          112         1100         1325          20
  416          209          212           69           414          451          305         1139         1419           6
  417          156           65          221           573          465          367         1135         1358           9
  418          206          172           97           290          364          173         1070         1389           3
  419           32           94          276           497          274          261          962         1367          11
  420          133          273          136           565          351          481         1165         1387           5
  421           77          172          201           489          297          304          998         1226           5
  422           77          465          285           522          409          255         1093         1443           9
  423           89           65          255           506          418          251         1061         1287           9
  424          202           28          234           428          323           77         1113         1338          17
  425           46          389          254           458          351          148         1043         1270          15
  426          246          407          164           358          426           38         1208         1517          13
  427          213          185           83           296          347          192          984         1213           8
  428          134          276          127           340          376          385         1120         1519           1
  429           68          240          192           460          441          374         1158         1415          14
  430          103          177          177           519          376          113         1055         1282           6
  431           89          322          191           584          499          316         1147         1370          12
  432           30          155          252           577          318          497         1139         1363          11
  433          217          357          127           514          256          441         1123         1426          17
  434            5          281          255           465          468          360         1093         1318           8
  435          173          474          244           449          287          256          929         1160          14
  436           36          301          227           420          448          397         1180         1530           4
  437          195          450          215           408          352          487         1192         1559          12
  438           95          382          211           404          253          118         1065         1405           8
  439          225          121          139           332          351          233          963         1193          17
  440           10          407          295           526          268          113         1068         1325          11
  441          221          269           51           477          360          488         1153         1376          15
  442          168           59          215           408          343          166         1063         1500           9
  443          239          486          243           437          497          266         1144         1367           3
  444          237          420          184           532          420          224         1104         1424          20
  445          172          314          119           597          365          274         1047         1305           2
  446          233          230           39           365          481          454         1235         1455           2
  447           79           80          249           449          372           97         1061         1287           6
  448          243          402          159           353          371          427         1092         1317          10
  449          117          110          204           506          375          145         1092         1321          16
  450           66          314          205           469          365           28         1168         1390           8
  451           58          391          246           456          478          300         1161         1384           6
  452          142          360          161           355          347          184         1006         1234          20
  453           62          236          196           397          290          328         1003         1232          16
  454          151           81          209           558          489          457         1199         1420           7
  455          240          240           21           215          418          399         1115         1339          16
  456           46          163          231           479          392          491         1186         1407           2
  457          214          311           86           487          437           19         1228         1496          19
  458          164          473          257           716          495           83         1226         1479          16
  459          133          455          243           437          468          352         1169         1397           2
  460          115          395          212           584          390          120         1125         1476           4
  461            7          194          264           649          394          310         1091         1474          13
  462           87          213          174           368          391          202         1083         1452           5
  463           60          246          201           488          276           84         1100         1419          14
  464            3          471          339           543           16          287         1179         1734           2
  465          153          362          156           380          292          136         1052         1339          13
  466          143          158          150           391           53          204         1142         1647          19
  467          226          316           77           271          359          287         1042         1269           5
  468          102            6          294           536          309           29          929         1160          16
  469           41          120          253           452          473          491         1206         1427           6
  470          247          443          200           394          273          255          968         1586           1
  471          218          271           47           291          263          153         1034         1456          19
  472          241          402          159           353          328          458         1071         1297          12
  473          213          399          161           368          401          164         1114         1628           1
  474           32          191          237           523          480          119         1195         1468           1
  475          215          434          194           388          488           96         1185         1407           4
  476          174          397          186           722          149           98         1114         1417           2
  477          159          299          111           306           49          437         1213         1669           2
  478          164          332          140           688          440           77         1166         1389           1
  479           88          484          296           599           43          135         1176         1651           3
  480          138          406          204           510          188          151         1067         1820          17
  481          231          410          172           465          175          422         1121         1466           8
  482          199          438          202           408           48          437         1213         1670           1
  483          219          215           54           247          334          403         1105         1366           8
  484          187           61          215           638          372          115         1066         1292          15
  485          187          263           75           355          111          192         1096         1736           7
  486           74          215          188           409          357          290          992         1221          15
  487          118          314          160           521          331          134         1011         1239          17
  488           60           29          302           587          495          199         1160         1383          17
  489           33          152          245           439          441           60         1201         1491           2
  490           94           40          276           652           51           89         1190         1536          10
  491           96          346          194           514          452          206         1136         1388          20
  492           97          288          171           533          195          386         1077         1336          15
  493          176          470          239           435          172           24         1118         1342           7
  494          206           97          172           521          408          318         1099         1324           5
  495          210          133          137           480          410          399         1123         1347          16
  496           80          357          208           401          413          345         1117         1346          19
  497           61          441          276           469          215          129         1051         1278           3
  498           52          303          216           504          380          350         1080         1305          12
  499           36          451          303           556           19           38         1246         1555          14
  500          130          140          185           759          166          247         1038         1883           1
