NUMBER OF REQUESTS
  500

 VEHICLE CAPACITY
   50

 UNIT_TIME_FOR_PALLET      FIXED_TIME_PREPARATION
    1                          5
 REQUEST      SUPPLIER                                            CUSTOMER
 CUST NO.     XCOORD.     YCOORD.     READY TIME     DUE DATE     XCOORD.     YCOORD.     READY TIME     DUE DATE     DEMAND
   92          200           27          228           430          352          481         1318         1863          19
   93           45          166          221           460          264          135         1043         1813           2
   94          126          391          467           523          414          378         1109         1824           7
   95           92           18          280           500          392           95         1083         1819          10
   96          182          480          492           544          317           45         1120         1826          12
   97           44          344          226           462          428          302         1179         1837          11
   98          170          347          125           326          450           45         1243         1847           8
   99          124          448          619           697          453          318         1131         1827           2
  100           75          118          219           486          433          447         1134         1828           4
  101          105          474          266           467          272          420         1039         1812          15
  102          134          211          122           348          429           59         1180         1835          20
  103          211          248           39           325          498          171         1189         1837           7
  104          212          186           74           314          487          320         1130         1827          14
  105           67          378          223           434          490          276         1121         1826          12
  106            7           82          295           496          293          228          946         1797           9
  107           78          406          522           581          343          205         1048         1814           3
  108          103          123          194           414          385          285         1043         1813           5
  109          241           38          467           519          457          492         1308         1859          20
  110          224            3          248           455          398          210         1081         1819           5
  111           13          214          239           440          492          335         1174         1834          16
  112          135          400          461           516          497          483         1249         1847           2
  113          215          293           55           262          440          436         1174         1835          15
  114          208          445          522           587          311          203         1345         1874           3
  115          230          320           72           369          491          369         1183         1836          12
  116          157           38          538           599          383           17          929         1794          19
  117           61          170          205           406          342          319         1073         1819          12
  118           79          467          276           524          436          467         1283         1855           3
  119          124          111          187           388          438          488         1255         1848          12
  120          247          219           31           232          351           60         1214         1843          15
  121           28          180          232           433          429           67         1198         1839          20
  122          167          488          633           709          498          456         1253         1848          17
  123          136          430          634           718          354          416         1349         1871           5
  124           38           15          316           531          294          421         1375         1877          14
  125          246          314           64           265          441          100         1162         1832           3
  126          176          200           89           290          365          190         1025         1810          15
  127           39          162          228           429          282            1         1183         1836          17
  128           79          257          171           437          442          289         1100         1822           5
  129          236          126          643           747          337          232         1239         1853           2
  130          180          162          112           313          257          133         1187         1841          10
  131           53          466          292           593          295          247          972         1801           1
  132          167          291           92           321          259          498         1162         1833           8
  133           89          185          173           374          487          446         1188         1837          10
  134           90          496          293           587          308          199         1258         1857           7
  135           68           53          564           623          481           84         1288         1856          13
  136          120           37          249           461          495          227         1128         1827          13
  137          206          174           87           302          397           57         1125         1826          15
  138          174          347          123           324          372           39         1164         1833           7
  139           67          451          271           534          278          450         1070         1817          18
  140           27          464          309           540          292           32         1161         1833          15
  141          153          244          353           405          371          423         1139         1829           4
  142          153          192          113           333          273          149          989         1804          13
  143          163          472          238           439          297          283          929         1794          16
  144           66          163          545           614          371          488         1152         1831          18
  145           83          169          444           496          330          281         1044         1814           7
  146          221          291           50           287          361          178         1007         1807          19
  147          178          302          442           513          463          406         1224         1844           8
  148            1          252          249           468          456          157         1140         1829          18
  149           65           82          249           454          352           63         1145         1830           1
  150          154          392          171           372          371           71         1163         1833          19
  151          196           56          201           459          448          495         1228         1843          12
  152           67          352          209           431          282           10         1251         1850          13
  153          173          182          102           336          314          205          949         1797          16
  154           18          225          233           438          374          116         1084         1820          17
  155           57           43          283           565          418          269         1119         1826           6
  156          178          420          184           385          250           57         1115         1825          18
  157          134          194          128           335          475          352         1168         1833           3
  158           93          490          286           487          286          356         1196         1843          14
  159           64          294          464           519          366          390         1056         1815           3
  160          150          484          254           455          436           25         1166         1833          16
  161          235          316          361           421          390           34         1146         1830           4
  162          239           15          235           445          388           44         1083         1819          15
  163          193          138          125           326          269          112         1069         1817          15
  164           40          278          211           450          374          260         1178         1839          13
  165          161          416          188           397          291          213         1375         1880           1
  166           55          318          206           407          389          255         1049         1814          20
  167           80          279          595           680          493          111         1229         1844          17
  168           48          162          474           525          307           52         1105         1823          15
  169           91           27          273           490          381          457         1316         1863           6
  170          177          404          439           494          288           70         1140         1830          14
  171           10          237          523           580          493          493         1260         1849           1
  172           47          208          207           408          440          292         1131         1828           9
  173          122          422          214           492          349           76         1099         1822          19
  174           37          281          215           419          283          454         1111         1824           8
  175          222          499          250           479          486          324         1103         1823          18
  176          211          446          199           401          392           87         1211         1843           5
  177           30            7          327           553          413          127         1096         1822          19
  178           26           67          289           535          398          341         1021         1809           6
  179          130          186          136           336          461          186         1148         1830          15
  180           94          344          436           487          313          391         1155         1834          11
  181            6           53          313           515          471           94         1230         1845           4
  182          146          376          163           364          341           72         1253         1852          18
  183          244           13          237           439          257           57         1122         1826           3
  184           29          336          237           438          306           42         1217         1844          11
  185          177          486          247           487          489          338         1148         1830           6
  186          179          318           98           299          344          203         1014         1808          20
  187          149          341          409           464          307          412         1078         1819           9
  188           68          450          270           559          420           80         1229         1845          20
  189          144          220          110           361          497           54         1264         1850          14
  190           80          458          268           533          332          382         1376         1877           3
  191           84          377          209           410          287          397         1017         1808          15
  192            6          196          249           530          355          485         1159         1832          17
  193          104           28          265           487          262           92         1193         1841          17
  194          224          320           74           275          475          198         1097         1822           2
  195           87            3          295           514          481          207         1107         1823           1
  196          149          214          107           311          470          417         1178         1835           9
  197           98           29          268           513          397          153         1089         1820          13
  198          135           30          248           544          295          283         1112         1828          17
  199          107          374          189           402          250          441         1161         1834           3
  200           51          286          575           650          497           18         1231         1844          18
  201           49          118          240           498          442            5         1224         1843           3
  202          159          226           94           295          448          404         1163         1833          16
  203          185          431          192           393          471          427         1207         1840          19
  204          142           30          245           449          460          424         1215         1842           1
  205          174          122          510           582          461          195         1142         1829          15
  206           35          263          215           420          412          478         1131         1827           8
  207           24           71          288           505          389           43         1122         1826          17
  208          173           65          200           402          377          432         1150         1830          13
  209           91          326          176           377          497          296         1142         1829          13
  210          174          376          440           499          277          428         1104         1823          11
  211           38          190          696           791          261          138         1042         1813           4
  212           16           68          296           513          268          351          979         1802           9
  213          179          286           79           280          284          457         1114         1825           1
  214          244          422          172           373          274          442         1127         1827          18
  215          195          111          149           350          423          170         1079         1819          19
  216           26          221          225           506          283          438         1095         1821           6
  217           44          496          320           541          324           99         1189         1840          18
  218          146          313          121           368          259          301         1034         1813          19
  219           19          273          232           441          374          232         1021         1809           6
  220          245          461          211           412          339          113         1260         1854           3
  221           69          266          181           428          335           46         1207         1842          13
  222          191           84          577           658          313          493         1146         1830          12
  223           68          160          464           517          432           66         1201         1839          19
  224          212           47          206           465          397          477         1268         1852           9
  225           80          337          190           391          354          156         1281         1859           5
  226          225          488          239           451          421          387         1072         1818          11
  227          105          140          182           382          415          118         1125         1826           9
  228          177          156          515           595          413          493         1274         1853          17
  229          179          497          257           526          273           70         1070         1817           7
  230          152          476          246           460          360          294         1032         1811           4
  231           64            5          307           596          265          240          943         1796          15
  232           44          311          214           415          280          245          929         1794           9
  233          165           59          209           410          422          498         1266         1851          19
  234           48          150          225           426          376           92         1067         1817           5
  235          215           79          174           375          380          194          993         1804           1
  236          109           56          506           560          339          144         1234         1850           5
  237          171          188          100           333          454          201         1132         1828          12
  238           33          286          219           421          365          119         1103         1823          18
  239          112          433          229           430          440          284         1189         1839          18
  240          213          283           49           253          417          212         1068         1817          17
  241          240           34          216           417          404          439         1191         1838          20
  242          189          402          163           392          472          248         1090         1821          13
  243          215          282           47           273          274          403         1031         1811          17
  244          166          440          477           531          421          386         1073         1818          20
  245           76          462          274           476          399          175         1194         1841           2
  246          196          489          245           506          322          406         1195         1841           7
  247          171           24          239           440          359          246          984         1803           6
  248          187           73          187           414          498          457         1252         1847          11
  249          243          408          158           359          334          481         1116         1825           6
  250          141          426          207           419          482          104         1218         1842           3
  251          240          255          335           400          460          328         1170         1834          13
  252          162          388          163           389          320          211         1016         1808          18
  253           69          414          244           492          494          165         1179         1835           6
  254          142           14          259           471          340          291         1034         1812           3
  255          185          434          195           491          272          234          929         1794          19
  256           87           51          257           459          325           56         1115         1825          11
  257          195          273          344           401          332            5         1212         1842          13
  258           95           64          242           443          268          458         1144         1830           7
  259           63          155          209           410          398          476         1202         1839           7
  260           24          259          522           581          457          280         1117         1825          12
  261           83          300          478           539          423          315         1063         1816          10
  262           72          477          288           507          479          387         1203         1840          13
  263           72          227          179           469          436          123         1175         1835          12
  264          238          123          127           362          286          244          929         1794          20
  265          188          119          144           361          449          190         1135         1828          17
  266          229          322           75           275          456          113         1142         1829          13
  267          150           68          207           470          480          152         1101         1822           5
  268           67           24          545           596          343           34         1151         1831           1
  269           63          420          252           501          374          306         1065         1816           2
  270          158           24          244           456          442          153         1230         1847          14
  271          235          108          499           571          433          319         1074         1818           9
  272          174           67          198           399          297          131         1035         1811           1
  273          132          151          154           378          447          184         1167         1834          18
  274          217          207           54           337          341           59         1069         1817           5
  275          162          306          104           305          411          396         1168         1834          13
  276           48          366          232           436          450          416         1151         1831          19
  277          209           68          186           388          323           34         1137         1828          11
  278           94          497          292           503          351          128         1027         1810          10
  279          110          122          189           390          392            1         1264         1851          10
  280           56          268          479           537          306          229          999         1806           8
  281          244          277           27           228          415          253         1097         1822          12
  282          105          181          463           524          437           98         1118         1825          14
  283           30           97          267           532          448          414         1251         1849          18
  284          190          267          321           373          480          131         1172         1834          17
  285           18           24          323           524          432            2         1370         1871          17
  286          167          445          211           452          396           83         1187         1838           8
  287           71          304          186           392          489          159         1104         1823          19
  288           87          311          174           375          460          117         1155         1831           9
  289          207          487          240           469          385          239         1065         1816           6
  290          161          275           92           318          371          315         1212         1846           6
  291          175          352          126           427          333          163          984         1803          12
  292           51          360          227           428          311          422         1134         1828           8
  293           21           70          291           518          284          319         1013         1808          10
  294           80          251          170           443          382            9         1194         1838           4
  295           66           88          245           531          325          210         1062         1817          19
  296          100          266          498           568          366          334         1058         1815           7
  297           13          465          319           564          351            5         1139         1829          16
  298          230          487          237           464          270          337          965         1800          15
  299          240          362          112           313          332          459         1097         1822          19
  300            0          422          303           527          404          140         1087         1820           9
  301           71           12          297           498          330          308          956         1798          20
  302           44          440          280           556          458          213         1120         1825           7
  303          132           32          247           483          339           41         1143         1829           9
  304          244          368          118           319          345          431         1128         1827          17
  305           90          477          551           606          292          104         1072         1818           3
  306           34          169          230           433          318           99         1267         1855          13
  307           71          282          181           414          482          184         1141         1829           8
  308          157          269           94           311          411          379         1244         1850           5
  309           39          153          232           433          293          174         1320         1868           2
  310           92           76          235           436          394           47         1116         1825           9
  311           12          367          265           466          323           29         1102         1823          13
  312          128          113          183           441          299          353         1185         1841           5
  313           43          360          234           435          330          138         1007         1807           2
  314          102          422          226           505          385           17         1201         1839           2
  315          210           81          473           534          382          110         1153         1832          14
  316           56           75          261           466          336          493         1319         1863          10
  317           66           31          286           492          404           59          929         1794           9
  318          175          239           75           276          288          439         1065         1816          12
  319          217          333           89           350          257          391         1061         1816          11
  320           62          375          225           426          405          349         1135         1829          14
  321           82          183          727           817          253           50         1114         1824           9
  322          248          214          608           723          441          177         1164         1834           2
  323          100           66          521           578          463          253         1145         1830          13
  324          153          235           98           396          435          180         1063         1816          19
  325          168          109          427           481          373          418         1045         1813           5
  326          195          464          220           435          441            7         1234         1844          12
  327          200           78          179           382          355          174         1029         1810          17
  328          197          202           71           272          337           41         1153         1831          12
  329          125           65          223           424          303           78          929         1794           6
  330          120           17          266           493          325          311         1011         1807          15
  331           84          255          500           568          306          235          946         1797          20
  332          222          331           85           355          382          360         1151         1832           6
  333          226          175           78           279          396          417         1170         1834          13
  334          223          178           76           277          289          220          929         1794           1
  335          140          108          457           513          400           71         1139         1829          14
  336           34          239          216           417          261          359         1249         1854           7
  337           94          192          166           467          438          127         1111         1824           5
  338           13          314          245           525          318          280         1282         1861           1
  339          202          391          148           395          333          293         1006         1807          11
  340          224           56          595           676          436          295         1183         1838           7
  341           46          248          461           513          495          355         1169         1834           1
  342          169          305           97           392          437           90         1179         1835          15
  343           65          343          207           408          420          383         1111         1824          11
  344          158          179          116           317          484          224         1135         1828          15
  345            9          233          519           576          395          474         1113         1824          16
  346           48          412          547           605          368          311         1051         1814           4
  347          181          441          665           758          485          428         1274         1853           4
  348          162          301          101           302          447          272         1192         1839          16
  349            1          101          290           492          475          267         1164         1833           8
  350           80          117          215           416          482          141         1337         1866           6
  351          210          219          359           421          489          274         1149         1830          10
  352          149          458          231           441          360          284          975         1802          16
  353          191          215          323           375          285          247          979         1803           8
  354          231           29          221           428          415          207         1098         1822          14
  355            5          445          313           517          379          486         1128         1827          14
  356          198           85          173           431          452          484         1216         1841           4
  357           59          388          235           497          268          288          929         1794           5
  358          142           80          201           485          349           43         1164         1833          10
  359           33          268          217           490          461          182         1115         1825           8
  360          228          260          326           387          255          487         1173         1834          11
  361          114          460          250           453          368          452         1162         1832          16
  362          154          374          156           449          329          456         1104         1823          19
  363          235           13          237           493          490          286         1100         1822           8
  364          103          464          259           537          365           74         1082         1819          20
  365          235          288           40           241          321          149         1058         1816          11
  366            0          356          271           472          394          322         1109         1824           1
  367          178          135          135           336          348          348         1181         1839           6
  368          226          423          174           428          309          161         1008         1807          16
  369           15           11          335           538          385           58         1136         1828          14
  370          144           35          531           590          312          453         1201         1841           9
  371          176          199           89           353          393           98         1211         1843           2
  372          247          306           56           257          405          187         1189         1840          14
  373           23          235          227           456          330          371         1170         1837           3
  374          137          377          477           539          265            0         1121         1826           4
  375           62           94          525           582          295           89         1056         1815           8
  376           13          394          277           512          363          225          977         1802          11
  377          172          292           88           289          466          362         1202         1840          20
  378           14          232          236           446          267          290         1313         1869           4
  379          214          274           43           244          418           75         1191         1838           6
  380          120          261          130           331          366          260         1247         1853           7
  381          179           75          188           389          443          167         1146         1830           1
  382          214          245           36           237          279          355         1189         1842           7
  383          199          203          579           681          301          239          951         1798           2
  384           86          199          510           579          471          368         1261         1851           8
  385           40          304          216           423          253           74         1105         1823           1
  386           26          342          242           444          470          405         1166         1833          16
  387          139          438          218           419          466           96         1234         1846           4
  388           12          358          261           462          402          277         1035         1811           5
  389          125           61          502           558          267          374         1237         1851          17
  390           29          358          245           514          450          194         1255         1852          11
  391          248          386          136           338          429          389         1212         1842           7
  392          130          247          431           494          452          110         1299         1859          13
  393          172           66          199           400          262           97         1197         1842           1
  394           92          259          580           665          469          489         1211         1840          14
  395          225          269           31           298          364           71         1228         1846          12
  396           50          383          240           451          494          468         1234         1844          12
  397          110          251          417           473          439          222         1053         1814           7
  398          133          202          126           327          386          225         1034         1811          10
  399           34          329          229           485          434          359         1059         1815          19
  400          242          106          144           345          307          249          960         1799          20
  401          171          303           95           296          401          314         1192         1841          18
  402           61          214          192           394          373          421         1100         1822          20
  403           84          453          262           464          429          169         1173         1836           5
  404           26          442          295           496          264          180         1018         1809          12
  405          180          283          398           463          281           96         1073         1818          15
  406          228          287           43           244          387          349         1221         1846           5
  407           35          344          234           435          398          329         1363         1874           2
  408          208          488          241           442          346          354         1015         1808          14
  409          235           33          673           764          492          326         1220         1843          20
  410          140          137          157           374          381          328         1035         1811           8
  411            3           23          335           545          344           70         1320         1865          20
  412          148          208          110           369          455          168         1154         1831          20
  413           98            2          290           502          428          202         1057         1815          14
  414          131          246          532           615          432          199         1090         1821           2
  415          138           28          248           453          391          112         1100         1822          20
  416          209          212          354           414          451          305         1188         1838           6
  417          156           65          511           573          465          367         1135         1828           9
  418          206          172           89           290          364          173         1150         1833           3
  419           32           94          268           497          274          261         1112         1829          11
  420          133          273          490           565          351          481         1165         1833           5
  421           77          172          189           489          297          304          998         1805           5
  422           77          465          275           522          409          255         1201         1843           9
  423           89           65          245           506          418          251         1061         1816           9
  424          202           28          227           428          323           77         1113         1824          17
  425           46          389          246           458          351          148         1043         1813          15
  426          246          407          157           358          426           38         1284         1855          13
  427          213          185           74           296          347          192          984         1803           8
  428          134          276          118           340          376          385         1270         1856           1
  429           68          240          182           460          441          374         1188         1838          14
  430          103          177          460           519          376          113         1055         1815           6
  431           89          322          516           584          499          316         1147         1830          12
  432           30          155          520           577          318          497         1139         1829          11
  433          217          357          447           514          256          441         1191         1840          17
  434            5          281          246           465          468          360         1093         1821           8
  435          173          474          236           449          287          256          929         1794          14
  436           36          301          219           420          448          397         1291         1858           4
  437          195          450          207           408          352          487         1317         1862          12
  438           95          382          203           404          253          118         1163         1836           8
  439          225          121          131           332          351          233          963         1800          17
  440           10          407          286           526          268          113         1094         1822          11
  441          221          269          403           477          360          488         1153         1831          15
  442          168           59          207           408          343          166         1244         1852           9
  443          239          486          236           437          497          266         1144         1829           3
  444          237          420          471           532          420          224         1186         1839          20
  445          172          314          514           597          365          274         1074         1819           2
  446          233          230          308           365          481          454         1235         1845           2
  447           79           80          241           449          372           97         1061         1816           6
  448          243          402          152           353          371          427         1092         1821          10
  449          117          110          453           506          375          145         1095         1822          16
  450           66          314          194           469          365           28         1168         1833           8
  451           58          391          238           456          478          300         1161         1832           6
  452          142          360          154           355          347          184         1006         1807          20
  453           62          236          188           397          290          328         1003         1806          16
  454          151           81          497           558          489          457         1199         1839           7
  455          240          240           14           215          418          399         1115         1825          16
  456           46          163          221           479          392          491         1186         1836           2
  457          214          311          417           487          437           19         1269         1852          19
  458          164          473          636           716          495           83         1255         1849          16
  459          133          455          236           437          468          352         1174         1835           2
  460          115          395          519           584          390          120         1234         1848           4
  461            7          194          582           649          394          310         1227         1848          13
  462           87          213          167           368          391          202         1206         1844           5
  463           60          246          190           488          276           84         1181         1838          14
  464            3          471          331           543           16          287         1466         1893           2
  465          153          362          148           380          292          136         1104         1825          13
  466          143          158          141           391           53          204         1384         1878          19
  467          226          316           70           271          359          287         1042         1813           5
  468          102            6          285           536          309           29          929         1794          16
  469           41          120          246           452          473          491         1206         1840           6
  470          247          443          193           394          273          255         1303         1867           1
  471          218          271           38           291          263          153         1201         1845          19
  472          241          402          152           353          328          458         1071         1817          12
  473          213          399          153           368          401          164         1364         1874           1
  474           32          191          225           523          480          119         1239         1847           1
  475          215          434          187           388          488           96         1185         1836           4
  476          174          397          629           722          149           98         1182         1838           2
  477          159          299          103           306           49          437         1416         1881           2
  478          164          332          593           688          440           77         1166         1833           1
  479           88          484          546           599           43          135         1394         1878           3
  480          138          406          456           510          188          151         1521         1907          17
  481          231          410          414           465          175          422         1225         1846           8
  482          199          438          194           408           48          437         1417         1882           1
  483          219          215           46           247          334          403         1136         1829           8
  484          187           61          565           638          372          115         1066         1817          15
  485          187          263           64           355          111          192         1453         1893           7
  486           74          215          179           409          357          290          992         1804          15
  487          118          314          458           521          331          134         1011         1807          17
  488           60           29          291           587          495          199         1160         1832          17
  489           33          152          238           439          441           60         1260         1851           2
  490           94           40          587           652           51           89         1297         1858          10
  491           96          346          458           514          452          206         1160         1833          20
  492           97          288          470           533          195          386         1106         1824          15
  493          176          470          232           435          172           24         1118         1825           7
  494          206           97          460           521          408          318         1099         1822           5
  495          210          133          420           480          410          399         1123         1826          16
  496           80          357          200           401          413          345         1121         1826          19
  497           61          441          268           469          215          129         1051         1814           3
  498           52          303          204           504          380          350         1080         1819          12
  499           36          451          293           556           19           38         1323         1862          14
  500          130          140          659           759          166          247         1570         1918           1
