 NUMBER OF REQUESTS
  200

 VEHICLE CAPACITY
   50

 UNIT_TIME_FOR_PALLET      FIXED_TIME_PREPARATION
    1                          5
 REQUEST      SUPPLIER                                            CUSTOMER
 CUST NO.     XCOORD.     YCOORD.     READY TIME     DUE DATE     XCOORD.     YCOORD.     READY TIME     DUE DATE     DEMAND
  119           85          193           94           311          114           72          572          803           2
  120           68           40           68           298          157          196          506          800           1
  121           23           74           81           286          148          196          541          802          18
  122           85          164           65           266          111          129          477          799          10
  123           69           64           47           324          174          185          472          799          19
  124           26           45           92           293          165          156          472          799          16
  125           75          134           42           276          127          143          472          799          16
  126            8            8          130           324          141          132          528          801          17
  127           12          113           88           290          113          151          492          800          18
  128           28          187          112           315          142           60          472          799          10
  129           41          186          104           324          116            4          604          804           6
  130           62           38           72           304          152          190          498          800          11
  131           16          141           93           314          182           89          497          800          17
  132           78          118           28           229          125           34          661          804           2
  133           40          130           67           270          118          139          472          799          10
  134           94           31           69           270          148          157          547          802          20
  135           28           15          111           315          143          103          472          799          15
  136            7          108           93           294          188           70          502          800          20
  137           42          165           87           307          146          166          562          803          19
  138           59           24           86           324          103           25          575          803           8
  139           75          173           77           278          152           68          520          801           5
  140           78          136           42           324          137           59          558          803          14
  141           98           77           23           224          136          111          472          799           9
  142           20          113           81           282          198           16          586          804           1
  143           67          127           42           243          154           59          472          799           1
  144           70           37           69           270          176          134          574          803           2
  145           35          160           88           297          179          151          499          800           1
  146           98           89           11           212          125           78          491          800           2
  147           23          176          108           324          114          112          472          799          12
  148           54           37           78           286          172           66          580          804           1
  149           17          166          106           324          109          197          505          800          19
  150           46           22           94           324          135          171          545          802          13
  151           42          144           72           324          181          156          568          803          13
  152           44           10          106           324          193           12          585          804           9
  153           64          156           66           324          151          179          487          800           2
  154           83           81           25           324          116          118          472          799           3
  155           87           30           71           272          127           60          472          799          16
  156           65           77           41           242          103           77          474          799           9
  157           47          118           55           256          108          187          472          799          19
  158           28          127           76           281          199          123          529          801           5
  159           34          145           79           324          120           39          486          800          18
  160           50          135           61           262          109           45          679          804           4
  161           70           28           78           324          114          153          500          800          15
  162           10           60           98           320          131           92          472          799           7
  163           51          112           50           251          137          158          573          803          18
  164           73           81           33           324          191          138          559          803           4
  165           69          133           45           246          161          158          643          804          18
  166           71          114           32           278          164           37          582          804          12
  167           84          180           81           284          111           98          486          800          16
  168           31           79           72           273          144           59          506          801          16
  169           99           45           55           256          165          181          622          804          11
  170           62           15           93           324          105           26          527          801          20
  171           71          131           42           243          172          161          578          803           1
  172           25           48           91           292          112            6          548          802          19
  173           59           83           44           253          127           39          550          802          13
  174           32           47           86           310          197           29          573          803           2
  175           13          139           95           296          138           31          532          802          12
  176           74           55           51           324          138           69          521          801          13
  177            6          193          132           324          126          199          580          804           3
  178           45           55           71           324          188          194          472          799          15
  179           80          167           69           324          109           85          474          799          13
  180           12          131           93           308          130          149          607          804          14
  181           15          197          128           324          126          100          552          802           7
  182           66          196          101           302          178           88          587          804           5
  183           71          145           53           324          129          176          537          802           2
  184           45          142           69           274          179            5          542          802          20
  185           56           19           92           324          110          184          557          803           7
  186           26          197          122           322          179           95          550          802          17
  187           32          190          112           320          196          126          562          803          20
  188           83          112           20           311          101           29          472          799          17
  189           98          193           93           298          125          180          531          802           1
  190           28           77           75           280          145           19          565          803          18
  191           56           90           45           247          150           26          630          804          20
  192           88           15           85           324          143          116          597          804           8
  193           89          153           54           324          175           60          560          803           4
  194           38          183          103           305          109           48          550          802           9
  195           89           39           61           263          195          132          552          802           3
  196           22           61           87           324          108          141          561          803           1
  197           64          123           42           243          110            8          528          801          12
  198           29          121           74           324          139           97          475          799          10
  199           32          166           94           297          168          119          544          802           8
  200           88          143           44           324          151           66          496          800           3
