 NUMBER OF REQUESTS
  200

 NUMBER OF CROSSDOCKS
  1

 VEHICLE CAPACITY           VEHICLE SPEED
   50                             0

 UNIT_TIME_FOR_PALLET      FIXED_TIME_PREPARATION
    1                          5
 REQUEST      SUPPLIER                                            CUSTOMER
 CUST NO.     XCOORD.     YCOORD.     READY TIME     DUE DATE     XCOORD.     YCOORD.     READY TIME     DUE DATE     DEMAND
   90           42          148          180           316          110          110          466          720          13
   91           95           50          184           316          152          122          564          804           2
   92           25          165          215           316          191          124          563          783          11
   93           66           98          127           275          135           45          547          786           8
   94           55           87          158           316          125           49          492          736          20
   95           97            9          169           292          173           42          560          780          10
   96           63          116          118           241          172          179          535          763           5
   97           94          119          119           275          118           45          538          779          19
   98           46          131          140           263          161            3          515          750           4
   99           81          183          164           288          145           71          466          720          10
  100            3          101          182           316          193          127          552          773          16
  101           23          123          165           300          183          170          466          720          12
  102           12           15          209           316          124          165          546          780          10
  103           10           20          198           316          198           97          502          743          17
  104           19           38          185           316          168          146          526          757           2
  105           62          138          131           254          121           50          485          732           4
  106           32           23          202           316          115           75          585          804          15
  107           42           72          142           265          112           78          538          804           7
  108           36          104          142           265          123           59          491          736           4
  109           92          178          156           280          147          193          571          786          13
  110           68          156          180           316          186          149          542          767          13
  111           59          139          134           257          122           58          493          737          15
  112            7          119          173           298          113          158          476          727          20
  113            5          162          198           316          172           55          490          735          20
  114           76           93          141           316          137           10          574          796          18
  115           40          115          139           262          131          136          501          742          20
  116           53           79          129           252          100           53          495          738          10
  117           37          177          187           316          113           14          597          804          11
  118           24          197          224           316          159          129          506          745          12
  119           85          193          173           299          114           72          551          804           6
  120           68           40          157           298          157          196          556          775           9
  121           23           74          159           283          148          196          575          790           5
  122           85          164          144           267          111          129          466          720          19
  123           69           64          154           316          174          185          544          768          11
  124           26           45          170           293          165          156          527          758           4
  125           75          134          162           316          127          143          471          724          18
  126            8            8          211           316          141          132          492          736           1
  127           12          113          167           290          113          151          483          731           8
  128           28          187          206           316          142           60          474          725          16
  129           41          186          186           315          116            4          500          741          16
  130           62           38          150           273          152          190          568          783          18
  131           16          141          172           296          182           89          532          761           3
  132           78          118          106           229          125           34          541          770           7
  133           40          130          185           316          118          139          466          720          19
  134           94           31          187           316          148          157          466          720          19
  135           28           15          200           316          143          103          525          772          20
  136            7          108          183           316          188           70          495          738           3
  137           42          165          165           288          146          166          533          762          13
  138           59           24          184           316          103           25          577          804           7
  139           75          173          155           279          152           68          489          735           6
  140           78          136          144           305          137           59          479          729          18
  141           98           77          163           316          136          111          466          720          11
  142           20          113          159           282          198           16          555          775          12
  143           67          127          120           243          154           59          498          740           9
  144           70           37          152           282          176          134          527          758          10
  145           35          160          166           289          179          151          534          762           2
  146           98           89          120           291          125           78          466          720          20
  147           23          176          186           309          114          112          466          720          11
  148           54           37          156           279          172           66          507          745          12
  149           17          166          184           307          109          197          564          782          11
  150           46           22          198           316          135          171          521          754           8
  151           42          144          164           309          181          156          550          772          12
  152           44           10          224           316          193           12          548          771           7
  153           64          156          144           267          151          179          547          770           6
  154           83           81          140           316          116          118          503          756           3
  155           87           30          173           316          127           60          479          729           3
  156           65           77          119           242          103           77          466          720          15
  157           47          118          141           276          108          187          563          789          15
  158           28          127          179           316          199          123          466          720          10
  159           34          145          158           281          120           39          539          775           3
  160           50          135          141           267          109           45          469          722          10
  161           70           28          158           286          114          153          543          790          19
  162           10           60          187           316          131           92          526          785           5
  163           51          112          128           251          137          158          478          728          17
  164           73           81          111           234          191          138          533          761          18
  165           69          133          123           246          161          158          513          749          16
  166           71          114          133           291          164           37          549          771          16
  167           84          180          160           284          111           98          466          720          20
  168           31           79          180           316          144           59          556          804          20
  169           99           45          133           256          165          181          483          731          14
  170           62           15          184           316          105           26          474          726          17
  171           71          131          158           316          172          161          566          787           9
  172           25           48          205           316          112            6          495          738          17
  173           59           83          127           258          127           39          532          761           9
  174           32           47          168           297          197           29          591          801           9
  175           13          139          204           316          138           31          545          770           6
  176           74           55          130           255          138           69          515          752           2
  177            6          193          221           316          126          199          549          771           8
  178           45           55          159           297          188          194          561          778           9
  179           80          167          158           297          109           85          466          720          13
  180           12          131          190           316          130          149          466          720          11
  181           15          197          209           316          126          100          466          720          16
  182           66          196          186           316          178           88          512          749           4
  183           71          145          145           291          129          176          550          775           9
  184           45          142          163           312          179            5          593          802          14
  185           56           19          186           316          110          184          524          756          18
  186           26          197          224           316          179           95          476          727          11
  187           32          190          190           313          196          126          520          753           8
  188           83          112           98           221          101           29          466          720          12
  189           98          193          172           296          125          180          579          804          13
  190           28           77          180           316          145           19          553          774          10
  191           56           90          123           246          150           26          487          734           2
  192           88           15          176           316          143          116          486          733          11
  193           89          153          132           255          175           60          540          766           7
  194           38          183          204           316          109           48          519          754          10
  195           89           39          139           262          195          132          508          746          20
  196           22           61          175           314          108          141          499          741           2
  197           64          123          120           243          110            8          466          720          17
  198           29          121          152           276          139           97          466          720          19
  199           32          166          172           296          168          119          466          720          13
  200           88          143          122           245          151           66          466          721           3
