 NUMBER OF REQUESTS
  200

 NUMBER OF CROSSDOCKS
  3

 VEHICLE CAPACITY
   50

 UNIT_TIME_FOR_PALLET      FIXED_TIME_PREPARATION
    1                          5
 REQUEST      SUPPLIER                                            CUSTOMER
 CUST NO.     XCOORD.     YCOORD.     READY TIME     DUE DATE     XCOORD.     YCOORD.     READY TIME     DUE DATE     DEMAND
  105           10           20          186           321          198           97          372          650           7
  106           19           38          168           302          168          146          472          741          14
  107           62          138          120           254          121           50          396          666          12
  108           32           23          169           303          115           75          372          650           9
  109           42           72          140           292          112           78          421          716           3
  110           36          104          156           341          123           59          372          650           5
  111           92          178          144           279          147          193          450          702          20
  112           68          156          166           363          186          149          461          710           5
  113           59          139          129           275          122           58          383          657          16
  114            7          119          165           308          113          158          432          691           2
  115            5          162          182           322          172           55          447          700          15
  116           76           93          105           267          137           10          484          745           3
  117           40          115          133           276          131          136          375          652          12
  118           53           79          119           258          100           53          420          684          19
  119           37          177          169           312          113           14          453          704          12
  120           24          197          190           324          159          129          448          715           3
  121           85          193          160           295          114           72          372          650          12
  122           68           40          169           363          157          196          372          650          15
  123           23           74          148           285          148          196          372          650          20
  124           85          164          139           289          111          129          372          650          17
  125           69           64          114           248          174          185          482          723           5
  126           26           45          184           363          165          156          448          701          14
  127           75          134          108           243          127          143          372          650           3
  128            8            8          197           334          141          132          467          772          15
  129           12          113          164           315          113          151          450          736          17
  130           28          187          179           314          142           60          467          764           5
  131           41          186          176           321          116            4          422          683           2
  132           62           38          145           293          152          190          456          706          10
  133           16          141          163           305          182           89          443          698           1
  134           78          118          126           324          125           34          452          716           8
  135           40          130          134           270          118          139          403          671          10
  136           94           31          135           270          148          157          471          750           7
  137           28           15          187           341          143          103          382          657          13
  138            7          108          166           314          188           70          423          684          13
  139           42          165          157           299          146          166          408          674          15
  140           59           24          152           287          103           25          454          715           7
  141           75          173          173           363          152           68          461          747          18
  142           78          136          111           250          137           59          387          660          15
  143           98           77          125           333          136          111          374          651           4
  144           20          113          167           342          198           16          425          686          13
  145           67          127          109           243          154           59          462          741          16
  146           70           37          138           277          176          134          452          704          18
  147           35          160          155           291          179          151          483          748           7
  148           98           89           77           212          125           78          400          668          19
  149           23          176          190           356          114          112          419          720           8
  150           54           37          148           290          172           66          404          671          18
  151           17          166          172           307          109          197          372          650           1
  152           46           22          161           295          135          171          380          655          19
  153           42          144          139           273          181          156          484          744          12
  154           44           10          189           356          193           12          372          650          13
  155           64          156          151           323          151          179          422          683          16
  156           83           81          110           281          116          118          372          650          17
  157           87           30          163           349          127           60          372          650           6
  158           65           77          108           242          103           77          406          688          18
  159           47          118          122           256          108          187          429          688           3
  160           28          127          166           348          199          123          443          698          14
  161           34          145          148           287          120           39          437          695           3
  162           50          135          127           262          109           45          435          703          16
  163           70           28          149           294          114          153          450          735           4
  164           10           60          181           348          131           92          410          685          15
  165           51          112          129           288          137          158          410          676          15
  166           73           81           99           234          191          138          437          693          13
  167           69          133          111           246          161          158          451          703           1
  168           71          114           98           233          164           37          456          706          20
  169           84          180          148           284          111           98          372          650          17
  170           31           79          140           279          144           59          383          658          15
  171           99           45          121           256          165          181          472          717           6
  172           62           15          170           327          105           26          453          713          14
  173           71          131          158           363          172          161          481          743           1
  174           25           48          170           329          112            6          445          699           9
  175           59           83          112           251          127           39          384          658          19
  176           32           47          152           287          197           29          372          650           8
  177           13          139          166           309          138           31          453          707          18
  178           74           55          172           363          138           69          397          667           5
  179            6          193          199           336          126          199          372          650          19
  180           45           55          137           272          188          194          475          719           6
  181           80          167          145           298          109           85          372          650          15
  182           12          131          160           294          130          149          451          733          11
  183           15          197          196           333          126          100          377          653           4
  184           66          196          188           363          178           88          404          672          18
  185           71          145          144           327          129          176          457          712           3
  186           45          142          139           281          179            5          454          705          11
  187           56           19          174           341          110          184          408          674           6
  188           26          197          189           324          179           95          397          667          20
  189           32          190          179           315          196          126          471          717           9
  190           83          112          105           277          101           29          434          692          20
  191           98          193          159           294          125          180          444          698          14
  192           28           77          169           358          145           19          372          650           3
  193           56           90          111           246          150           26          445          698          15
  194           88           15          168           334          143          116          443          731          17
  195           89          153          134           297          175           60          430          689          17
  196           38          183          170           304          109           48          470          777           2
  197           89           39          161           363          195          132          474          721           1
  198           22           61          187           363          108          141          446          744           9
  199           64          123          109           243          110            8          462          710          13
  200           29          121          168           357          139           97          372          650          17
  201           32          166          175           338          168          119          407          673           3
  202           88          143          111           245          151           66          404          671          18
