 NUMBER OF REQUESTS
  400

 NUMBER OF CROSSDOCKS
  1
  
 VEHICLE CAPACITY
   50

 UNIT_TIME_FOR_PALLET      FIXED_TIME_PREPARATION
    1                          5
 REQUEST      SUPPLIER                                            CUSTOMER
 CUST NO.     XCOORD.     YCOORD.     READY TIME     DUE DATE     XCOORD.     YCOORD.     READY TIME     DUE DATE     DEMAND
   47           21          255          223           446          290           82          838         1130          17
   48          137          132          120           293          207          185          727         1033          14
   49          147          376          215           415          353          357          948         1237          17
   50          163          270          109           296          324          184          845         1135           4
   51          158           85          150           325          305          255          787         1085          14
   52           75          238          186           531          381           27          947         1223           3
   53          122          105          169           462          312          247          882         1346           1
   54           13          220          218           408          384          307          943         1239          18
   55           46          197          182           363          375          294          907         1189           8
   56           97          387          250           478          274          247          736         1041          17
   57          184           69          160           339          225           53          835         1127          12
   58          158          121          117           290          292          392          942         1230          19
   59          184          235           66           239          267          321          821         1115           5
   60          143          159          105           322          228           96          811         1106          14
   61           87          147          160           385          334          186          879         1259           2
   62           48          304          222           458          339            3          971         1265           3
   63           76           72          218           469          213          216          761         1139           8
   64            1          335          270           454          303          112          810         1105          13
   65          157          220          110           501          307          396          950         1228           5
   66          123          159          123           351          299          227          836         1163          15
   67           52           94          229           521          230          234          779         1118          10
   68          140          344          183           356          299          399          951         1239          14
   69          168           15          215           389          366          340          899         1182           7
   70           92          384          244           440          234            7          875         1161          11
   71           59           51          237           442          327           11          923         1202          17
   72          100           10          243           423          348          189          845         1135           5
   73           84          293          176           352          266          234          727         1033          14
   74           66          118          185           364          206            7          889         1173          17
   75           98          107          165           339          260          352          808         1103           3
   76          103          154          135           309          202            6          885         1170          15
   77           70           81          204           377          325          311          881         1166          15
   78          148           71          168           348          259          285          752         1055          11
   79            6           62          265           439          366           97          856         1145           1
   80          165          335          167           340          400          373          942         1219           3
   81           80          282          173           351          377          144          873         1159          14
   82           73          124          177           360          200          144          751         1055          14
   83           59           89          209           396          390          376          952         1228          17
   84          125          175          113           324          206          286          823         1171          14
   85           52          251          204           505          208           86          771         1072           3
   86           52          301          210           407          384          294          936         1228           4
   87          192          200           74           486          315          237          808         1103           3
   88          136          373          231           522          392           14         1007         1348          14
   89           36          288          213           387          269          203          740         1045          14
   90          142          385          240           527          248          286          817         1111           7
   91           40          314          224           397          391           42          987         1323          19
   92           66            5          273           504          344          154          849         1139           8
   93           54          341          230           404          250          340          747         1051           1
   94          101           99          170           350          243          287          740         1045          18
   95          186          179           55           244          362          383          727         1033          20
   96           55          346          246           502          230          266          801         1108          17
   97          135          161          103           276          313           64          914         1250          13
   98           85           61          238           601          279          337          860         1148           1
   99           19           61          258           450          330          353          931         1231           2
  100           87          164          146           319          201          195          727         1033          11
  101           80          392          254           427          357          202          901         1279          11
  102           68          250          169           342          203           40          819         1113          11
  103          192          151           80           272          348          343          727         1033          15
  104           47          190          218           623          359           42          912         1193          17
  105          193          390          251           623          248          124          834         1217           7
  106          184          282          123           369          218          134          822         1258          10
  107           86          112          193           501          299          270          865         1244          11
  108          165          126          109           282          248          126          820         1144          13
  109          178          103          127           300          355           41          907         1189          20
  110           26          326          242           415          282          252          759         1061          11
  111            8           68          262           443          377           72          920         1200          16
  112            2           52          282           505          279          262          831         1143          14
  113          199           45          182           356          384           72          927         1206          16
  114          124          179          115           342          234           73          873         1241           4
  115          168          223           67           240          310          363          920         1200           7
  116          166          357          191           386          223           41          890         1191          19
  117           73          292          194           430          285          184          765         1066           8
  118          160           62          171           344          361          236          814         1109           9
  119          190           27          204           395          287          279          805         1100           4
  120          180           15          215           395          384          248          924         1245          13
  121          147          210           83           268          397          283          897         1180           7
  122          102           42          213           388          326           79          850         1139          15
  123            8          363          287           508          217          211          727         1033          20
  124          193           18          210           386          364          213          820         1113          20
  125           17          348          274           518          341           78          876         1162           4
  126           96           22          237           429          340          290          890         1174          19
  127           46          102          210           383          250          183          772         1072          16
  128          196          129           98           272          287          343          850         1140           8
  129           37          397          285           472          371          396          986         1257          12
  130           40           31          260           433          365          303          878         1164          10
  131           96          209          132           305          278          265          792         1089          18
  132          179          175           76           352          367          300          917         1197          14
  133          195          121          114           334          226           52          834         1126          20
  134            2           17          297           470          332          216          783         1082          13
  135           88          372          235           426          251           70          809         1104          10
  136          194          121          107           280          285          287          778         1077           6
  137          175          192           54           227          362          399          727         1033          14
  138           32          163          202           391          231            6          888         1172          13
  139           75           89          194           368          350          207          727         1033          11
  140          177          139           94           274          302          274          768         1069          13
  141           50          315          216           390          241          275          815         1123          15
  142          102          324          188           380          350          131          906         1263          18
  143           79          344          231           499          397          261          932         1210           6
  144           10          202          217           391          205          372          910         1253          11
  145           74          283          201           518          397          362          930         1209           1
  146           72          315          213           470          370           57          727         1033           5
  147          197          200           74           519          316          327          902         1206           1
  148          166          115          140           441          317           68          905         1199           8
  149           84          206          175           542          236           38          898         1210          13
  150          126          208          104           290          395          340          982         1338          16
  151          179          125          105           278          362          115          871         1157           1
  152           78          261          166           354          279           91          895         1357          12
  153           16          294          249           517          368          215          877         1163          10
  154            5          345          270           443          369          118          878         1164          12
  155          172          109          124           308          208           20          873         1159          11
  156            9           47          274           457          358          261          920         1327           6
  157          159          164           93           339          376           19          960         1234           3
  158          176          154           80           259          308          217          825         1118          18
  159            8          119          236           409          308          178          840         1150          13
  160          117          395          242           429          251          381          913         1194          14
  161           30          349          254           429          210            1          777         1077           7
  162          133          375          215           388          309          279          796         1093          11
  163          103           95          200           556          381           12          936         1214           7
  164           17           99          236           410          377           29          973         1249          18
  165           49          222          208           554          237          259          801         1125          15
  166          153          224           80           253          296          156          787         1085           9
  167          159           11          222           401          382          169          878         1164           4
  168           74          213          154           327          371          349          958         1256           8
  169           44          277          209           431          265          127          791         1089          13
  170          160          222           73           248          354          199          883         1181          14
  171          194           65          171           395          244          285          840         1227          12
  172           13          322          251           429          220          238          780         1133           7
  173           91          388          260           527          285          107          859         1182          11
  174          107          159          134           335          337          248          787         1086          18
  175          110          241          139           390          377          282          924         1216           9
  176           92           68          217           507          310          340          727         1033           3
  177          191          167           61           235          309           18          950         1288           2
  178          108          395          253           492          304          319          825         1118           1
  179           12          368          283           475          378           30          953         1228          11
  180          119          286          145           319          381          375          984         1288           6
  181          105          254          184           623          209          208          727         1033          17
  182          194          166          101           516          285          136          799         1096           3
  183           98          375          239           466          291          398          958         1302           9
  184          145          301          142           315          200           48          810         1105          18
  185            2            3          309           498          267          295          781         1080          14
  186          110          351          213           444          393          256          913         1194          11
  187           74          351          224           397          308          314          907         1313           3
  188           11          328          257           441          371          111          919         1200          16
  189           95          391          261           532          300           64          937         1438           1
  190          161          346          192           448          338          315          842         1133          16
  191          170          114          118           292          343          335          936         1282           1
  192           97          105          176           400          349          249          727         1033          19
  193          168           87          147           335          294          184          827         1149          18
  194           93           31          227           401          347           59          878         1164          20
  195           37           21          283           538          309          274          862         1172          17
  196          162           94          140           313          304          395          958         1291           4
  197           96          162          138           311          326          374          919         1199          20
  198           66          144          175           364          277          143          822         1115          20
  199           52          194          176           356          338          290          915         1321           3
  200          162          121          120           324          286          308          865         1157          12
  201          138          306          150           324          201          255          789         1130           5
  202           68          143          171           344          338            5          970         1267          14
  203           56          292          199           377          376          205          904         1194          10
  204           40          153          194           367          300          319          727         1033           7
  205           68          386          269           527          273          118          783         1082           3
  206            5          266          236           426          206          106          783         1082          19
  207          131          275          141           390          395          167          891         1175           9
  208          174          326          156           329          384           53          929         1207          16
  209            6           20          292           465          237          200          727         1033          11
  210           23          317          246           457          345          195          878         1197          11
  211          175          304          134           307          303          142          806         1102          14
  212           26          275          219           409          338           14          727         1033           7
  213          188           67          177           453          368          278          928         1291           5
  214          166          185          104           525          369          171          905         1227           2
  215           90          311          184           357          201            6          767         1068          17
  216           26          199          202           383          311          344          886         1170          11
  217          154           41          195           380          247          377          922         1267           5
  218           26          247          208           381          353            3          727         1033          19
  219          142          379          220           421          352          383          968         1263          18
  220          157          378          214           406          221          225          770         1129           5
  221          120          170          117           317          278          289          727         1033           6
  222           94          165          167           512          380          390          922         1201          19
  223           78          194          149           323          348           41          923         1202           3
  224          162          251           95           294          306           85          823         1116          15
  225          196           51          179           367          357          147          904         1251          10
  226          146          324          163           336          342          154          875         1161          19
  227          166           19          213           398          357           38          921         1200          18
  228          174          329          159           332          215          260          793         1117           9
  229           82           78          197           370          391          260          828         1121          10
  230           41          183          188           369          244          135          815         1160          12
  231           65          335          218           391          236           44          827         1120          12
  232           44          296          212           398          356          299          914         1207           6
  233          103          361          215           388          340           79          877         1163           6
  234          169          235          129           623          273          182          762         1064           1
  235           41          337          239           420          311          356          937         1319           4
  236          170          176           66           239          213          332          840         1131           8
  237          100          218          138           367          289          234          776         1076          11
  238          186           75          187           569          274            7          931         1209           5
  239           76           90          198           403          243          140          727         1034          16
  240           52          343          246           498          325           45          927         1214           2
  241          138          143          112           285          226          378          792         1090           7
  242          169          352          182           356          388          106          924         1204           9
  243           92          255          155           367          350          214          885         1214          20
  244          125          122          152           431          325          130          809         1105          12
  245           58           98          205           396          339           69          865         1153           2
  246           74          231          157           330          279          247          810         1105          16
  247          165          264          100           273          236          119          748         1051           2
  248           94          268          164           404          246          247          755         1058           6
  249           11          274          238           458          388          275          925         1205          15
  250           54          108          200           373          286           44          877         1162          19
  251           68          215          160           334          336          386          957         1233          10
  252          115           51          231           602          362          378          944         1220          12
  253          106          302          166           339          352          303          909         1190           9
  254           74           87          211           473          343          359          957         1324           5
  255          142          262          112           285          338          150          829         1122           7
  256           12           40          282           506          308          327          834         1126          18
  257          177           77          152           326          330           76          904         1186          15
  258          185          180           72           369          214          119          813         1129          16
  259          146          301          148           360          334          100          873         1160          18
  260          146          174          104           379          256          356          813         1108          17
  261           43           67          233           406          391          136          902         1184           8
  262          163          207           65           238          387          267          878         1163           9
  263           32           78          237           425          398          325          893         1177           2
  264           55          341          234           435          294          118          864         1218          13
  265          117          381          248           556          380          145          868         1155           2
  266           39           34          259           432          364           55          951         1253          18
  267          180          359          190           376          379          126          849         1139          12
  268           48          358          247           420          382           49          939         1216          12
  269           87          378          241           432          314          257          854         1143           2
  270           41           93          219           395          271          116          753         1056           7
  271          173          384          227           487          336          201          877         1240           5
  272          108           48          222           499          341           33          957         1296           8
  273          102           84          179           352          344          321          839         1130           7
  274          138          326          195           541          276          298          787         1085           5
  275          136          226          126           480          371          386          986         1293          11
  276            5          344          271           450          319          113          796         1093           9
  277          122          397          242           435          362          207          896         1217          20
  278           24           57          268           528          247          212          728         1035          12
  279           77          319          198           372          356          315          872         1159          14
  280          111            4          248           455          277          163          847         1324           6
  281           70          231          179           461          397          133          896         1179           3
  282          153          222           99           394          266           13          944         1320          16
  283           42          197          205           499          320          211          809         1105          10
  284          131           82          192           540          291          304          811         1106           3
  285           41          340          242           434          244          176          727         1033          20
  286           85          256          164           389          287          225          727         1033          16
  287          196           77          160           393          324          194          855         1166           1
  288          156            4          230           416          400          109          893         1176           6
  289           67          318          205           378          374          175          908         1221           3
  290           57          381          263           466          310          163          865         1273          10
  291          118          122          141           315          398          258          941         1260           2
  292          178          353          182           355          389          171          895         1179          10
  293          114           88          182           441          212          197          727         1033          11
  294           51           64          229           402          246          298          769         1070          16
  295           73            4          275           539          299          351          930         1330          14
  296          196          107          131           370          305          257          785         1083          12
  297          183           71          157           331          343          184          859         1148          13
  298           48          278          198           371          202          158          729         1035           6
  299          113           80          176           349          372          382          933         1211          15
  300          126           90          203           623          234          214          752         1055           6
  301           15            4          297           470          343          322          849         1139           4
  302          193          216           45           218          297          240          825         1118          20
  303           68          378          249           425          262          212          727         1033           5
  304          102          377          230           404          279          148          764         1065          11
  305           63          166          168           342          316          112          878         1198          16
  306           38          366          263           460          231          182          727         1033          16
  307           45           85          221           402          257           98          835         1127          19
  308          116          195          111           285          326          156          870         1213           7
  309          171          168           70           244          323          218          828         1121          19
  310            4          280          239           412          238          119          775         1075           4
  311          153          315          161           396          334           92          865         1153          13
  312            8          285          250           505          228          341          891         1287           1
  313          111          286          151           324          294          249          727         1033          19
  314           34          371          274           498          384           64          878         1164          14
  315           59          285          224           593          233          100          767         1068           4
  316           93          283          175           422          294           13          938         1230          10
  317           49          187          184           386          381          144          840         1131           9
  318          134          320          164           339          220           71          854         1143          16
  319           26          260          214           406          338          106          845         1135          16
  320           80          365          241           478          262           30          935         1362          11
  321          192          291          142           457          394          299          900         1183          17
  322          173           72          170           419          390          357          934         1212          17
  323           31          360          265           471          328           39          930         1209          13
  324          107           98          165           339          246           47          885         1170           7
  325           32          229          221           535          256          145          745         1049           4
  326          140          387          224           402          351          199          896         1276           6
  327           56           97          205           382          230          139          727         1033          10
  328          140          131          119           292          317          240          766         1067           8
  329          102          118          175           475          374          163          909         1217           3
  330           37          106          215           389          262          390          922         1201           5
  331           75           76          203           377          246          244          787         1085          13
  332           36          286          218           424          364           23          727         1033          19
  333          177           55          174           348          321          144          864         1173          16
  334           91          233          165           482          296          388          888         1172          18
  335          192          332          181           490          268          223          804         1128           9
  336          196          138           89           263          302          300          799         1096           3
  337          110          290          161           377          359          389          936         1213           5
  338           35           79          232           405          320          373          950         1292          19
  339           85          333          222           511          330          313          833         1125           9
  340           18          294          248           519          344           72          887         1171           3
  341          159           79          156           335          316          383          956         1301           2
  342           13          167          226           457          262          233          747         1051          13
  343          150           49          187           361          320          166          816         1110          16
  344           26          372          278           490          236          171          727         1033           1
  345          168          100          133           312          244           56          816         1110           6
  346           50          385          268           458          317          183          849         1162          19
  347          199           22          205           378          299          308          836         1127          10
  348          143           20          220           419          350           18          969         1281           6
  349          101            8          260           539          297          137          785         1083           6
  350            3            2          309           499          335          202          834         1126          17
  351          124          221          106           279          320           24          946         1254           9
  352           84          221          150           351          322          281          883         1222           2
  353           92           73          210           485          236          260          803         1132           6
  354          186          355          185           369          352          156          808         1104           1
  355            3           15          301           497          220           38          851         1141           1
  356           46          110          215           444          213          280          727         1033           9
  357          102          252          156           438          384           47          935         1212          18
  358          154           68          181           441          396          106          888         1172          10
  359           36          203          191           366          369          211          900         1202          17
  360           81          156          184           543          349          181          877         1163          13
  361          100           15          241           437          325          294          886         1187           6
  362           69           82          223           520          381          290          899         1182           1
  363          163          264          101           275          302          345          864         1151          11
  364          186          145          122           532          209          167          727         1033          13
  365          140           40          229           590          231           76          791         1089          10
  366           40          336          237           411          380          126          887         1172          19
  367           16          311          242           415          395          113          928         1207          15
  368          155          159           88           262          253          316          727         1033          14
  369           53           51          247           485          238          124          819         1153          17
  370            2          200          238           494          240          201          770         1090          16
  371          164           80          153           327          380          339          913         1194           9
  372          194           43          195           430          271          371          934         1331          10
  373           43          121          203           376          397           73          929         1207           8
  374            2           29          289           463          367          361          890         1174           4
  375            7          143          233           436          306          361          859         1147          10
  376           37          119          220           460          217           98          793         1091           6
  377          137           68          184           424          229          371          916         1284          14
  378          102          149          157           451          399          179          879         1165          12
  379          135          384          223           403          379          254          915         1206           3
  380          105          360          239           573          344          236          888         1240          19
  381          187           23          209           409          300          272          859         1196          20
  382           56          156          202           525          348          371          959         1269          11
  383          193           29          204           414          266            8          923         1202          20
  384           88          121          181           461          349          135          888         1172           5
  385          145          165           92           266          359           31          918         1198           3
  386           11          135          227           401          213          305          727         1033          12
  387           59           49          234           407          201          242          784         1167           6
  388            0          155          254           565          321           85          905         1247          13
  389           18          235          224           466          254            0          954         1336           2
  390          177          174           62           235          229          105          852         1281           2
  391           41          399          283           459          243          215          761         1063           5
  392            4           60          270           452          231           36          925         1375           7
  393          168          268          102           276          278          221          786         1084          14
  394            8          384          293           467          243          209          727         1033          15
  395           13           96          246           451          284          311          895         1338          12
  396          246          152          144           623          231          320          859         1195           4
  397           38          291          227           488          219           49          727         1033          13
  398           18          102          238           434          234           37          857         1145           6
  399          163          364          195           369          259            4          951         1330           9
  400          292           33          233           498          243          275          862         1411           1
