 NUMBER OF REQUESTS
 200

 NUMBER OF CROSSDOCKS
  1

 VEHICLE CAPACITY          VEHICLE SPEED
       33                        60

 UNIT_TIME_FOR_PALLET      FIXED_TIME_PREPARATION
   1                             10
 REQUEST      SUPPLIER                                            CUSTOMER
 CUST NO.     XCOORD.     YCOORD.     READY TIME     DUE DATE     XCOORD.     YCOORD.     READY TIME     DUE DATE     DEMAND
    39          714546     6179815        363         483          551588      6085605        934          1054           6
    40          724714     6216645        420         540          563211      6258136        836          956           12
    41          722784     6216221        454         574          573181      6218696        756          876           6
    42          682777     6125082        360         463          601993      6103720        779          899           8
    43          720236     6210432        414         534          542781      6198567        759          879           10
    44          720135     6210547        436         556          602138      6103629        760          880           12
    45          649712     6177489        379         499          553124      6317910        808          928           12
    46          711706     6168817        360         475          534743      6176517        790          910           7
    47          723479     6177788        428         548          567995      6218810        765          885           9
    48          720012     6170926        435         555          568431      6218649        745          865           3
    49          691610     6194495        381         501          585805      6136132        733          853           9
    50          720139     6182013        369         489          547438      6150437        775          895           7
    51          650638     6158021        388         508          456001      6182195        924          1044           14
    52          716363     6174302        412         532          573561      6220766        776          896           8
    53          714911     6181038        399         519          574202      6222406        804          924           16
    54          724924     6185533        412         532          559067      6224221        743          863           5
    55          632526     6172942        449         569          482985      6299268        843          963           6
    56          711403     6168676        425         545          530776      6123111        788          908           10
    57          714979     6193940        485         605          450058      6275276        954          1074           6
    58          682601     6209485        392         512          457059      6254341        916          1036           8
    59          686102     6142444        360         457          481833      6147085        872          992           16
    60          717131     6191935        411         531          579030      6318462        771          891           16
    61          701615     6165997        360         475          492235      6232949        857          977           17
    62          678177     6147804        360         436          569830      6223995        700          820           4
    63          710735     6222413        445         565          545397      6153675        865          985           12
    64          724704     6177700        389         509          574717      6227013        826          946           12
    65          708980     6204284        378         498          576668      6228969        749          869           6
    66          677024     6121803        391         511          587925      6138556        752          872           13
    67          722709     6177533        365         485          531010      6224730        801          921           3
    68          698422     6156438        369         489          563296      6173743        664          784           14
    69          703229     6087958        419         539          547109      6158315        726          846           15
    70          661038     6072663        418         538          521717      6221711        917          1037           8
    71          719370     6181877        420         540          460598      6202846        879          999           12
    72          717531     6184056        450         570          562709      6259498        811          931           8
    73          722935     6174716        391         511          465298      6150065        907          1027           13
    74          668369     6075589        403         523          465532      6222400        900          1020           4
    75          720196     6206480        456         576          548266      6190586        900          1020           3
    76          718316     6180075        414         534          563600      6255182        776          896           11
    77          721720     6173931        411         531          565512      6259203        783          903           16
    78          721058     6176701        397         517          533784      6170531        718          838           14
    79          718122     6191533        384         504          496047      6100558        801          921           17
    80          725781     6175594        418         538          570902      6224382        757          877           4
    81          693224     6169382        364         484          523735      6076792        850          970           7
    82          699534     6110505        401         521          558174      6369831        835          955           10
    83          708663     6183999        370         490          572378      6227023        755          875           15
    84          686167     6208062        421         541          531595      6121089        815          935           15
    85          661986     6072956        400         520          481004      6146967        851          971           12
    86          720053     6185559        447         567          527179      6258725        900          1020           4
    87          718321     6172508        366         486          574690      6226249        796          916           10
    88          671803     6064208        430         550          587535      6144229        754          874           5
    89          667092     6201519        386         506          575096      6224663        716          836           11
    90          720256     6173988        402         522          603456      6232450        745          865           13
    91          689479     6170225        360         457          556235      6223229        861          981           4
    92          719072     6179016        419         539          507451      6267191        864          984           4
    93          718762     6207931        421         541          485525      6131869        888          1008           13
    94          701830     6146737        371         491          526726      6238828        850          970           10
    95          722137     6180222        437         557          609878      6089368        681          801           6
    96          715574     6181145        372         492          497885      6222434        876          996           14
    97          697462     6159686        360         461          565087      6258877        756          876           10
    98          700098     6149878        364         484          467692      6148162        844          964           6
    99          673697     6206064        378         498          547670      6158034        712          832           12
    100          712259     6183737        384         504          568274      6227550        723          843           9
    101          717188     6178230        370         490          561445      6223124        768          888           12
    102          684154     6202383        430         550          535508      6226153        826          946           8
    103          714315     6220590        419         539          503723      6135829        808          928           14
    104          691601     6167322        389         509          534100      6226226        751          871           12
    105          722708     6173970        384         504          524808      6255640        810          930           11
    106          701714     6188937        362         482          490174      6088706        831          951           7
    107          719213     6180299        401         521          571881      6223463        742          862           15
    108          719275     6177589        414         534          580684      6141847        691          811           15
    109          727762     6174679        388         508          531950      6124110        894          1014           10
    110          710291     6181146        361         481          570365      6223838        775          895           7
    111          723144     6214421        434         554          526419      6100825        855          975           13
    112          718564     6174490        414         534          574176      6228606        773          893           12
    113          685543     6192535        449         569          465734      6147116        873          993           3
    114          721690     6179724        402         522          563866      6260752        755          875           11
    115          677100     6123734        367         487          585152      6140536        690          810           17
    116          717262     6187995        428         548          503444      6136503        822          942           3
    117          719195     6180824        376         496          477205      6216954        904          1024           15
    118          718885     6172863        391         511          541948      6162255        725          845           15
    119          648340     6141967        376         496          562140      6259809        792          912           8
    120          725510     6185322        422         542          563359      6258348        814          934           12
    121          712578     6208559        414         534          555263      6192416        745          865           15
    122          718155     6198332        405         525          589711      6141402        681          801           14
    123          722638     6176172        418         538          548329      6100790        800          920           16
    124          720693     6177682        363         483          531353      6123893        873          993           3
    125          687430     6165446        360         452          566827      6236500        774          894           5
    126          717944     6176594        364         484          516229      6196190        770          890           7
    127          722356     6179740        421         541          558981      6320928        855          975           4
    128          692874     6169267        360         467          565011      6258729        750          870           13
    129          654530     6175195        360         472          608774      6078953        710          830           8
    130          725047     6185656        397         517          507672      6146041        841          961           14
    131          714997     6192038        410         530          564484      6244145        751          871           12
    132          723052     6182025        436         556          522822      6075035        887          1007           10
    133          692008     6192905        403         523          533510      6226700        728          848           10
    134          719932     6178032        388         508          583063      6144187        662          782           10
    135          719003     6183251        390         510          578205      6335640        810          930           12
    136          714375     6221017        400         520          468198      6148177        857          977           11
    137          719063     6204239        393         513          575236      6225171        743          863           16
    138          644119     6076965        445         565          547677      6185370        793          913           16
    139          691607     6216748        464         584          523726      6076787        866          986           6
    140          701504     6124259        360         472          565487      6215460        786          906           7
    141          675096     6122334        360         462          574706      6227014        840          960           4
    142          722438     6177963        405         525          572195      6226635        729          849           15
    143          724826     6177712        380         500          518888      6122143        783          903           16
    144          726193     6175244        394         514          531570      6151682        738          858           15
    145          675246     6123859        385         505          591801      6138834        718          838           6
    146          716283     6174562        363         483          563622      6258232        792          912           8
    147          723397     6214129        395         515          464471      6148159        881          1001           7
    148          717033     6175619        374         494          565018      6258555        765          885           4
    149          722263     6178717        386         506          564718      6230335        802          922           11
    150          676568     6060748        449         569          594245      6122856        748          868           3
    151          723579     6176411        380         500          577125      6233972        713          833           3
    152          717588     6181017        392         512          558758      6369357        858          978           12
    153          697122     6087006        393         513          534447      6225120        806          926           17
    154          645118     6154479        360         478          557519      6254500        766          886           15
    155          715795     6174565        360         479          581553      6238183        814          934           4
    156          695676     6182956        360         473          515322      6190076        800          920           6
    157          720729     6178092        365         485          558174      6369831        815          935           4
    158          722566     6178952        394         514          552800      6191831        828          948           17
    159          698575     6185721        407         527          563568      6259369        772          892           17
    160          724734     6178350        408         528          568431      6218649        732          852           3
    161          681737     6113495        459         579          535540      6175538        813          933           12
    162          727611     6174233        414         534          572080      6223133        733          853           15
    163          722191     6177178        378         498          553124      6317910        786          906           17
    164          703388     6205006        410         530          553240      6191564        793          913           4
    165          723390     6178456        427         547          578046      6204281        692          812           6
    166          661183     6131723        360         461          534109      6227114        881          1001           7
    167          718419     6179045        393         513          588125      6140042        660          780           13
    168          726041     6174043        366         486          532287      6226114        816          936           3
    169          707001     6171583        383         503          574883      6211635        709          829           10
    170          705215     6202763        393         513          613881      6131271        916          1036           8
    171          702446     6111085        378         498          565881      6236184        745          865           3
    172          724347     6181918        397         517          518687      6148555        778          898           17
    173          702864     6089669        392         512          465721      6147044        900          1020           17
    174          691384     6192560        360         480          602241      6103855        795          915           6
    175          724696     6180190        382         502          575229      6211660        688          808           17
    176          708465     6195872        393         513          473357      6169054        902          1022           14
    177          723902     6192927        424         544          574098      6210954        805          925           7
    178          651229     6142828        360         467          534588      6226576        707          827           10
    179          676999     6124871        360         471          558981      6320928        841          961           16
    180          718661     6171856        377         497          555985      6089759        770          890           7
    181          726839     6174554        416         536          574082      6226368        756          876           9
    182          653453     6147162        389         509          579592      6246046        717          837           4
    183          716662     6179588        368         488          468119      6244013        944          1064           10
    184          718653     6172816        423         543          605269      6229248        767          887           9
    185          723870     6216318        437         557          534661      6174121        771          891           6
    186          718456     6179348        369         489          459822      6154150        914          1034           10
    187          725105     6176356        426         546          533510      6224694        788          908           14
    188          686422     6100397        423         543          545622      6153212        741          861           3
    189          709031     6203861        437         557          529578      6096581        803          923           7
    190          726128     6169572        367         487          554339      6179896        787          907           6
    191          714981     6202539        385         505          514894      6148976        809          929           11
    192          729282     6171768        388         508          553690      6191184        1040          1160           7
    193          650725     6189757        432         552          539837      6084842        813          933           16
    194          652713     6060841        459         579          584872      6137120        795          915           17
    195          711441     6167827        360         471          575190      6223098        705          825           4
    196          717315     6170494        361         481          491802      6088564        850          970           7
    197          710916     6180041        403         523          541644      6248582        724          844           17
    198          719835     6176486        372         492          564570      6258312        751          871           13
    199          679457     6176759        360         461          509019      6158430        829          949           5
    200          725478     6178638        394         514          603456      6232450        842          962           3
