 NUMBER OF REQUESTS
 100

 NUMBER OF CROSSDOCKS
  1

 VEHICLE CAPACITY          VEHICLE SPEED
       33                        60

 UNIT_TIME_FOR_PALLET      FIXED_TIME_PREPARATION
   1                             10
 REQUEST      SUPPLIER                                            CUSTOMER
 CUST NO.     XCOORD.     YCOORD.     READY TIME     DUE DATE     XCOORD.     YCOORD.     READY TIME     DUE DATE     DEMAND
    56          708702     6167054        389         509          573914      6227586        722          842           10
    57          706812     6171620        418         538          573813      6224126        718          838           9
    58          704779     6188005        366         486          526303      6227157        957          1077           10
    59          721952     6181105        384         504          551966      6086341        773          893           3
    60          695169     6172145        369         489          494564      6180601        864          984           12
    61          705394     6194122        388         508          575554      6233326        748          868           10
    62          718594     6176589        375         495          535474      6171882        792          912           17
    63          721688     6178481        374         494          561445      6223124        777          897           12
    64          726193     6175244        368         488          497376      6101138        889          1009           4
    65          698743     6187713        360         478          551139      6084521        831          951           6
    66          722615     6173411        368         488          524733      6256240        893          1013           8
    67          718397     6202151        401         521          563595      6260055        834          954           11
    68          718031     6176003        396         516          454237      6216277        985          1105           10
    69          722924     6179233        403         523          525886      6101092        791          911           14
    70          706865     6203640        449         569          569301      6336868        864          984           10
    71          721263     6182812        420         540          528913      6152557        768          888           8
    72          727868     6174548        402         522          571546      6224364        750          870           3
    73          727518     6172495        387         507          467926      6149124        957          1077           7
    74          682274     6201550        390         510          571194      6204606        734          854           3
    75          723118     6175229        397         517          607823      6101804        778          898           17
    76          724691     6180413        416         536          518775      6122115        794          914           15
    77          727363     6174416        419         539          489644      6172891        833          953           6
    78          712940     6191162        377         497          512792      6134756        876          996           14
    79          649602     6086289        443         563          609004      6077291        819          939           6
    80          657619     6157036        360         457          518022      6123708        947          1067           6
    81          718450     6179787        391         511          529291      6148516        751          871           13
    82          709708     6191229        366         486          588521      6138670        749          869           5
    83          719830     6174927        404         524          552372      6192907        769          889           17
    84          717591     6172170        385         505          531065      6148437        796          916           16
    85          698087     6176940        360         475          563649      6259234        857          977           12
    86          720244     6172776        411         531          549137      6100975        784          904           14
    87          723100     6179516        427         547          524521      6104059        756          876           13
    88          652079     6203996        450         570          546279      6151143        756          876           5
    89          703702     6158884        387         507          593371      6136265        771          891           7
    90          711713     6191285        398         518          460854      6268573        912          1032           14
    91          710950     6173907        377         497          526572      6183651        768          888           10
    92          722006     6182438        401         521          575718      6233070        778          898           6
    93          690023     6060711        452         572          531946      6124109        846          966           16
    94          712122     6191519        417         537          554358      6191227        711          831           9
    95          669685     6176898        497         617          584532      6139633        797          917           4
    96          649386     6141704        371         491          587970      6135855        819          939           7
    97          702599     6171971        360         471          573071      6221251        678          798           9
    98          658371     6065672        485         605          490664      6087621        924          1044           10
    99          720272     6186784        430         550          587803      6141009        713          833           15
    100          701301     6151281        360         465          529393      6149102        728          848           12
