 NUMBER OF REQUESTS
 150

 NUMBER OF CROSSDOCKS
  1

 VEHICLE CAPACITY          VEHICLE SPEED
       33                        60

 UNIT_TIME_FOR_PALLET      FIXED_TIME_PREPARATION
   1                             10
 REQUEST      SUPPLIER                                            CUSTOMER
 CUST NO.     XCOORD.     YCOORD.     READY TIME     DUE DATE     XCOORD.     YCOORD.     READY TIME     DUE DATE     DEMAND
    50          716637     6176843        429         549          569859      6228097        795          915           5
    51          712634     6216229        442         562          471662      6105055        850          970           11
    52          722568     6177518        378         498          491134      6293731        875          995           16
    53          678865     6206730        412         532          604876      6146832        700          820           4
    54          674873     6131950        380         500          552625      6187558        732          852           9
    55          709745     6182171        372         492          547219      6217109        725          845           17
    56          648643     6142563        371         491          457059      6254341        902          1022           15
    57          693775     6133941        360         480          548241      6216937        697          817           14
    58          726850     6174710        407         527          565881      6236184        749          869           8
    59          675172     6141589        411         531          555985      6089759        688          808           12
    60          715941     6174492        372         492          570576      6235607        720          840           17
    61          722688     6174964        364         484          573556      6222719        715          835           3
    62          688295     6154632        397         517          557647      6367210        864          984           10
    63          719425     6199889        402         522          588650      6138086        789          909           15
    64          723368     6177211        381         501          591622      6133080        712          832           6
    65          714651     6192727        423         543          550540      6099289        830          950           16
    66          692561     6170383        413         533          569124      6221331        838          958           10
    67          646008     6125516        410         530          574590      6224761        750          870           12
    68          719615     6183062        372         492          616066      6253206        834          954           9
    69          720007     6183175        394         514          484659      6172926        797          917           12
    70          721383     6174339        387         507          528913      6152557        716          836           7
    71          721737     6191291        418         538          446675      6234221        944          1064           9
    72          727520     6173817        399         519          492186      6088456        848          968           17
    73          714164     6178664        362         482          586643      6139541        736          856           6
    74          714234     6221025        396         516          585783      6135931        739          859           7
    75          666360     6200829        444         564          577299      6228915        755          875           8
    76          677076     6124305        360         458          533687      6232790        1030          1150           3
    77          720605     6174828        397         517          528998      6077651        749          869           13
    78          719463     6171739        408         528          574533      6228148        798          918           12
    79          715587     6195470        371         491          561445      6223124        762          882           3
    80          700186     6153389        365         485          473427      6169483        804          924           8
    81          722050     6211236        444         564          549909      6100615        803          923           3
    82          724856     6178466        371         491          491994      6088326        917          1037           7
    83          710158     6094459        445         565          532986      6174786        779          899           14
    84          686499     6143831        422         542          586124      6135874        722          842           5
    85          722664     6180632        407         527          569239      6227022        792          912           4
    86          684559     6072732        428         548          527179      6258725        852          972           9
    87          726654     6181034        396         516          532306      6148387        831          951           14
    88          713056     6183824        364         484          509508      6173487        750          870           6
    89          709712     6198124        435         555          533457      6226694        795          915           13
    90          725912     6170846        369         489          574655      6224752        731          851           7
    91          710066     6183720        398         518          535265      6174926        794          914           15
    92          677114     6150303        360         444          545118      6123975        791          911           14
    93          677727     6063695        435         555          531149      6120845        864          984           8
    94          720189     6174399        410         530          490480      6196727        788          908           3
    95          667178     6202737        400         520          558101      6367006        952          1072           10
    96          718909     6177236        371         491          574695      6227014        719          839           12
    97          649160     6143662        360         465          568893      6325934        802          922           6
    98          692614     6195075        396         516          554288      6191350        709          829           12
    99          726041     6174044        420         540          589048      6140809        690          810           9
    100          716600     6175636        363         483          522910      6074776        773          893           7
    101          727278     6174415        428         548          520798      6122498        748          868           10
    102          707861     6166620        360         468          569301      6336868        998          1118           4
    103          718642     6171720        361         481          574251      6210919        795          915           5
    104          710033     6167198        431         551          575357      6228431        775          895           8
    105          704674     6214328        465         585          539722      6200222        1058          1178           5
    106          707102     6164954        445         565          535540      6175538        769          889           6
    107          720707     6178938        393         513          565086      6259577        811          931           8
    108          718661     6171856        386         506          577334      6233832        695          815           16
    109          723030     6178052        386         506          588821      6135940        659          779           4
    110          714970     6176394        415         535          569239      6227022        778          898           11
    111          723165     6175848        425         545          568331      6256447        811          931           16
    112          728907     6173523        417         537          526715      6238597        813          933           14
    113          715468     6179574        428         548          574523      6226160        727          847           10
    114          722803     6177226        405         525          586112      6136381        689          809           17
    115          676361     6121581        360         470          558981      6320928        862          982           12
    116          695024     6172441        360         474          530030      6148138        988          1108           16
    117          680918     6156270        360         446          531337      6194051        734          854           10
    118          717691     6175458        380         500          529531      6149777        804          924           7
    119          721080     6176695        369         489          504444      6116401        847          967           9
    120          719049     6176661        416         536          562759      6258527        799          919           11
    121          692310     6193012        372         492          574834      6223529        662          782           17
    122          727087     6174042        378         498          558981      6320928        886          1006           14
    123          666543     6201204        379         499          527417      6100777        746          866           17
    124          696322     6160051        360         462          568486      6219296        783          903           12
    125          718566     6174597        360         480          591086      6141863        669          789           3
    126          694488     6112412        381         501          569054      6158267        836          956           7
    127          689302     6206647        373         493          528188      6127249        839          959           6
    128          720381     6182587        413         533          561551      6222942        749          869           8
    129          717941     6177781        412         532          565881      6236184        755          875           6
    130          703664     6136983        389         509          563600      6255182        754          874           8
    131          725886     6169914        420         540          552475      6191216        711          831           16
    132          720335     6175407        414         534          534749      6174257        772          892           15
    133          706245     6170967        360         469          464963      6147183        795          915           4
    134          719735     6187297        395         515          589179      6140321        713          833           13
    135          720415     6174856        374         494          587662      6241429        710          830           15
    136          723655     6179968        392         512          568488      6259308        833          953           9
    137          706344     6172421        379         499          569239      6227022        757          877           11
    138          723407     6179389        369         489          567705      6227865        812          932           5
    139          710560     6175356        381         501          572896      6214889        752          872           16
    140          675405     6122705        360         479          565881      6236184        739          859           4
    141          691745     6096396        374         494          573071      6221251        735          855           9
    142          689846     6111660        407         527          468823      6162639        834          954           11
    143          722052     6177701        425         545          454285      6216133        846          966           7
    144          694667     6112568        364         484          593723      6399460        936          1056           13
    145          721477     6191958        432         552          470928      6278475        914          1034           3
    146          725267     6174832        389         509          540751      6166976        721          841           13
    147          698595     6185372        360         474          564719      6230340        740          860           4
    148          663376     6196450        463         583          588296      6138342        763          883           3
    149          723847     6184821        431         551          562275      6259022        778          898           9
    150          683168     6072429        408         528          616240      6255071        753          873           7
