 NUMBER OF REQUESTS
 150

 NUMBER OF CROSSDOCKS
  1

 VEHICLE CAPACITY          VEHICLE SPEED
       33                        60

 UNIT_TIME_FOR_PALLET      FIXED_TIME_PREPARATION
   1                             10
 REQUEST      SUPPLIER                                            CUSTOMER
 CUST NO.     XCOORD.     YCOORD.     READY TIME     DUE DATE     XCOORD.     YCOORD.     READY TIME     DUE DATE     DEMAND
    29          725608     6177619        380         500          563362      6174239        748          868           15
    30          721531     6176620        376         496          590770      6143614        682          802           16
    31          727024     6174269        439         559          457130      6170154        845          965           8
    32          721822     6219434        417         537          533887      6226464        819          939           6
    33          719715     6183738        366         486          467870      6149232        880          1000           3
    34          719111     6188923        429         549          573181      6218696        734          854           17
    35          702635     6157129        360         462          548053      6158338        689          809           7
    36          724934     6178541        405         525          586957      6140165        759          879           14
    37          716681     6177794        389         509          525684      6178370        785          905           15
    38          713787     6180528        362         482          485912      6227872        879          999           6
    39          695755     6172192        360         467          533521      6173360        756          876           9
    40          716455     6174308        413         533          505052      6116026        858          978           10
    41          688659     6135290        375         495          535540      6175538        810          930           4
    42          700035     6214037        446         566          549189      6239861        804          924           12
    43          712269     6179072        409         529          520316      6122652        808          928           15
    44          705545     6162553        367         487          525481      6256968        824          944           9
    45          721971     6180065        414         534          530776      6123111        815          935           7
    46          688052     6135622        360         480          530073      6123607        720          840           11
    47          710100     6173389        360         476          573114      6224161        738          858           7
    48          698583     6194463        405         525          532346      6151566        745          865           17
    49          687421     6136064        360         459          468248      6165130        859          979           12
    50          723831     6185066        393         513          565087      6258877        806          926           12
    51          692369     6171188        436         556          531606      6149056        762          882           8
    52          719783     6173144        373         493          565881      6236184        728          848           3
    53          724368     6184718        420         540          591924      6240805        742          862           16
    54          718910     6171709        366         486          507179      6176611        837          957           10
    55          711004     6174193        379         499          535450      6215966        762          882           7
    56          708702     6167054        360         475          573914      6227586        757          877           10
    57          706812     6171620        397         517          573813      6224126        811          931           9
    58          704779     6188005        397         517          526303      6227157        796          916           10
    59          721952     6181105        421         541          551966      6086341        726          846           3
    60          695169     6172145        369         489          494564      6180601        857          977           12
    61          705394     6194122        371         491          575554      6233326        805          925           10
    62          718594     6176589        395         515          535474      6171882        734          854           17
    63          721688     6178481        374         494          561445      6223124        741          861           12
    64          726193     6175244        396         516          497376      6101138        889          1009           4
    65          698743     6187713        383         503          551139      6084521        764          884           6
    66          722615     6173411        381         501          524733      6256240        843          963           8
    67          718397     6202151        411         531          563595      6260055        828          948           11
    68          718031     6176003        367         487          454237      6216277        952          1072           10
    69          722924     6179233        393         513          525886      6101092        734          854           14
    70          706865     6203640        380         500          569301      6336868        866          986           10
    71          721263     6182812        416         536          528913      6152557        803          923           8
    72          727868     6174548        404         524          571546      6224364        755          875           3
    73          727518     6172495        421         541          467926      6149124        897          1017           7
    74          682274     6201550        364         484          571194      6204606        899          1019           3
    75          723118     6175229        410         530          607823      6101804        703          823           17
    76          724691     6180413        400         520          518775      6122115        781          901           15
    77          727363     6174416        421         541          489644      6172891        898          1018           6
    78          712940     6191162        393         513          512792      6134756        765          885           14
    79          649602     6086289        481         601          609004      6077291        786          906           6
    80          657619     6157036        360         457          518022      6123708        823          943           6
    81          718450     6179787        411         531          529291      6148516        719          839           13
    82          709708     6191229        394         514          588521      6138670        713          833           5
    83          719830     6174927        412         532          552372      6192907        765          885           17
    84          717591     6172170        389         509          531065      6148437        715          835           16
    85          698087     6176940        434         554          563649      6259234        782          902           12
    86          720244     6172776        398         518          549137      6100975        840          960           14
    87          723100     6179516        416         536          524521      6104059        760          880           13
    88          652079     6203996        419         539          546279      6151143        745          865           5
    89          703702     6158884        360         464          593371      6136265        812          932           7
    90          711713     6191285        377         497          460854      6268573        879          999           14
    91          710950     6173907        377         497          526572      6183651        755          875           10
    92          722006     6182438        433         553          575718      6233070        836          956           6
    93          690023     6060711        441         561          531946      6124109        787          907           16
    94          712122     6191519        413         533          554358      6191227        713          833           9
    95          669685     6176898        466         586          584532      6139633        741          861           4
    96          649386     6141704        360         466          587970      6135855        653          773           7
    97          702599     6171971        360         471          573071      6221251        691          811           9
    98          658371     6065672        406         526          490664      6087621        924          1044           10
    99          720272     6186784        394         514          587803      6141009        720          840           15
    100          701301     6151281        360         465          529393      6149102        742          862           12
    101          717030     6169899        361         481          530562      6153373        816          936           8
    102          701205     6223205        413         533          558981      6320928        871          991           10
    103          722724     6180512        396         516          534971      6225291        844          964           14
    104          657026     6156420        399         519          565087      6258877        853          973           13
    105          722319     6215968        443         563          568274      6227550        786          906           13
    106          710492     6187668        365         485          534546      6174249        795          915           6
    107          720256     6172341        421         541          523383      6254646        780          900           13
    108          726072     6174218        431         551          484987      6131277        960          1080           7
    109          716739     6173142        411         531          565869      6083520        799          919           10
    110          687776     6208967        410         530          484976      6146769        812          932           13
    111          691132     6217096        382         502          500006      6222976        908          1028           4
    112          723544     6175957        415         535          550636      6086690        729          849           8
    113          720227     6178031        402         522          506887      6174543        815          935           14
    114          719311     6181885        374         494          523451      6254876        802          922           12
    115          632251     6173172        391         511          548849      6249537        838          958           14
    116          694441     6153193        377         497          604222      6102226        672          792           15
    117          708908     6209317        384         504          561964      6222398        774          894           8
    118          716807     6192498        444         564          590005      6139567        693          813           13
    119          720891     6176457        399         519          521734      6252162        820          940           13
    120          709710     6180556        368         488          571924      6224087        719          839           15
    121          661117     6131695        435         555          552641      6191378        708          828           17
    122          722267     6173129        446         566          567234      6260178        757          877           9
    123          713156     6178209        409         529          504058      6136354        746          866           15
    124          698967     6186537        403         523          588225      6140567        858          978           8
    125          674923     6120125        360         467          486501      6199593        895          1015           7
    126          649748     6177494        422         542          529396      6123147        829          949           3
    127          726158     6174969        413         533          604724      6231216        775          895           7
    128          649630     6143190        361         481          574856      6218206        705          825           3
    129          718844     6172832        383         503          486254      6199978        913          1033           8
    130          707172     6171494        401         521          553022      6086415        685          805           15
    131          721667     6179802        372         492          608738      6233600        736          856           10
    132          726755     6170419        365         485          588048      6140461        773          893           3
    133          662207     6143453        360         464          566024      6085508        725          845           17
    134          691606     6193897        371         491          606602      6074827        766          886           16
    135          723818     6216523        444         564          576263      6232917        799          919           14
    136          662651     6065887        422         542          523721      6076784        909          1029           10
    137          717224     6181556        386         506          518033      6142696        781          901           10
    138          695792     6182386        361         481          558835      6332455        907          1027           15
    139          687849     6208704        387         507          524348      6172753        868          988           4
    140          714121     6183050        392         512          562373      6260824        791          911           8
    141          643146     6066046        444         564          577335      6233832        783          903           12
    142          721942     6180059        427         547          536373      6189376        724          844           3
    143          684846     6102917        501         621          533717      6170451        798          918           9
    144          708727     6203653        396         516          558174      6369831        916          1036           5
    145          728558     6171612        403         523          527911      6223404        821          941           11
    146          684991     6072884        402         522          575707      6233004        774          894           15
    147          670134     6076842        452         572          562162      6260116        806          926           6
    148          720411     6183133        367         487          573827      6223113        739          859           4
    149          708570     6203779        422         542          534073      6220792        792          912           15
    150          709823     6223099        449         569          530665      6152744        783          903           17
