 NUMBER OF REQUESTS
 100

 NUMBER OF CROSSDOCKS
  1

 VEHICLE CAPACITY          VEHICLE SPEED
       33                        60

 UNIT_TIME_FOR_PALLET      FIXED_TIME_PREPARATION
   1                             10
 REQUEST      SUPPLIER                                            CUSTOMER
 CUST NO.     XCOORD.     YCOORD.     READY TIME     DUE DATE     XCOORD.     YCOORD.     READY TIME     DUE DATE     DEMAND
    84          722587     6178665        367         487          597368      6252788        929          1049           5
    85          699348     6147494        439         559          575698      6232997        792          912           10
    86          686172     6099744        366         486          588333      6139272        781          901           5
    87          691329     6193278        458         578          468219      6148329        987          1107           13
    88          721842     6210821        414         534          510493      6241445        838          958           7
    89          658740     6201661        398         518          528913      6152557        749          869           6
    90          716804     6170248        425         545          561445      6223124        741          861           12
    91          717218     6175170        371         491          569239      6227022        740          860           15
    92          709903     6173512        433         553          458953      6154187        851          971           5
    93          720274     6173051        399         519          564718      6230337        782          902           11
    94          689640     6099276        416         536          559318      6372819        875          995           13
    95          722460     6178697        426         546          467425      6164400        930          1050           10
    96          713130     6184483        449         569          469600      6220709        902          1022           5
    97          726641     6174348        385         505          501341      6270895        828          948           6
    98          723852     6184591        383         503          545601      6219099        799          919           16
    99          640333     6157229        360         478          613250      6130377        910          1030           10
    100          694330     6169599        362         482          585140      6143455        734          854           13
