 NUMBER OF REQUESTS
 200

 NUMBER OF CROSSDOCKS
  1

 VEHICLE CAPACITY          VEHICLE SPEED
       33                        60

 UNIT_TIME_FOR_PALLET      FIXED_TIME_PREPARATION
   1                             10
 REQUEST      SUPPLIER                                            CUSTOMER
 CUST NO.     XCOORD.     YCOORD.     READY TIME     DUE DATE     XCOORD.     YCOORD.     READY TIME     DUE DATE     DEMAND
    69          675172     6141589        427         547          555985      6089759        874          994           12
    70          715941     6174492        408         528          570576      6235607        763          883           17
    71          722688     6174964        377         497          573556      6222719        708          828           3
    72          688295     6154632        360         451          557647      6367210        919          1039           10
    73          719425     6199889        408         528          588650      6138086        719          839           15
    74          723368     6177211        399         519          591622      6133080        796          916           6
    75          714651     6192727        382         502          550540      6099289        743          863           16
    76          692561     6170383        360         464          569124      6221331        735          855           10
    77          646008     6125516        362         482          574590      6224761        665          785           12
    78          719615     6183062        427         547          616066      6253206        827          947           9
    79          720007     6183175        390         510          484659      6172926        928          1048           12
    80          721383     6174339        366         486          528913      6152557        724          844           7
    81          721737     6191291        437         557          446675      6234221        949          1069           9
    82          727520     6173817        428         548          492186      6088456        928          1048           17
    83          714164     6178664        362         482          586643      6139541        756          876           6
    84          714234     6221025        435         555          585783      6135931        772          892           7
    85          666360     6200829        369         489          577299      6228915        843          963           8
    86          677076     6124305        392         512          533687      6232790        842          962           3
    87          720605     6174828        372         492          528998      6077651        791          911           13
    88          719463     6171739        368         488          574533      6228148        719          839           12
    89          715587     6195470        398         518          561445      6223124        749          869           3
    90          700186     6153389        360         460          473427      6169483        865          985           8
    91          722050     6211236        462         582          549909      6100615        770          890           3
    92          724856     6178466        431         551          491994      6088326        919          1039           7
    93          710158     6094459        442         562          532986      6174786        779          899           14
    94          686499     6143831        506         626          586124      6135874        747          867           5
    95          722664     6180632        409         529          569239      6227022        749          869           4
    96          684559     6072732        396         516          527179      6258725        839          959           9
    97          726654     6181034        411         531          532306      6148387        783          903           14
    98          713056     6183824        364         484          509508      6173487        917          1037           6
    99          709712     6198124        397         517          533457      6226694        822          942           13
    100          725912     6170846        389         509          574655      6224752        770          890           7
    101          710066     6183720        398         518          535265      6174926        761          881           15
    102          677114     6150303        360         467          545118      6123975        782          902           14
    103          677727     6063695        476         596          531149      6120845        876          996           8
    104          720189     6174399        361         481          490480      6196727        783          903           3
    105          667178     6202737        399         519          558101      6367006        940          1060           10
    106          718909     6177236        422         542          574695      6227014        749          869           12
    107          649160     6143662        360         465          568893      6325934        961          1081           6
    108          692614     6195075        396         516          554288      6191350        682          802           12
    109          726041     6174044        399         519          589048      6140809        740          860           9
    110          716600     6175636        363         483          522910      6074776        815          935           7
    111          727278     6174415        399         519          520798      6122498        741          861           10
    112          707861     6166620        360         468          569301      6336868        934          1054           4
    113          718642     6171720        361         481          574251      6210919        756          876           5
    114          710033     6167198        394         514          575357      6228431        790          910           8
    115          704674     6214328        448         568          539722      6200222        784          904           5
    116          707102     6164954        360         468          535540      6175538        761          881           6
    117          720707     6178938        369         489          565086      6259577        764          884           8
    118          718661     6171856        387         507          577334      6233832        756          876           16
    119          723030     6178052        391         511          588821      6135940        702          822           4
    120          714970     6176394        380         500          569239      6227022        735          855           11
    121          723165     6175848        427         547          568331      6256447        794          914           16
    122          728907     6173523        393         513          526715      6238597        810          930           14
    123          715468     6179574        428         548          574523      6226160        820          940           10
    124          722803     6177226        405         525          586112      6136381        732          852           17
    125          676361     6121581        415         535          558981      6320928        804          924           12
    126          695024     6172441        378         498          530030      6148138        757          877           16
    127          680918     6156270        407         527          531337      6194051        907          1027           10
    128          717691     6175458        364         484          529531      6149777        772          892           7
    129          721080     6176695        404         524          504444      6116401        840          960           9
    130          719049     6176661        410         530          562759      6258527        809          929           11
    131          692310     6193012        372         492          574834      6223529        689          809           17
    132          727087     6174042        378         498          558981      6320928        782          902           14
    133          666543     6201204        397         517          527417      6100777        843          963           17
    134          696322     6160051        360         462          568486      6219296        713          833           12
    135          718566     6174597        360         480          591086      6141863        756          876           3
    136          694488     6112412        383         503          569054      6158267        730          850           7
    137          689302     6206647        481         601          528188      6127249        815          935           6
    138          720381     6182587        413         533          561551      6222942        735          855           8
    139          717941     6177781        399         519          565881      6236184        853          973           6
    140          703664     6136983        376         496          563600      6255182        751          871           8
    141          725886     6169914        377         497          552475      6191216        710          830           16
    142          720335     6175407        419         539          534749      6174257        743          863           15
    143          706245     6170967        360         469          464963      6147183        855          975           4
    144          719735     6187297        400         520          589179      6140321        798          918           13
    145          720415     6174856        392         512          587662      6241429        786          906           15
    146          723655     6179968        428         548          568488      6259308        742          862           9
    147          706344     6172421        379         499          569239      6227022        714          834           11
    148          723407     6179389        384         504          567705      6227865        728          848           5
    149          710560     6175356        367         487          572896      6214889        718          838           16
    150          675405     6122705        427         547          565881      6236184        867          987           4
    151          691745     6096396        374         494          573071      6221251        742          862           9
    152          689846     6111660        361         481          468823      6162639        871          991           11
    153          722052     6177701        368         488          454285      6216133        934          1054           7
    154          694667     6112568        406         526          593723      6399460        851          971           13
    155          721477     6191958        417         537          470928      6278475        854          974           3
    156          725267     6174832        415         535          540751      6166976        808          928           13
    157          698595     6185372        360         474          564719      6230340        773          893           4
    158          663376     6196450        379         499          588296      6138342        738          858           3
    159          723847     6184821        389         509          562275      6259022        787          907           9
    160          683168     6072429        394         514          616240      6255071        826          946           7
    161          717523     6180625        364         484          516300      6087910        950          1070           5
    162          726542     6180637        398         518          547039      6124033        794          914           16
    163          648536     6142540        362         482          575713      6233069        730          850           6
    164          648413     6084209        413         533          609829      6070318        760          880           3
    165          718578     6179768        431         551          544174      6336501        964          1084           8
    166          724813     6179908        385         505          568431      6218649        734          854           3
    167          705279     6162407        360         472          467204      6147256        812          932           13
    168          725523     6174798        392         512          484371      6134954        897          1017           9
    169          716405     6173534        372         492          535038      6225177        811          931           17
    170          719193     6181901        394         514          537942      6221815        745          865           16
    171          723096     6178478        368         488          541710      6190233        933          1053           5
    172          692123     6050920        439         559          571065      6203359        857          977           11
    173          661886     6199367        408         528          574790      6206360        831          951           16
    174          723836     6213479        446         566          591236      6138148        722          842           4
    175          711110     6175215        389         509          574684      6227015        727          847           12
    176          722163     6176675        382         502          480508      6313204        926          1046           8
    177          692533     6191739        413         533          602512      6103631        667          787           14
    178          719199     6184610        408         528          544167      6086368        839          959           16
    179          728681     6172685        417         537          604143      6146853        688          808           13
    180          722104     6172634        409         529          527179      6258725        857          977           8
    181          717601     6097270        410         530          509664      6260104        822          942           6
    182          696963     6220868        401         521          543746      6156634        774          894           4
    183          705215     6143964        360         471          545353      6158303        754          874           13
    184          676408     6148632        360         442          557081      6224049        773          893           10
    185          717528     6201850        381         501          546915      6151233        724          844           6
    186          711950     6202416        393         513          552162      6192224        840          960           8
    187          654948     6059812        515         635          532904      6202845        878          998           6
    188          687160     6162544        360         453          576493      6232714        688          808           8
    189          706352     6172783        400         520          545947      6158159        775          895           10
    190          713840     6194437        438         558          512902      6089174        881          1001           12
    191          688172     6169607        372         492          535043      6220325        771          891           13
    192          718049     6186415        380         500          549189      6239861        764          884           16
    193          719195     6176753        389         509          588694      6138641        693          813           15
    194          695574     6086884        430         550          469339      6169103        843          963           15
    195          718138     6179451        438         558          587066      6139756        773          893           6
    196          721609     6097270        390         510          603802      6228727        700          820           12
    197          636397     6079149        439         559          614711      6087888        743          863           3
    198          719867     6183328        407         527          562427      6260841        767          887           7
    199          683522     6074804        422         542          548257      6198279        758          878           14
    200          710844     6190517        392         512          555541      6192050        753          873           11
