 NUMBER OF REQUESTS
 100

 NUMBER OF CROSSDOCKS
  1

 VEHICLE CAPACITY          VEHICLE SPEED
       33                        60

 UNIT_TIME_FOR_PALLET      FIXED_TIME_PREPARATION
   1                             10
 REQUEST      SUPPLIER                                            CUSTOMER
 CUST NO.     XCOORD.     YCOORD.     READY TIME     DUE DATE     XCOORD.     YCOORD.     READY TIME     DUE DATE     DEMAND
    54          724738     6190345        386         506          591007      6240807        785          905           15
    55          704670     6192982        364         484          507332      6200227        791          911           4
    56          691915     6170089        360         461          549189      6239861        829          949           7
    57          662172     6144070        360         450          569844      6224497        835          955           4
    58          720324     6175458        365         485          616240      6255071        836          956           6
    59          688335     6207882        445         565          542814      6175221        796          916           3
    60          718355     6202344        416         536          510284      6143010        830          950           8
    61          711657     6168917        365         485          513788      6173852        845          965           17
    62          660758     6148339        431         551          563769      6259156        872          992           9
    63          723589     6217095        436         556          570813      6224253        784          904           7
    64          635572     6135818        394         514          530649      6123993        805          925           8
    65          678375     6092518        430         550          457156      6237056        872          992           8
    66          722633     6178811        378         498          584727      6140030        823          943           15
    67          719002     6176850        387         507          565881      6236184        820          940           14
    68          724438     6179906        417         537          570734      6204330        734          854           8
    69          727609     6174827        396         516          564285      6258236        782          902           10
    70          711618     6168771        383         503          506887      6174543        873          993           8
    71          725866     6170285        378         498          486808      6259952        850          970           17
    72          693524     6110345        367         487          547639      6217388        709          829           15
    73          652683     6060978        435         555          497426      6101083        913          1033           9
    74          717777     6183635        391         511          530464      6153753        792          912           3
    75          717089     6175065        413         533          575699      6233004        721          841           14
    76          721557     6210840        412         532          563769      6259156        894          1014           12
    77          722130     6177345        392         512          574597      6224210        705          825           15
    78          715814     6184628        444         564          575400      6213510        762          882           8
    79          718157     6172035        360         480          530881      6134506        783          903           5
    80          723022     6180812        400         520          574399      6227989        789          909           10
    81          714527     6195595        381         501          574258      6226484        788          908           13
    82          726146     6174870        414         534          488547      6101481        885          1005           7
    83          662661     6130315        360         466          600473      6235040        817          937           11
    84          711583     6181296        419         539          564036      6173913        743          863           12
    85          719242     6177962        403         523          548076      6101403        745          865           15
    86          716807     6192498        388         508          575443      6258752        837          957           6
    87          679231     6205966        469         589          600958      6101640        737          857           5
    88          723538     6176001        430         550          564616      6230394        817          937           8
    89          718406     6188032        409         529          468899      6174127        819          939           6
    90          651205     6188350        371         491          535724      6226029        749          869           15
    91          730047     6167299        391         511          467550      6147502        893          1013           9
    92          708560     6183683        407         527          574936      6226925        701          821           15
    93          697408     6187326        390         510          563779      6260742        756          876           13
    94          716256     6180670        412         532          573369      6225348        764          884           17
    95          725998     6174175        374         494          525781      6085695        914          1034           11
    96          725419     6178655        388         508          494199      6148425        941          1061           7
    97          720443     6210478        448         568          558871      6370031        876          996           14
    98          716456     6185241        425         545          475880      6246045        905          1025           3
    99          725089     6179316        382         502          527179      6258725        886          1006           3
    100          711365     6134372        363         483          558981      6320928        785          905           16
